Position,Name,Bib,Time,Net Time,Category,Category Position,Gender,Gender Position,col10
1,ROWAN HOOPER,3190,02:21:41,02:21:40,M20-29,1,M,1,view
2,DAVID RUSCHENA,3349,02:22:30,02:22:27,M30-39,1,M,2,view
3,PAUL MARTINICO,3252,02:24:10,02:24:09,M30-39,2,M,3,view
4,CRAIG KIRKWOOD,3475,02:25:18,02:25:17,M30-39,3,M,4,view
5,MARK MCKEOWN,3492,02:27:43,02:27:42,M30-39,4,M,5,view
6,JOHAN VANHOOVELS,3415,02:30:15,02:30:13,M30-39,5,M,6,view
7,MARTIN LUKES,3245,02:30:17,02:30:16,M30-39,6,M,7,view
8,GLEN FERGUSON,3120,02:31:45,02:31:43,M40-49,1,M,8,view
9,GAVIN STEVENS,3386,02:32:43,02:32:42,M50-59,1,M,9,view
10,LUKE ARMSTRONG,3014,02:32:45,02:32:44,M20-29,2,M,10,view
11,ANDREW SELBY SMITH,3362,02:34:38,02:34:37,M30-39,7,M,11,view
12,DANIEL CLENDON,3072,02:37:31,02:37:28,M30-39,8,M,12,view
13,ANTHONY LEE,3231,02:39:09,02:39:06,M30-39,9,M,13,view
14,STEFAN FAIRWEATHER,3116,02:39:40,02:39:34,M30-39,10,M,14,view
15,JASON PALMER,3302,02:40:44,02:40:41,M20-29,3,M,15,view
16,ROMAN KRUSZEWSKI,3222,02:42:54,02:42:51,M40-49,2,M,16,view
17,AXEL REISER,3330,02:43:43,02:43:39,M30-39,11,M,17,view
18,TIM CARROLL,3063,02:43:48,02:43:44,M30-39,12,M,18,view
19,GRAHAM MACKY,3248,02:46:03,02:46:01,M50-59,2,M,19,view
20,PAUL HARTLAND,3172,02:46:24,02:46:21,M40-49,3,M,20,view
21,MARK REID,3497,02:47:10,02:47:07,M30-39,13,M,21,view
22,IAIN CARR,3061,02:47:20,02:47:15,M20-29,4,M,22,view
23,NATHAN ALDRIDGE,3002,02:47:57,02:47:55,M20-29,5,M,23,view
24,NATHAN JONES,3208,02:48:44,02:48:41,M30-39,14,M,24,view
25,CHRIS JORDAN,3461,02:50:18,02:50:16,M40-49,4,M,25,view
26,PATRICK CARSON,3065,02:50:47,02:50:42,M50-59,3,M,26,view
27,ROBERT LOVERIDGE,3241,02:50:51,02:50:46,M40-49,5,M,27,view
28,KEVIN SHERRATT,3367,02:51:03,02:50:59,M30-39,15,M,28,view
29,SAMUEL MURPHY,3284,02:51:24,02:51:22,M20-29,6,M,29,view
30,RICHARD SEIGNE,3361,02:51:35,02:51:27,M40-49,6,M,30,view
31,GRANT SIMPSON,3369,02:51:49,02:51:36,M40-49,7,M,31,view
32,HAMISH KENWORTHY,3216,02:53:21,02:53:15,M40-49,8,M,32,view
33,BRYAN MCCORKINDALE,3257,02:54:31,02:54:27,M50-59,4,M,33,view
34,NIGEL MORRIS,3280,02:54:35,02:54:30,M30-39,16,M,34,view
35,WAYNE BULLOCH,3050,02:55:26,02:55:21,M40-49,9,M,35,view
36,ALAN FUNNELL,3137,02:56:19,02:56:10,M40-49,10,M,36,view
37,WARREN BENNEY,3034,02:57:29,02:57:26,M30-39,17,M,37,view
38,SANDRA PROSENICA,3323,02:57:37,02:57:34,F40-49,1,F,1,view
39,CHRIS KEARNS,3212,02:58:07,02:57:57,M20-29,7,M,38,view
40,STEVE HANMER,3167,02:58:14,02:57:47,M30-39,18,M,39,view
41,DAVID SUTHERLAND,3395,02:59:35,02:59:26,M20-29,8,M,40,view
42,EVAN ROBERTS,3341,02:59:51,02:59:47,M30-39,19,M,41,view
43,SALLY ANDERSON,3009,02:59:57,02:59:55,F30-39,1,F,2,view
