Position,Name,Bib,Time,Net Time,Category,Category Position,Gender,Gender Position,col10
1,CIARAN FAHERTY,0004,02:24:11,02:24:08,M20-39,1,M,1,view
2,SCOTT RUSSELL,0008,02:24:37,02:24:35,M20-39,2,M,2,view
3,HIROTAKA TANIMOTO,0001,02:27:51,02:27:49,M20-39,3,M,3,view
4,MARK MOORE,0293,02:33:48,02:33:45,M20-39,4,M,4,view
5,BERT PRENDERGAST,0331,02:41:09,02:41:03,M20-39,5,M,5,view
6,CHRIS KELLY,0227,02:42:26,02:42:25,M20-39,6,M,6,view
7,BEN TWYMAN,0405,02:42:30,02:42:25,M20-39,7,M,7,view
8,GENE RAND,0336,02:47:14,02:47:08,VM40-49,1,M,8,view
9,HARRY LAUSTE,0239,02:47:51,02:47:35,M20-39,8,M,9,view
10,MATTHEW TURNER,0404,02:47:53,02:47:49,VM40-49,2,M,10,view
11,ROBERT TANG,0388,02:49:52,02:49:46,M20-39,9,M,11,view
12,GUY BONNER,0052,02:50:38,02:50:32,VM40-49,3,M,12,view
13,TODD MARWICK,0268,02:50:50,02:50:35,M20-39,10,M,13,view
14,MATT MURPHY,0299,02:51:13,02:51:12,VM40-49,4,M,14,view
15,MATT BONNER,0053,02:51:17,02:51:14,M20-39,11,M,15,view
16,BEN WISBEY,0442,02:52:34,02:52:30,M20-39,12,M,16,view
17,JAYDEN ANKER,0023,02:52:39,02:52:36,M20-39,13,M,17,view
18,DAMIEN COOK,0104,02:53:24,02:53:23,M20-39,14,M,18,view
19,ATUL ARORA,0026,02:54:38,02:54:33,M20-39,15,M,19,view
20,SHAUN MCWHIRTER,0288,02:55:05,02:55:00,M20-39,16,M,20,view
21,JASON SWENEY,0383,02:55:30,02:55:25,M20-39,17,M,21,view
22,HANNAH OLDROYD,0007,02:55:49,02:55:43,W20-39,1,F,1,view
23,STEVE DARBY,0115,02:55:49,02:55:43,VM50-59,1,M,22,view
24,PETER HALLAHAN,0173,02:56:03,02:55:53,VM50-59,2,M,23,view
25,JIMMY IRELAND,0204,02:56:08,02:55:57,M20-39,18,M,24,view
26,HAYDEN ZERVOS,0454,02:56:12,02:55:52,M20,1,M,25,view
27,JOHN MARSHALL,0266,02:58:00,02:57:48,VM40-49,5,M,26,view
28,MARK NORTH,0307,02:58:19,02:58:14,M20-39,19,M,27,view
29,CHRIS RAE,0334,02:58:25,02:58:13,VM50-59,3,M,28,view
30,STEPHEN PECK,0320,02:58:43,02:58:33,M20-39,20,M,29,view
31,JOHN BAYNE,0037,02:58:45,02:58:41,VM50-59,4,M,30,view
32,NICHOLAS JACKSON,0208,02:58:52,02:58:35,M20-39,21,M,31,view
33,FAIYEUNG SZETO,0470,02:59:24,02:59:07,M20-39,22,M,32,view
34,HIDEYUKI KANAYA,0222,02:59:25,02:59:05,VM40-49,6,M,33,view
35,TIM DE RIDDER,0476,02:59:58,02:59:30,VM40-49,7,M,34,view
36,PAUL CHURTON,0097,03:00:14,02:59:59,M20-39,23,M,35,view
37,BRETT FORGESSON,0145,03:00:45,03:00:39,VM50-59,5,M,36,view
38,OLIVER HILL,0190,03:00:50,03:00:36,M20-39,24,M,37,view
39,SAM CROSBIE,0114,03:01:06,03:00:56,M20-39,25,M,38,view
40,ALAN KIRKPATRICK,0233,03:01:08,03:00:55,VM40-49,8,M,39,view
41,MATT HENDERSON,0183,03:01:41,03:01:36,VM40-49,9,M,40,view
42,BEN WASHINGTON,0426,03:05:04,03:05:00,M20-39,26,M,41,view
43,MARK WAREING,0425,03:05:56,03:05:52,VM50-59,6,M,42,view
44,PHILIP OPIE,0489,03:07:54,03:07:23,VM40-49,10,M,43,view
45,LISA BRIGNULL,0059,03:08:14,03:08:10,VW40-49,1,F,2,view
46,JASON WILCOCK,0437,03:09:12,03:09:00,M20-39,27,M,44,view
47,CRAIG PETERS,0323,03:09:25,03:09:17,M20-39,28,M,45,view
48,JULIA GRANT,0477,03:10:47,03:10:46,W20-39,2,F,3,view
49,PEDRO JOHNSTON,0465,03:10:57,03:10:46,M20-39,29,M,46,view
50,DAN BENNETTS,0041,03:11:15,03:10:50,M20-39,30,M,47,view
51,JACK MURPHY,0298,03:12:04,03:11:44,M20-39,31,M,48,view
52,RICHARD COWLEY,0109,03:12:09,03:12:00,M20-39,32,M,49,view
53,DANIEL BIERENKRANT,0045,03:12:46,03:12:24,VM40-49,11,M,50,view
54,BARNABY CLARK,0100,03:12:51,03:12:24,VM40-49,12,M,51,view
55,GAVIN DONNER,0475,03:13:02,03:12:56,VM40-49,13,M,52,view
56,MATT HAWKINS,0178,03:13:02,03:12:34,M20-39,33,M,53,view
57,ALASTAIR HOOGENBOEZEM,0194,03:13:13,03:12:52,M20-39,34,M,54,view
58,SVEN ZAALBERG,0453,03:13:26,03:13:15,VM40-49,14,M,55,view
59,DAVID O'SULLIVAN,0313,03:14:13,03:14:03,M20-39,35,M,56,view
60,GUY DRYDEN,0128,03:14:22,03:14:03,VM50-59,7,M,57,view
61,DANNY HARRIS,0175,03:14:31,03:14:24,M20-39,36,M,58,view
