Position,Name,Bib,Time,Net Time,Category,Category Position,Gender,Gender Position,col10
1,JULIAN OAKLEY,2098,01:05:00,01:04:59,M20-39,1,M,1,view
2,OSKA INKSTER-BAYNES,1001,01:05:04,01:05:03,M20-39,2,M,2,view
3,CHRISTOPHER DRYDEN,1405,01:05:20,01:05:19,M20-39,3,M,3,view
4,CAMERON CLARK,1261,01:10:00,01:09:59,M20-39,4,M,4,view
5,HARRY RATTRAY,2210,01:10:04,01:10:02,M20-39,5,M,5,view
6,OLIVER O'SULLIVAN,2097,01:10:04,01:10:01,M20-39,6,M,6,view
7,DOUGAL THORBURN,2465,01:10:43,01:10:39,VM40-49,1,M,7,view
8,CORBAN STRAKER,2401,01:10:50,01:10:48,M20-39,7,M,8,view
9,SIMON CROMARTY,1326,01:11:03,01:11:00,M20-39,8,M,9,view
10,LIAM DOOLEY,1398,01:11:23,01:11:21,M20,1,M,10,view
11,KIRK MADGWICK,1884,01:12:30,01:12:27,M20-39,9,M,11,view
12,DANIEL CLENDON,1273,01:12:45,01:12:43,VM40-49,2,M,12,view
13,ALEX WITT,2612,01:12:58,01:12:54,M20-39,10,M,13,view
14,JAMIE COULTER-SMYTH,1312,01:13:17,01:13:14,M20-39,11,M,14,view
15,SHOGO WATANABE,2544,01:13:20,01:13:17,M20-39,12,M,15,view
16,HAYDEN ZERVOS,2648,01:13:27,01:13:25,M20-39,13,M,16,view
17,SARAH DROUGHT,1400,01:13:41,01:13:38,W20-39,1,F,1,view
18,BAILEY POWELL,2186,01:13:43,01:13:40,M20-39,14,M,17,view
19,RYAN HUNT,1679,01:14:06,01:14:04,M20-39,15,M,18,view
20,CRAIG IVERSEN,1694,01:14:08,01:14:04,VM40-49,3,M,19,view
21,HAYDEN SQUANCE,2717,01:14:26,01:14:23,M20-39,16,M,20,view
22,LUKE STURKENBOOM,2412,01:14:40,01:14:36,M20-39,17,M,21,view
23,DANIEL REDMOND,2213,01:14:50,01:14:47,M20-39,18,M,22,view
24,GILES WITT,2613,01:15:16,01:15:11,M20,2,M,23,view
25,GEORGE ALEXANDER,1039,01:16:05,01:16:01,M20-39,19,M,24,view
26,PEER SKOV,2333,01:16:28,01:16:24,VM40-49,4,M,25,view
27,ANNIKA PFITZINGER,2163,01:16:43,01:16:40,W20-39,2,F,2,view
28,MICHAEL ANDERSON,1057,01:16:46,01:16:42,VM40-49,5,M,26,view
29,BLAKE WESTON,2758,01:17:10,01:17:06,M20-39,20,M,27,view
30,JON-PAUL HEATHER,1625,01:17:12,01:17:08,VM40-49,6,M,28,view
31,ROB BOUGHTON,1150,01:17:15,01:17:10,VM40-49,7,M,29,view
32,MARK WEBBER,2551,01:17:30,01:17:25,M20-39,21,M,30,view
33,TRI PILGRIM,2173,01:17:39,01:17:29,M20,3,M,31,view
34,BEN JACKSON,1699,01:17:42,01:17:38,M20-39,22,M,32,view
35,CAMPBELL MACDONALD,1870,01:17:51,01:17:46,M20-39,23,M,33,view
36,RYAN WHITE,2771,01:17:53,01:17:49,M20-39,24,M,34,view
37,GLENN JAQUES,1704,01:18:02,01:17:59,M20-39,25,M,35,view
38,STEPHEN BLACKWELL,1135,01:18:09,01:18:00,M20-39,26,M,36,view
39,DANIEL STOUFFER,2399,01:18:14,01:18:10,VM40-49,8,M,37,view
