Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position
1,REECE EDWARDS,1146,8:22:51,20-29,1,Male,1
2,CODY REED,1437,8:29:44,20-29,2,Male,2
3,HARRY JONES,1454,8:30:35,20-29,3,Male,3
4,CHARLIE WARE,1012,8:34:00,30-39,1,Male,4
5,RYAN SANDES,1450,8:55:45,30-39,2,Male,5
6,MAREK CAUSIDIS,1433,9:05:14,20-29,4,Male,6
7,DAVID BYRNE,1330,9:11:06,30-39,3,Male,7
8,COURTNEY DAUWALTER,1422,9:28:03,30-39,1,Female,1
9,RUUD KAPPERT,1337,9:48:11,20-29,5,Male,8
10,JOSH GARRETT,1314,9:48:40,30-39,4,Male,9
11,STEPHANIE AUSTON,1441,9:49:22,20-29,1,Female,2
12,TOM BOOTH,1395,9:59:50,20-29,6,Male,10
13,KYLE WEISE,1261,10:03:34,20-29,7,Male,11
14,TOM SAWYER,1019,10:11:41,20-29,8,Male,12
15,RUDY BOTTIN,1276,10:14:11,20-29,9,Male,13
16,DENIS FINN,1432,10:23:31,20-29,10,Male,14
17,DANIEL PEREZ FERNANDEZ,1284,10:27:59,30-39,5,Male,15
18,DELBI VILLA GONGORA,1387,10:34:13,30-39,6,Male,16
19,ELLIOT CREE,1090,10:34:33,30-39,7,Male,17
20,LUKE GARRETT,1025,10:36:05,30-39,8,Male,18
21,ANGTLIQUE PLAIRE,1297,10:39:47,20-29,2,Female,3
22,SANGT SHERPA,1426,10:39:51,30-39,9,Male,19
23,FIONA HAYVICE,1471,10:41:41,40-49,1,Female,4
24,WESLEY LENTINI,1296,10:51:38,30-39,10,Male,20
25,JOE MURPHY,1242,10:52:54,40-49,1,Male,21
26,JOSEPH TAYLOR,1347,10:52:58,40-49,2,Male,22
27,MIKE JOLIE,1176,10:53:15,30-39,11,Male,23
28,MEGHAN LAWS,1462,11:01:12,50-59,1,Female,5
29,THOMAS STEVENS,1421,11:05:25,30-39,12,Male,24
30,JAY MARLOWE,1070,11:08:09,40-49,3,Male,25
31,ALLY WILLCOX,1164,11:09:16,20-29,11,Male,26
32,ANDREW LEE,1406,11:09:58,40-49,4,Male,27
33,ANDERSON MOQUIUTI,1229,11:10:23,30-39,13,Male,28
34,SHAWN O'LEARY,1040,11:11:47,40-49,5,Male,29
35,MICHAEL LUTZ,1310,11:15:36,30-39,14,Male,30
36,THOMAZ MOSCARDINI CARDOSO DOS SANTOS,1045,11:16:18,30-39,15,Male,31
37,YANNICK DOURNEL,1346,11:16:52,30-39,16,Male,32
38,PIERRE ALLARD,1356,11:18:50,30-39,17,Male,33
39,JOSH HOCKLEY,1077,11:19:14,30-39,18,Male,34
40,LYES DJOUMI,1288,11:21:05,20-29,12,Male,35
41,DIMITRY KATCHALOV,1278,11:21:55,30-39,19,Male,36
42,GREGG PORTER,1150,11:23:28,40-49,6,Male,37
43,DANIEL GRUNBAUM,1158,11:24:23,30-39,20,Male,38
44,THOMAS LUMB,1166,11:28:48,30-39,21,Male,39
45,QUINN HAWKINS,1194,11:28:52,40-49,7,Male,40
46,KEITH BURROWS,1391,11:40:33,40-49,8,Male,41
47,DEAN CHIPLIN,1398,11:40:43,40-49,9,Male,42
48,JAMES BLANTON,1461,11:41:44,40-49,10,Male,43
49,SARAH LUDOWICI,1375,11:41:56,20-29,3,Female,6
50,IAN ROBINSON,1030,11:46:50,40-49,11,Male,44
51,TODD WOODS,1005,11:49:26,30-39,22,Male,45
52,MATT TUREI,1358,11:54:40,40-49,12,Male,46
53,BEVAN LITTLER,1056,11:54:49,30-39,23,Male,47
54,KUNIHIRO HOSOI,1183,11:55:55,40-49,13,Male,48
55,FRANCOIS JACOB,1185,11:56:10,40-49,14,Male,49
56,KAT SCHULLER,1303,12:04:54,30-39,2,Female,7
57,JEROME GANGLOFF,1212,12:08:41,30-39,24,Male,50
58,DEAN HICKEY,1131,12:09:09,40-49,15,Male,51
59,GUSTAVO JIMENEZ,1312,12:16:11,30-39,25,Male,52
60,TRAVIS STULL,1393,12:16:21,30-39,26,Male,53
61,VERNON PRESTON,1196,12:16:31,50-59,1,Male,54
62,GEORGE HENDERSON,1411,12:17:19,30-39,27,Male,55
63,MATTHEW GRIFFIN,1007,12:18:28,20-29,13,Male,56
64,ANDREW GUCKIAN,1252,12:22:37,30-39,28,Male,57
65,JOHN MILLER,1477,12:30:16,30-39,29,Male,58
66,ANDREW MERRILL,1204,12:33:40,40-49,16,Male,59
67,JOHNNY ATKINS,1022,12:37:55,30-39,30,Male,60
68,YUKI NAKANO,1403,12:38:52,30-39,31,Male,61
69,MALORY YOUNG,1137,12:40:13,20-29,4,Female,8
70,RUSSELL LAKE,1114,12:43:09,40-49,17,Male,62
71,SAM HOGG,1334,12:43:21,20-29,14,Male,63
72,KIM LOANE,1292,12:43:49,50-59,2,Male,64
73,STUART HUGHES,1124,12:44:53,40-49,18,Male,65
74,NICO RAFFO,1313,12:48:09,30-39,32,Male,66
75,SHANE SIMPSON,1468,12:49:58,40-49,19,Male,67
76,JOCHEN SETZER,1274,12:49:59,40-49,20,Male,68
77,CHRISTOPHER WATSON,1143,12:51:15,30-39,33,Male,69
78,BEN LYTHE,1341,12:51:38,40-49,21,Male,70
79,BILLY FUNG,1021,12:51:40,20-29,15,Male,71
80,SAM YEOMAN,1364,12:56:29,30-39,34,Male,72
81,GARETH HINDS,1263,13:00:27,30-39,35,Male,73
82,AMY MACINTIRE,1222,13:01:00,30-39,3,Female,9
83,MARK FISHER,1325,13:04:36,30-39,36,Male,74
84,THOMAS HADLEY,1323,13:04:53,20-29,16,Male,75
85,SHANELLE HILL,1107,13:06:22,30-39,4,Female,10
86,MATHEW COLLIN,1255,13:09:18,30-39,37,Male,76
87,BEN MAYER,1105,13:12:11,20-29,17,Male,77
88,TEVA MARTIN,1295,13:12:36,30-39,38,Male,78
89,GILES PEARSON,1394,13:13:30,50-59,3,Male,79
90,DAMON AITKEN,1047,13:13:38,40-49,22,Male,80
91,JESSICA FABIAN,1427,13:15:16,30-39,5,Female,11
92,PAUL BUTTON,1191,13:16:20,30-39,39,Male,81
93,EMMA HENRICKSEN,1385,13:16:54,30-39,6,Female,12
94,ALISTAIR HOWARD,1034,13:17:06,40-49,23,Male,82
95,MICHELLE HONSBERGER,1014,13:19:48,20-29,5,Female,13
96,RYO MIYANAMI,1068,13:21:37,40-49,24,Male,83
97,AARON WRIGHT,1231,13:22:30,40-49,25,Male,84
98,PETER KINGSTON,1104,13:22:43,60-69,1,Male,85
99,MALCOLM JACKSON,1171,13:22:47,40-49,26,Male,86
100,STEVEN BLACKBURN,1139,13:24:01,40-49,27,Male,87
101,CLARE SUNDE,1053,13:30:03,20-29,6,Female,14
102,JAMES RIGBY,1294,13:35:18,30-39,40,Male,88
103,JAMIE MACKIE,1465,13:37:37,40-49,28,Male,89
104,ANNA O'BRIEN,1333,13:37:51,30-39,7,Female,15
105,EMMA O'CONNOR,1010,13:41:37,30-39,8,Female,16
106,DAVID HOSKING,1035,13:43:52,50-59,4,Male,90
107,TREM STAMP,1457,13:43:55,40-49,29,Male,91
108,ASH BARTHOLOMEW,1122,13:45:05,50-59,5,Male,92
109,JAMES SUTER,1417,13:46:23,30-39,41,Male,93
110,SANDRA ASHWORTH,1343,13:46:38,40-49,2,Female,17
111,ALESSANDRA MARTINES,1350,13:47:46,30-39,9,Female,18
112,THOMAS CRENIER,1401,13:48:07,20-29,18,Male,94
113,JOHN PACKER,1120,13:51:32,20-29,19,Male,95
114,KELLY COLEMAN,1235,13:54:04,30-39,10,Female,19
115,WOLFGANG BARNTHALER,1234,13:56:21,40-49,30,Male,96
116,NORBERT IDELON,1410,13:56:25,50-59,6,Male,97
117,CHRIS LUCAS,1400,13:56:27,30-39,42,Male,98
118,DAVID MUNRO,1309,13:57:44,40-49,31,Male,99
119,TSUI SHEUNG KAN,1487,14:00:05,30-39,43,Male,100
120,SCOTT BOUGEN,1273,14:00:07,30-39,44,Male,101
121,MIKKEL SKAARUP,1285,14:00:18,20-29,20,Male,102
122,YUN LI,1003,14:01:46,30-39,45,Male,103
123,TOMONORI TAKADA,1300,14:03:14,40-49,32,Male,104
124,ALEXIS CRESCENCE,1268,14:03:44,30-39,46,Male,105
125,ANDREW BALDI,1052,14:04:07,30-39,47,Male,106
126,BRUCE BEALBY,1058,14:06:34,40-49,33,Male,107
127,BEN DUGUID,1065,14:07:14,30-39,48,Male,108
128,GUILLAUME COLLET,1266,14:07:37,30-39,49,Male,109
129,BRADLEY GREEN,1439,14:08:32,30-39,50,Male,110
130,INIA RAUMATI,1388,14:13:28,40-49,34,Male,111
131,ROWAN MILLER,1328,14:13:39,40-49,35,Male,112
132,MURRAY SMITH,1063,14:15:18,50-59,7,Male,113
133,STEVE CUNNINGHAM,1360,14:16:20,50-59,8,Male,114
134,BRENDON CORNELL,1087,14:16:23,40-49,36,Male,115
135,STEPHEN GILBERT,1218,14:16:47,30-39,51,Male,116
136,WILLIAM HARRISON,1133,14:17:33,30-39,52,Male,117
137,TIM GRAMMER,1336,14:17:48,50-59,9,Male,118
138,SIMON PARKES,1460,14:17:53,20-29,21,Male,119
139,MITSUJI KONOSHITA,1472,14:19:06,50-59,10,Male,120
140,BRENT MARKWICK,1228,14:19:51,40-49,37,Male,121
141,CLEMENT BOINOT,1348,14:22:23,30-39,53,Male,122
142,YUUKI AIZAWA,1340,14:23:12,30-39,54,Male,123
143,SASHA MARICHEVA,1103,14:24:39,30-39,11,Female,20
144,JAMES WATTS,1307,14:26:01,30-39,55,Male,124
145,TONY MARTINDALE,1085,14:26:02,50-59,11,Male,125
146,JIM VINCE,1254,14:29:31,50-59,12,Male,126
147,SAMUEL COSTIN,1419,14:30:10,30-39,56,Male,127
148,MARKUS BAUMGARTNER,1436,14:30:52,40-49,38,Male,128
149,JAIMEE PHILLIPS,1162,14:32:52,20-29,7,Female,21
150,OLI SPILKER,1026,14:33:03,40-49,39,Male,129
151,PAUL WILSON,1290,14:33:15,50-59,13,Male,130
152,SHANNON  CHRISTIE,1024,14:34:19,30-39,57,Male,131
153,JENNIFER O'CALLAGHAN,1023,14:34:21,30-39,12,Female,22
154,MATTHEW FAIRBAIRN,1089,14:34:24,20-29,22,Male,132
155,HAYLEY WILSON,1161,14:35:28,30-39,13,Female,23
156,WARREN DOAK,1262,14:35:35,50-59,14,Male,133
157,CHRIS EVANS,1232,14:38:00,20-29,23,Male,134
158,BRYONY SHAW,1117,14:39:46,50-59,2,Female,24
159,RANDOLPH WHITE,1179,14:40:08,60-69,2,Male,135
160,ANDREW PRATLEY,1154,14:40:33,30-39,58,Male,136
161,KIMBERLEY TURRELL,1046,14:42:50,20-29,8,Female,25
162,KIRSTY HAMLIN,1076,14:46:30,40-49,3,Female,26
163,VICTOR DIERIKS,1402,14:46:57,30-39,59,Male,137
164,STEVEN ROGERS,1267,14:47:44,30-39,60,Male,138
165,HARUKA ISHII,1451,14:47:57,30-39,61,Male,139
166,MARNIE SHAW,1320,14:48:03,40-49,4,Female,27
167,CARLOS RICK FEDERKEIL,1038,14:48:43,30-39,62,Male,140
168,MALCOLM PEACOCK,1013,14:49:07,50-59,15,Male,141
169,WILLIAM ROSS,1464,14:52:30,30-39,63,Male,142
170,BRYAN WEATHERS,1476,14:54:28,30-39,64,Male,143
171,ROB SCOINES,1444,14:56:28,60-69,3,Male,144
172,LUIS BAHAMONDE,1397,14:59:36,40-49,40,Male,145
173,JESS MEYER,1298,15:00:36,30-39,14,Female,28
174,CLAUDIA CASTELLANI,1405,15:00:44,40-49,5,Female,29
175,JULIE CHHOUR,1373,15:03:40,40-49,6,Female,30
176,KAREN JACOBS-COOKE,1091,15:03:49,50-59,3,Female,31
177,YI SHEN,1286,15:07:10,30-39,65,Male,146
178,LUANA COX,1135,15:08:46,40-49,7,Female,32
179,BLAIR ROBERTSON,1018,15:10:23,30-39,66,Male,147
180,YUICHI YANAGI,1043,15:11:00,40-49,41,Male,148
181,KEVIN DARMER,1301,15:11:37,40-49,42,Male,149
182,NICK OWEN,1490,15:13:06,30-39,67,Male,150
183,NICHOLAS JOHN,1434,15:13:24,40-49,43,Male,151
184,TONG KIN MAN,1308,15:13:45,30-39,15,Female,33
185,DAVE NUNEZ,1008,15:14:18,50-59,16,Male,152
186,JASON STEVENSON,1390,15:16:48,40-49,44,Male,153
187,MICHELLE HAYNES,1050,15:17:56,40-49,8,Female,34
188,MARIA SUMNER,1324,15:19:01,30-39,16,Female,35
189,DAVID CAMPBELL,1100,15:19:09,50-59,17,Male,154
190,STEVEN VAN LOOY,1037,15:19:09,30-39,68,Male,155
191,GRAHAM WILLIAMS,1243,15:20:49,60-69,4,Male,156
192,MEAS MUTH,1148,15:24:50,40-49,45,Male,157
