Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position,Run
45,MELISSA WHITE,115,29:13:24,40-49,3,Female,7,29:13:24
46,MALCOLM HEWIN,18,29:17:20,40-49,15,Male,39,29:17:20
47,JOANNE AITKEN,44,29:21:26,50-59,2,Female,8,29:21:26
48,FRANCK POURCHET,68,29:21:28,40-49,16,Male,40,29:21:28
49,MICHELLE PARKER,46,29:24:30,40-49,4,Female,9,29:24:30
50,JO TISCH,56,29:36:25,50-59,3,Female,10,29:36:25
51,BRENT MCKAY,43,29:36:25,40-49,17,Male,41,29:36:25
52,CHRIS RYAN,57,29:36:25,50-59,8,Male,42,29:36:25
53,STUART PRIESTLEY,24,29:37:24,40-49,18,Male,43,29:37:24
54,JOHN MOLLOY,63,29:47:57,30-39,17,Male,44,29:47:57
55,BRENDAN QUIGLEY,97,29:48:15,20-29,2,Male,45,29:48:15
56,MANABU FUJIOKA,75,29:50:01,30-39,18,Male,46,29:50:01
57,MARK O'SULLIVAN,23,29:55:15,40-49,19,Male,47,29:55:15
58,SYMONE GENRICH,99,29:56:50,40-49,5,Female,11,29:56:50
59,MAT LEWISHAM,36,30:23:46,40-49,20,Male,48,30:23:46
60,TETSU INOUE,54,30:27:14,30-39,19,Male,49,30:27:14
61,EMMA BAINBRIDGE,120,30:31:47,20-29,1,Female,12,30:31:47
62,CHRIS GUNN,1,30:34:17,40-49,21,Male,50,30:34:17
63,GARRY YAXLEY,35,30:47:39,40-49,22,Male,51,30:47:39
64,CASSIE CILLI,66,31:13:12,30-39,4,Female,13,31:13:12
65,LAUREN SHAY,94,31:23:20,30-39,5,Female,14,31:23:20
66,KARL FORCEY,50,31:23:22,40-49,23,Male,52,31:23:22
67,MOTOI SUMIYA,72,31:35:56,40-49,24,Male,53,31:35:56
68,IAN EVANSON,64,31:37:45,40-49,25,Male,54,31:37:45
69,RISHAV SINGH,49,31:47:23,30-39,20,Male,55,31:47:23
70,RUSSELL PERRY,39,32:16:54,30-39,21,Male,56,32:16:54
71,MATT WADDELL,59,32:21:02,40-49,26,Male,57,32:21:02
72,GEORGIA GABRIEL,29,32:21:10,30-39,6,Female,15,32:21:10
73,YI ZHANG,62,32:26:13,30-39,22,Male,58,32:26:13
74,STUART HOUSTON,30,32:28:26,50-59,9,Male,59,32:28:26
75,PHEI SUNN SIM,31,32:28:35,40-49,6,Female,16,32:28:35
76,BILL BARDSLEY,32,32:37:21,60-69,1,Male,60,32:37:21
77,FERGUS BROWN,108,33:31:15,40-49,27,Male,61,33:31:15
78,KAREN OGILVIE,48,33:36:24,50-59,4,Female,17,33:36:24
79,ASH SCOTT,88,33:39:16,30-39,23,Male,62,33:39:16
80,DENDI DWITIANDI,135,33:55:20,40-49,28,Male,63,33:55:20
81,ELLA GRAMA,107,34:03:32,30-39,7,Female,18,34:03:32
82,KELLY BENNETT,67,34:06:19,40-49,7,Female,19,34:06:19
83,SHINJI ITO,69,34:17:53,40-49,29,Male,64,34:17:53
84,HAMISH JOHNSTONE,42,34:35:23,40-49,30,Male,65,34:35:23
85,BERNIE O'FAGAN,110,34:36:01,50-59,10,Male,66,34:36:01
86,CLIVE START,9,34:37:44,50-59,11,Male,67,34:37:44
87,CHRIS BYCROFT,41,34:41:11,40-49,31,Male,68,34:41:11
88,HIRATA KEISUKE,122,34:41:21,50-59,12,Male,69,34:41:21
89,JAE-YOUNG IM,74,35:07:07,50-59,13,Male,70,35:07:07
90,HOU JAN LIN,111,35:13:40,40-49,32,Male,71,35:13:40
91,PAULA GIBSON-MARSHMENT,104,35:25:42,50-59,5,Female,20,35:25:42
92,SONGCHEN LI,90,35:36:21,30-39,24,Male,72,35:36:21
93,MUBARAK ALKHULAIFI,79,35:38:10,30-39,25,Male,73,35:38:10
94,TONY TSOI,98,35:38:11,50-59,14,Male,74,35:38:11
95,ADRIAN HENRY,3,35:48:54,50-59,15,Male,75,35:48:54
96,DEN ROLLINGS,87,35:48:59,60-69,2,Male,76,35:48:59
97,DAVE BYRNE,33,35:49:39,30-39,26,Male,77,35:49:39
