Position,Name,Bib,Time,Nationality,Category,Category Position,Gender,Gender Position
377,LISA RICHARDS,2336,17:12:47,AUS,20-34,32,Female,90
378,CIARA OFLAHERTY,2247,17:15:20,AUS,45-49,19,Female,91
379,ANNA GATTI,2185,17:15:21,AUS,35-39,17,Female,92
380,OLIVIA WILBOURNE,2788,17:15:53,NZL,20-34,33,Female,93
381,EMERENTIENNE VALLIER,2799,17:16:57,FRA,35-39,18,Female,94
382,PETER RYAN,2916,17:18:24,NZL,55-59,18,Male,288
383,DAVID STEELE,2320,17:19:25,NZL,50-54,32,Male,289
384,IRIS CHAN,2363,17:20:48,GBR,35-39,19,Female,95
385,AMY DIXON,2389,17:20:49,AUS,35-39,20,Female,96
386,ZACHARY ROSS,2291,17:22:10,NZL,20-34,99,Male,290
387,JESSICA MARCHBANKS,2323,17:24:20,NZL,20-34,34,Female,97
388,AURORE LEBACLE EP SAID,2553,17:26:15,FRA,45-49,20,Female,98
389,HELEN AMREIN,2392,17:27:23,NZL,45-49,21,Female,99
390,JAMES WILSON,2693,17:27:35,NZL,40-44,47,Male,291
391,ROSS CHAMBERS,2446,17:28:05,USA,60-64,6,Male,292
392,STEPHEN ELAND,2606,17:30:34,USA,60-64,7,Male,293
393,PAUL BOND,2587,17:32:43,NZL,55-59,19,Male,294
394,OLIVER ELL,3005,17:34:44,AUS,20-34,100,Male,295
395,JIMMY SEWELL,2454,17:37:31,NZL,45-49,31,Male,296
396,SUPAPORN KOMSAN,2322,17:37:44,,45-49,22,Female,100
397,FABIO SALMISTRARO,2358,17:40:43,FRA,35-39,60,Male,297
398,ROWENA GLAUBITZ,2272,17:42:11,AUS,35-39,21,Female,101
399,JONNY MONCUR,2903,17:43:19,NZL,35-39,61,Male,298
400,DAVY MADAMOUR,2395,17:44:31,FRA,20-34,101,Male,299
401,KRISTIN BJERREGAARD,3079,17:45:05,NOR,45-49,23,Female,102
402,JASON GRADY,2837,17:45:14,AUS,45-49,32,Male,300
403,ANDREW MACDONALD,3155,17:45:15,AUS,55-59,20,Male,301
404,RODNEY MACDONALD,3156,17:45:26,NZL,50-54,33,Male,302
405,ALEX MOON,2445,17:45:39,NZL,35-39,62,Male,303
406,YUAN ZHANG,2243,17:45:47,CHN,35-39,63,Male,304
407,DOUG MILTON,2497,17:46:09,GBR,60-64,8,Male,305
408,ANDREW BETBADAL,3238,17:46:13,USA,20-34,102,Male,306
409,NIKHIL TAIYO GUPTA-IWASAKI,2869,17:46:15,USA,20-34,103,Male,307
410,JAMES HARRISON,2308,17:46:53,NZL,20-34,104,Male,308
411,SARAH FRAME,2283,17:47:55,AUS,35-39,22,Female,103
412,ELISA DRICOT,2221,17:48:42,BEL,20-34,35,Female,104
413,MICHAEL DONOVAN,2301,17:49:08,AUS,55-59,21,Male,309
414,BRYCE GORDON,2350,17:49:21,NZL,45-49,33,Male,310
415,XIAOYAN ZHANG,2227,17:50:13,CHN,40-44,17,Female,105
416,IAIN FALCONER,3000,17:51:46,NZL,55-59,22,Male,311
417,ADRIANA CAROLINA LAUREL MEDINA,2264,17:55:06,AUS,40-44,18,Female,106
418,CHINTHAKA KARUNAKALAGE,2488,17:55:23,,35-39,64,Male,312
419,BRENDAN JONES,3004,17:55:47,NZL,20-34,105,Male,313
420,LEXIN ZHANG,2344,17:57:17,HKG,35-39,23,Female,107
421,TRACEY BRAVEN,2824,17:58:28,NZL,45-49,24,Female,108
422,ALI WHITE,2489,18:02:07,NZL,20-34,36,Female,109
423,RICHARD BAKER,2549,18:03:13,NZL,70-74,1,Male,314
424,MALCOLM MCCRACKEN,2858,18:03:43,NZL,20-34,106,Male,315
425,DOUG BAKER,3166,18:04:08,AUS,40-44,48,Male,316
426,GLENN VIERNES,2463,18:04:47,NZL,50-54,34,Male,317
427,ANGELA FELDMAN,2271,18:04:57,USA,50-54,7,Female,110
428,ALLAN LAMB,2518,18:07:03,NZL,60-64,9,Male,318
429,DAVID LEE,2415,18:10:15,AUS,55-59,23,Male,319
430,ANDREW THOMSON,2483,18:10:15,NZL,55-59,24,Male,320
431,MIKKEL SKAALUM,2524,18:10:51,,40-44,49,Male,321
432,KELLY HEALEY,3232,18:12:13,AUS,55-59,2,Female,111
433,JAMES SHEEHAN,2551,18:13:36,NZL,40-44,50,Male,322
434,RAN YOU,2532,18:15:04,CHN,20-34,37,Female,112
435,DAVE WILLIS,2440,18:16:20,NZL,55-59,25,Male,323
436,ANDREW THOMAS-DICK,2582,18:16:39,NZL,55-59,26,Male,324
437,PORNPAK JANPHA,2393,18:18:05,,40-44,19,Female,113
438,MAX TELFORD,2530,18:18:12,NZL,60-64,10,Male,325
439,JEREMY DAY,2237,18:18:42,AUS,35-39,65,Male,326
440,AJ REDDING,2265,18:18:43,NZL,50-54,35,Male,327
441,ROSE BISHOP,2438,18:19:14,NZL,55-59,3,Female,114
442,JONATHAN TRUSLOVE,2640,18:20:45,NZL,60-64,11,Male,328
443,NICK PHARO,2664,18:21:53,NZL,50-54,36,Male,329
444,JILL SWALLOW,2753,18:22:15,NZL,60-64,2,Female,115
445,BRADLEY LEUTHARD,2974,18:22:20,NZL,20-34,107,Male,330
446,MITCHELL LANG,2733,18:24:25,AUS,60-64,12,Male,331
447,SAMANTHA TIBBETTS,2321,18:25:48,AUS,35-39,24,Female,116
448,ROB SMITH,2492,18:26:28,NZL,40-44,51,Male,332
449,JADE IRONS,2430,18:27:38,NZL,35-39,25,Female,117
450,SANTHOSH GOVINDARAJULU,2611,18:29:08,IND,45-49,34,Male,333
451,HEULWEN SIMM,2306,18:32:41,GBR,50-54,8,Female,118
452,CHRIS STONE,2895,18:34:38,AUS,55-59,27,Male,334
453,MARC TEAKEL,3003,18:35:01,GBR,50-54,37,Male,335
454,CLAIRE SCOTT,2418,18:36:30,NZL,55-59,4,Female,119
455,RUTH SPICER,2327,18:37:44,NZL,45-49,25,Female,120
456,BARBARA DAXENBERGER,2484,18:39:05,,35-39,26,Female,121
457,PAUL FITZMAURICE,2435,18:41:04,GBR,55-59,28,Male,336
458,ALEXANDER WRIGHT,2873,18:41:52,USA,35-39,66,Male,337
459,LEANNE BELLAMY,2686,18:42:00,NZL,45-49,26,Female,122
460,TOBEY DE JONG,2860,18:42:52,,20-34,108,Male,338
461,RICH LYONS,2998,18:43:10,NZL,40-44,52,Male,339
462,OLIVIA ELMIGER,2635,18:43:36,NZL,20-34,38,Female,123
463,JODY PADDY,2377,18:44:42,NZL,45-49,27,Female,124
464,DAVID MCKELVIE,2375,18:45:38,AUS,35-39,67,Male,340
465,BRENT RASBY,2709,18:46:32,NZL,50-54,38,Male,341
466,CHRIS FERN,2476,18:47:21,NZL,40-44,53,Male,342
467,KORENE QUIGLEY,2256,18:47:56,NZL,45-49,28,Female,125
468,JACK MACE,2409,18:48:02,NZL,45-49,35,Male,343
469,DYLAN GALVIN,3307,18:48:50,NZL,20-34,109,Male,344
470,KEITH JEBB,2384,18:49:05,AUS,60-64,13,Male,345
471,TROY VAN KAMPEN,2427,18:50:16,AUS,55-59,29,Male,346
472,HOLLY TARRANT,2806,18:52:32,NZL,20-34,39,Female,126
473,STEVE ROBERTS,3018,18:53:05,NZL,65-69,2,Male,347
474,DARIA GILLESPIE,2348,18:53:11,NZL,20-34,40,Female,127
475,CLIVE TOASE,2510,18:53:14,GBR,45-49,36,Male,348
476,DAVID KENNEDY,3040,18:53:22,NZL,35-39,68,Male,349
477,THEO BORGHINO,2994,18:54:31,FRA,20-34,110,Male,350
478,STEFANIE JOHNSON,2253,18:54:54,AUS,45-49,29,Female,128
479,THOMAS ALADENISE,2544,18:55:21,FRA,50-54,39,Male,351
480,TRACY WARNES,2401,18:58:06,AUS,55-59,5,Female,129
481,KANE RITCHIE,2460,18:58:48,NZL,35-39,69,Male,352
482,JUNKO ASHINA,2495,18:59:31,JPN,40-44,20,Female,130
483,JOHN DREYER,2506,18:59:43,NZL,40-44,54,Male,353
484,IVAN QUIN,2421,19:04:10,NZL,20-34,111,Male,354
485,EMMA CRAIG,2464,19:04:52,AUS,50-54,9,Female,131
486,ELI VINCENT,2250,19:05:15,AUS,20-34,112,Male,355
487,HIDEKI SAKAMOTO,2699,19:07:23,JPN,40-44,55,Male,356
488,CHAWALAN KLINHOM,2831,19:10:11,,20-34,113,Male,357
489,COLIN BERRY,2329,19:10:53,AUS,60-64,14,Male,358
490,HAYLEY REIDY,2273,19:11:33,NZL,45-49,30,Female,132
491,SARAH TOBIN,2218,19:13:11,NZL,40-44,21,Female,133
492,BETHANY WALKER,2328,19:13:11,NZL,20-34,41,Female,134
493,JESSICA WINGATE,2803,19:13:25,NZL,20-34,42,Female,135
494,GRETA TREEBY,2207,19:13:40,MLT,45-49,31,Female,136
495,RENEE FLETT,2317,19:15:36,AUS,45-49,32,Female,137
496,NICOLE MICHELINI,2466,19:17:10,,45-49,33,Female,138
497,MARK MCCALLUM,2457,19:17:20,AUS,60-64,15,Male,359
498,RENEE VALENTINO,2809,19:18:03,AUS,45-49,34,Female,139
499,SUSANNAH BLACK,2399,19:18:30,NZL,40-44,22,Female,140
500,ANNA SEWELL,2523,19:19:29,NZL,50-54,10,Female,141
501,TRACEY DAVIS,2469,19:19:55,NZL,45-49,35,Female,142
502,LEONEL VIDALLON,2609,19:21:51,PHL,55-59,30,Male,360
503,LICHENG WANG,2420,19:22:12,NZL,55-59,31,Male,361
504,AINE ENGLISH,2220,19:22:35,IRL,45-49,36,Female,143
505,ULYSSE ANSON,2451,19:23:21,FRA,20-34,114,Male,362
506,MARK FALKINGHAM,2513,19:25:18,AUS,50-54,40,Male,363
507,TRACEY TURNER,2385,19:25:27,AUS,50-54,11,Female,144
508,KATE PORTHOUSE,2347,19:25:37,NZL,45-49,37,Female,145
509,REBECCA O'NEALL,2225,19:27:24,AUS,45-49,38,Female,146
510,CHRISTOPHER LAMBERT,2850,19:27:47,GBR,20-34,115,Male,364
511,SALLY OVERINGTON,2411,19:28:47,NZL,60-64,3,Female,147
512,KIMBERLY VAN DEN BROEK,2811,19:29:06,NZL,40-44,23,Female,148
513,NAOMI RICHES,2792,19:34:30,AUS,45-49,39,Female,149
514,TAMARAU AMOROA-SPENCE,2827,19:34:51,NZL,20-34,116,Male,365
515,TE KAPUA APIATA-AMOROA,2959,19:34:54,NZL,20-34,117,Male,366
516,ROBYN WILMSHURST,2364,19:35:14,AUS,50-54,12,Female,150
517,TADHG SMITH,2848,19:36:40,NZL,20-34,118,Male,367
518,LORIE ALEXANDER,2794,19:37:11,CAN,65-69,1,Female,151
519,MOTOI SUMIYA,3234,19:37:20,JPN,50-54,41,Male,368
520,KURT BENEDICT,2685,19:38:05,USA,45-49,37,Male,369
521,SARAH BENEDICT,2619,19:38:08,USA,45-49,40,Female,152
522,LISA TOWNSEND,3228,19:39:28,NZL,55-59,6,Female,153
523,BARTOSZ MORAWIEC,2585,19:39:31,NZL,45-49,38,Male,370
524,CLIFFORD LIN,2862,19:40:38,,35-39,70,Male,371
525,NAMI JUN,2406,19:41:10,AUS,45-49,41,Female,154
526,JINAL GOVIND,2542,19:42:00,NZL,20-34,119,Male,372
527,CALLUM MASSEY,2931,19:43:59,NZL,20-34,120,Male,373
528,VIKKI NEWPORT,2405,19:44:48,AUS,55-59,7,Female,155
529,CUSHLA NICOL,3225,19:44:50,AUS,55-59,8,Female,156
530,KAREN VERWEY,2782,19:45:44,NZL,35-39,27,Female,157
531,IAN MCKAY,2516,19:46:22,AUS,60-64,16,Male,374
532,KRISTEN LYONS,2402,19:50:36,AUS,50-54,13,Female,158
533,JAMES MAIR,2906,19:51:09,GBR,20-34,121,Male,375
534,SHANE DUGGAN,2642,19:54:01,AUS,45-49,39,Male,376
535,BEN KULBAGO,2874,19:57:55,USA,20-34,122,Male,377
536,ROWENA SINCLAIR-SMITH,2802,19:58:42,AUS,50-54,14,Female,159
537,FRDRIC PLANTECOSTE,3016,20:02:50,FRA,45-49,40,Male,378
538,SCOTT O'NEALL,2359,20:07:26,AUS,45-49,41,Male,379
539,TYLER BAIN,2877,20:13:23,,50-54,42,Male,380
540,AMY JOHNS,2370,20:13:31,NZL,45-49,42,Female,160
541,YOKO KITAMURA,2285,20:15:29,JPN,55-59,9,Female,161
542,KATHRYN EZRA,2412,20:16:03,CAN,45-49,43,Female,162
543,VIJAY SRINIVASAN,2955,20:16:05,IND,45-49,42,Male,381
544,VLAD IOAN POPESCU,2487,20:19:58,,20-34,123,Male,382
545,FABIANO PETRONI CORREA,3163,20:20:46,NZL,45-49,43,Male,383
546,DEAN KERR,2462,20:22:26,AUS,50-54,43,Male,384
547,DAVE THORBURN,2580,20:23:00,NZL,70-74,2,Male,385
548,JESS WILSON,2424,20:24:06,NZL,35-39,28,Female,163
549,JOHN GLEN,2354,20:27:49,AUS,65-69,3,Male,386
550,TREVOR DAVIS,2992,20:29:03,AUS,45-49,44,Male,387
551,THEO HOFFMAN,2509,20:29:41,NZL,20-34,124,Male,388
552,KRISTEN KRAWCZYK,2408,20:32:17,NZL,20-34,43,Female,164
553,PAT QUILL,2525,20:34:43,IRL,60-64,17,Male,389
554,CHARLES BOFFIN,2961,20:34:48,GBR,65-69,4,Male,390
555,KATE LARMER,2747,20:34:50,GBR,60-64,4,Female,165
556,XIAO SHAO,2439,20:35:47,CHN,45-49,45,Male,391
557,LINGYI LIAO,2382,20:35:49,CHN,40-44,24,Female,166
558,ROBYN HUDSON,2379,20:36:05,AUS,50-54,15,Female,167
559,DANIEL DENTITH,3025,20:37:02,NZL,40-44,56,Male,392
560,LEANNE PARKER,2499,20:38:35,NZL,20-34,44,Female,168
561,MARK FORGAN,2503,20:41:18,NZL,45-49,46,Male,393
562,RICHARD LAKE,2555,20:42:09,NZL,70-74,3,Male,394
563,SUNGSIL CHOI,2387,20:46:12,KOR,20-34,45,Female,169
564,HYUNJOONG KIM,2591,20:46:14,KOR,20-34,125,Male,395
565,PHILLIP BAKER,2650,20:51:09,AUS,50-54,44,Male,396
566,CHRISTOPHE MAXANT,2953,20:52:02,FRA,55-59,32,Male,397
567,JITKA POLASKOVA,3169,20:54:50,CZE,20-34,46,Female,170
568,CAROLINE TOUMELIN,2801,20:56:13,AUS,40-44,25,Female,171
569,KATIA NOORDHOF,2508,20:57:19,NZL,40-44,26,Female,172
570,STEPHEN GREEN,2844,20:58:18,USA,45-49,47,Male,398
571,DAVE REID,2923,20:58:23,USA,45-49,48,Male,399
572,DAWN MARTIN,2607,20:59:02,AUS,45-49,44,Female,173
573,SONJA BIMLER,2332,21:01:38,NZL,20-34,47,Female,174
574,TEAGAN CARVELL,2790,21:06:11,NZL,20-34,48,Female,175
575,RACHEL MENKENS,2590,21:11:14,AUS,40-44,27,Female,176
576,STPHANIE HILDENBRAND,2567,21:11:40,FRA,45-49,45,Female,177
577,CLAIRE ROBERTSON,2419,21:13:20,NZL,20-34,49,Female,178
578,ROB ROUGHAN,2458,21:16:52,IRL,55-59,33,Male,400
579,ASHTYN TURNER,2816,21:19:34,NZL,20-34,50,Female,179
580,SINEAD MCCONCHIE,2416,21:19:34,NZL,20-34,51,Female,180
581,TERRY ELLIOT,2643,21:19:37,NZL,55-59,34,Male,401
582,YOSSI DAVID,2479,21:27:53,ISR,40-44,57,Male,402
583,LEE SPENCE,2750,21:28:43,NZL,55-59,10,Female,181
584,ANAMAYA TAYLOR,2813,21:32:42,NZL,20-34,52,Female,182
585,BRENDON CUNNINGHAM,2857,21:34:48,NZL,40-44,58,Male,403
586,ETAN BECERRA,2541,21:36:47,MEX,45-49,49,Male,404
587,ANTHONY WEBSTER,2839,21:36:54,NZL,35-39,71,Male,405
588,MATTHEW WHITTAKER,2554,21:38:15,NZL,60-64,18,Male,406
589,TOMOKO HATAYA,2381,21:40:56,JPN,35-39,29,Female,183
590,JESSE JOHNSON,2830,21:41:56,USA,55-59,35,Male,407
591,ANDREW DRUM,2856,21:42:25,NZL,40-44,59,Male,408
592,FERRUCCIO ORLANDO,2563,21:44:41,ITA,65-69,5,Male,409
593,FRANKIE MORGAN,2449,21:48:23,AUS,55-59,11,Female,184
594,RICHARD ANDERSEN,2461,21:51:30,NZL,35-39,72,Male,410
595,ERIN TONER,2501,21:53:03,AUS,40-44,28,Female,185
596,LOUISE MCNICOLL,2361,21:53:03,AUS,40-44,29,Female,186
597,KAREN SPENCER,2502,21:54:01,AUS,45-49,46,Female,187
598,AHMED FARID,3031,21:55:26,NZL,20-34,126,Male,411
599,THOMAS COLLETT,3082,21:56:10,NZL,35-39,73,Male,412
600,TUNG SHING MAU,2537,21:56:27,HKG,60-64,19,Male,413
601,CHARLOTTE IRELAND,2473,21:56:49,NZL,50-54,16,Female,188
602,RICHARD KEANE,2700,21:59:24,GBR,50-54,45,Male,414
603,JANI TALIKKA,2583,22:01:02,AUS,50-54,46,Male,415
604,CAT MUIR,2764,22:02:56,AUS,55-59,12,Female,189
605,ARMA DACYON,2624,22:05:07,NZL,45-49,47,Female,190
606,DONNI SMYTHE,2366,22:09:36,NZL,45-49,48,Female,191
607,MIKE HANNA,3046,22:14:20,NZL,50-54,47,Male,416
608,GLENN WINGATE,2413,22:15:27,NZL,50-54,48,Male,417
609,PIERRE LHOEST,3231,22:15:36,BEL,20-34,127,Male,418
610,TAKAKO SHOYAMA,2584,22:15:47,JPN,55-59,13,Female,192
611,DANIEL CARNEY,2726,22:16:06,AUS,40-44,60,Male,419
612,CAROLINE OVERBEEK,2491,22:18:09,AUS,50-54,17,Female,193
613,SUE HOLMES,2312,22:20:34,AUS,60-64,5,Female,194
614,MARTIN VAVREK,2657,22:24:38,AUS,50-54,49,Male,420
615,HAIDONG ZHU,2601,22:26:04,CHN,60-64,20,Male,421
616,LUKE RYLANDS,3032,22:29:27,AUS,40-44,61,Male,422
617,RYODAI ISHIHARA,2604,22:30:52,JPN,20-34,128,Male,423
618,SAIF MADHAT,3011,22:32:38,USA,40-44,62,Male,424
619,SOUFYANE KADRI,2911,22:32:42,MAR,20-34,129,Male,425
620,CALEB BROOKFIELD,2999,22:34:47,USA,35-39,74,Male,426
621,HIMANSHU PARMAR,3022,22:36:21,NZL,40-44,63,Male,427
622,GEORGES LASSERRE,2543,22:37:02,FRA,70-74,4,Male,428
623,TATUM GREIG,2796,22:38:35,,20-34,53,Female,195
624,LAURA LYNHAM,2472,22:41:43,IRL,35-39,30,Female,196
625,HAMISH HARGEST,2128,22:46:46,NZL,40-44,64,Male,429
626,JO HARGEST,2589,22:46:46,NZL,35-39,31,Female,197
627,ILJA KORNYSHEV,3086,22:49:35,NZL,35-39,75,Male,430
628,GRANT WATSON,3235,22:53:28,AUS,55-59,36,Male,431
629,SARAH POWER,2520,22:54:35,NZL,40-44,30,Female,198
630,JOHN FULLER,2706,22:55:21,AUS,60-64,21,Male,432
631,AMANDA FULLER,2365,22:55:22,AUS,60-64,6,Female,199
632,MITCH FLINT,2547,22:56:33,AUS,35-39,76,Male,433
633,KYOKO TERADA,2648,22:58:56,JPN,60-64,7,Female,200
634,PIERO HIDALGO,2594,22:59:39,AUS,50-54,50,Male,434
635,MICHAEL CLEMENTS,2652,23:00:10,AUS,45-49,50,Male,435
636,AZLEEN AHMAD JAIS,2534,23:01:38,,45-49,49,Female,201
637,TRISTAN POOLE,2935,23:04:23,AUS,20-34,130,Male,436
638,DAVID POOLE,2507,23:04:25,AUS,60-64,22,Male,437
639,DEB SHARP,2752,23:08:05,AUS,45-49,50,Female,202
640,TOSHIYUKI AOKI,3305,23:08:33,JPN,60-64,23,Male,438
641,BELYNDA CARRALL,2468,23:09:10,AUS,40-44,31,Female,203
642,NATASHA JONES,2654,23:09:12,NZL,35-39,32,Female,204
643,GURPREET VIRK,2865,23:09:45,GBR,35-39,77,Male,439
644,BRENT RAPSON,2626,23:12:17,NZL,55-59,37,Male,440
645,HELEN KLEIBER,2478,23:14:06,NZL,45-49,51,Female,205
646,GINA MARSDEN,2485,23:14:09,NZL,40-44,32,Female,206
647,KAZUSHIGE KIYAMA,2597,23:14:33,JPN,70-74,5,Male,441
648,FLAVIA PURNOMO,2564,23:15:37,NZL,20-34,54,Female,207
649,ISIAH PILA,3010,23:15:48,NZL,20-34,131,Male,442
650,MICHAEL NORTON,2656,23:16:05,NZL,55-59,38,Male,443
651,FIONA STUBBS,2559,23:17:07,NZL,60-64,8,Female,208
652,ANNE-MARIE LOADER,2778,23:18:42,AUS,60-64,9,Female,209
653,VANESSA BELLAMY,2616,23:22:02,NZL,20-34,55,Female,210
654,PAULA NORTHAM,2515,23:23:38,AUS,50-54,18,Female,211
655,PHILLIP ROTH,2925,23:26:10,NZL,55-59,39,Male,444
656,MARK BROWN,2646,23:26:50,NZL,50-54,51,Male,445
657,PETER POINTON,2504,23:27:04,AUS,65-69,6,Male,446
658,SHELLY JURD,2521,23:30:36,AUS,55-59,14,Female,212
659,MARGESH DUDHATRA,3038,23:33:12,AUS,20-34,132,Male,447
660,TODD POWELL,2661,23:33:19,NZL,45-49,51,Male,448
661,GREG COOKE,2669,23:35:03,AUS,35-39,78,Male,449
662,LUKE CHANG HUNTER,2474,23:35:03,AUS,40-44,65,Male,450
663,YUTING QIU,2614,23:37:33,CHN,20-34,56,Female,213
664,LOES NIJLAND,2770,23:39:41,,45-49,52,Female,214
665,GINA LOBERANT,2814,23:39:44,,35-39,33,Female,215
666,EMMA BROWNE,2662,23:43:03,AUS,50-54,19,Female,216
667,LEIGH BROWNE,2199,23:43:04,AUS,40-44,66,Male,451
668,GREG MEIKLE,2734,23:44:28,NZL,55-59,40,Male,452
669,SHANNAN MACKIE,2690,23:49:15,NZL,40-44,67,Male,453
670,RICHELLE CARRICK,2757,23:49:26,NZL,20-34,57,Female,217
671,ALLYSIA KRAAKMAN,2397,23:49:31,NZL,40-44,33,Female,218
672,JOESEPH LIEMONTA,2718,23:50:26,IDN,50-54,52,Male,454
673,SHERRIE WARD,2444,23:53:35,AUS,55-59,15,Female,219
674,DEBORAH ARYANA,2822,23:53:35,AUS,65-69,2,Female,220
675,CARLY ATKIN,2362,23:55:52,NZL,20-34,58,Female,221
676,YIU SHAN LO,2674,23:57:43,HKG,40-44,34,Female,222
677,BRANDON MORTIMER,2436,23:58:21,AUS,20-34,133,Male,455
678,MARISSA CLARKE,2505,23:58:24,AUS,35-39,34,Female,223
679,ADAM MCLOUGHLIN,2566,23:59:53,AUS,35-39,79,Male,456
680,ROY WEST,2691,00:01:33,NZL,65-69,7,Male,457
681,FATIMA PAINDA,2391,00:02:03,AFG,20-34,59,Female,224
682,KAREN BLOOR,2577,00:05:21,NZL,65-69,3,Female,225
683,RENA O'CONNELL,2807,00:06:16,NZL,45-49,53,Female,226
684,ANDREW CUSHNIE,2701,00:06:36,NZL,60-64,24,Male,458
685,DEBBIE BRADLEY,2481,00:08:46,NZL,45-49,54,Female,227
686,JOANNA MARKWICK,2599,00:09:28,NZL,40-44,35,Female,228
687,MICHAEL BROCKWAY,2920,00:10:32,AUS,55-59,41,Male,459
688,JAMES BROCKWAY,2356,00:10:35,AUS,20-34,134,Male,460
689,LAUREN APLIN,2437,00:17:57,NZL,20-34,60,Female,229
690,GIL ARAUJO,2528,00:18:07,,50-54,53,Male,461
691,SEIYA KOJIMA,3171,00:19:21,JPN,35-39,80,Male,462
692,SIAO AI LIM,2118,00:26:20,,35-39,35,Female,230
693,LEE KUON LAW,2367,00:26:40,,50-54,54,Male,463
694,RACHELLE DOUGLAS,2618,00:28:31,NZL,50-54,20,Female,231
695,LUSHA DAI,2688,00:33:06,CHN,40-44,36,Female,232
696,ROSLINA ADNAN,2621,00:33:58,,45-49,55,Female,233
697,CYRIL WU,2675,00:35:43,HKG,50-54,55,Male,464
698,RACHEL WHITE,2623,00:37:38,NZL,35-39,36,Female,234
699,JO RODWAY,2825,00:37:41,AUS,45-49,56,Female,235
700,MARLENE BURLEY,2615,00:38:58,AUS,60-64,10,Female,236
701,ANNA WILLIS,2522,00:45:52,AUS,35-39,37,Female,237
702,TRAVIS CAMPBELL,3304,00:48:22,AUS,45-49,52,Male,465
703,VANN DIZON,2715,00:53:18,NZL,40-44,68,Male,466
704,LUCY JENVEY,2309,00:59:27,GBR,50-54,21,Female,238
705,SUZANNE JONES,2826,01:00:05,NZL,55-59,16,Female,239
706,SAMUEL MAZEY-FRANKCOM,3041,01:01:33,AUS,20-34,135,Male,467
707,TAMU HAYS MONTEJO,2632,01:06:54,NZL,50-54,56,Male,468
708,KIRSTY GWYNN-JONES,2781,01:08:25,AUS,50-54,22,Female,240
709,LOUISE LEHMANN,2570,01:08:30,AUS,50-54,23,Female,241
710,PAUL GILLIES,2698,01:13:15,NZL,55-59,42,Male,469
711,REBECCA JEFFERY,2683,01:17:59,AUS,45-49,57,Female,242
712,CHRIS JEFFERY,2242,01:18:00,AUS,45-49,53,Male,470
713,T GRANT,3019,01:18:29,NZL,45-49,54,Male,471
714,LAURIE WILSON,2575,01:19:49,NZL,60-64,11,Female,243
715,NEIL WHEATON,2588,01:24:47,AUS,50-54,57,Male,472
716,JOHANNE MILLS,2630,01:29:10,NZL,50-54,24,Female,244
717,NITA WETTI,3302,01:29:10,NZL,55-59,17,Female,245
718,REBECCA CASHMERE,2573,01:31:23,AUS,40-44,37,Female,246
719,DEANNE ALLUM-WALSH,2535,01:31:23,AUS,50-54,25,Female,247
720,SARA ROWLEY,2660,01:31:23,AUS,45-49,58,Female,248
721,KAYE KING,2477,01:31:43,NZL,65-69,4,Female,249
722,KELLY NICOLL,2600,01:32:21,NZL,45-49,59,Female,250
723,ELLA MCKENZIE,2808,01:37:38,AUS,20-34,61,Female,251
724,LIANNE CHRISTALL,2627,01:41:58,NZL,60-64,12,Female,252
725,MARY MCDOWELL,2815,01:51:50,USA,70-74,1,Female,253
726,WOUTRI MUGGLESTONE,2789,01:53:05,,50-54,26,Female,254
727,HERCULES MUGGLESTONE,2949,01:53:05,,20-34,136,Male,473
728,TONY GIBSON,2702,02:01:48,AUS,45-49,55,Male,474
729,PHILIP HAMMOND,3027,02:05:48,NZL,40-44,69,Male,475
730,ALEC HARRIS,2907,02:07:32,NZL,45-49,56,Male,476
731,ANGELA GATTU,3306,02:13:25,ITA,65-69,5,Female,255
732,ILENA ISAK,2771,02:13:26,NZL,45-49,60,Female,256
733,KAI YANG,2658,02:15:29,CHN,20-34,137,Male,477
734,JANETH DELA RAMA,2647,02:18:27,NZL,45-49,61,Female,257
735,POH TURNER,2663,02:19:35,NZL,60-64,13,Female,258
736,JUDY YUAN,2768,02:19:57,CHN,45-49,62,Female,259
737,KATHY JOHNSUN,2490,02:32:29,PHL,55-59,18,Female,260
738,BELINDA LOUEY,3227,02:32:30,AUS,55-59,19,Female,261
739,BAILEY TAYLOR,2887,02:44:31,AUS,20-34,138,Male,478
740,MEGAN BRITTAIN,2681,02:45:00,,35-39,38,Female,262
741,YUKO KIHARA,2672,02:48:15,JPN,60-64,14,Female,263
742,SUE FLYNN,2812,02:56:32,AUS,60-64,15,Female,264
743,ROEL LOYOLA,2989,03:02:29,PHL,50-54,58,Male,479
744,YUYAO WU,2667,03:02:53,CHN,45-49,63,Female,265
745,YUN LU,2697,03:03:03,CHN,40-44,38,Female,266
746,MARDI JORDAN,2605,03:05:39,AUS,35-39,39,Female,267
747,DAVID WILSON,2694,03:08:33,NZL,60-64,25,Male,480
748,GABRIEL DE SOUZA,2586,03:08:34,IND,20-34,139,Male,481
749,SAMUEL RENDEL,2942,03:09:19,NZL,20-34,140,Male,482
750,BRANDON BANKS,2638,03:09:23,NZL,20-34,141,Male,483
751,JOSH KEEGAN,2845,03:09:23,NZL,35-39,81,Male,484
752,ANDREA PFAHLERT,2724,03:20:06,NZL,50-54,27,Female,268
753,FERNAN ABUID,2598,03:22:32,NZL,50-54,59,Male,485
754,JAN MATURAN-ABUID,2628,03:22:32,NZL,50-54,28,Female,269
