Position,Name,Bib,Time,Net Time,Category,Category Position,Gender,Gender Position,col10
1,MICHAEL VOSS,1622,01:07:13,01:07:12,M20-39,1,M,1,view
2,TOBY GUALTER,1766,01:07:44,01:07:44,M20-39,2,M,2,view
3,NATHAN TSE,2484,01:08:14,01:08:13,M20-39,3,M,3,view
4,HIRO TANIMOTO,1890,01:08:19,01:08:17,M20-39,4,M,4,view
5,BRETT TINGAY,2996,01:12:16,01:12:13,M40-44,1,M,5,view
6,EWAN SINCLAIR,2088,01:12:18,01:12:18,M40-44,2,M,6,view
7,DANIEL CLENDON,2542,01:12:54,01:12:52,M45-49,1,M,7,view
8,BRIAN GARMONSWAY,1133,01:13:04,01:13:02,M40-44,3,M,8,view
9,WILL O'CONNOR,1363,01:13:20,01:13:18,M20-39,5,M,9,view
10,MAX KARAMANOLIS,2554,01:14:31,01:14:29,M20-39,6,M,10,view
11,TIM HITCHCOCK,1323,01:14:31,01:14:30,M20-39,7,M,11,view
12,JOHN O'DRISCOLL,1717,01:15:18,01:15:17,M20-39,8,M,12,view
13,JEROEN MATTHEUS,1990,01:16:24,01:16:22,M20-39,9,M,13,view
14,SIMON KELLER,1247,01:16:55,01:16:53,M45-49,2,M,14,view
15,PAUL HEWITSON,1672,01:17:01,01:16:58,M55-59,1,M,15,view
16,SARAH DROUGHT,3510,01:17:06,01:17:04,F20-39,1,F,1,view
17,DOUGAL THORBURN,2813,01:17:30,01:17:28,M40-44,4,M,16,view
18,SAMUEL HERRING,2044,01:17:34,01:17:31,M20-39,10,M,17,view
19,MASON WILLIS,2223,01:17:35,01:17:33,M20-39,11,M,18,view
20,LIAM JONES,2672,01:18:06,01:18:04,M20-39,12,M,19,view
21,HANNAH MILLER,2713,01:18:08,01:18:06,F20-39,2,F,2,view
22,DANIEL STOUFFER,2001,01:18:09,01:18:06,M40-44,5,M,20,view
23,BLAKE WESTON,2932,01:18:31,01:18:28,M20-39,13,M,21,view
24,THOMAS WILLIAMS,2062,01:18:39,01:18:38,M20-39,14,M,22,view
25,LUKAS SACCO,1554,01:18:40,01:18:37,M20-39,15,M,23,view
26,MATT BLUNDELL,2869,01:19:30,01:19:27,M50-54,1,M,24,view
27,MALCOLM  CLELAND,3528,01:19:31,01:19:30,M20-39,16,M,25,view
28,ESTHER GEORGE,2256,01:19:37,01:19:35,F20-39,3,F,3,view
29,MATTHEW HARFORD,2147,01:20:04,01:20:01,M20-39,17,M,26,view
30,ANDREW KERR,1946,01:20:31,01:20:29,M50-54,2,M,27,view
31,EMMA PERRON,2636,01:20:38,01:20:35,F20-39,4,F,4,view
32,JESS WRIGHT,2832,01:20:45,01:20:42,F20-39,5,F,5,view
33,SIMON MOORE,2431,01:20:54,01:20:53,M20-39,18,M,28,view
34,HAMISH HAMMOND,2224,01:20:57,01:20:54,M20-39,19,M,29,view
35,DION GAMPERLE,2461,01:21:07,01:21:05,M20-39,20,M,30,view
36,OLIVER HOWITT,2116,01:21:28,01:21:24,M20-39,21,M,31,view
37,MEL BRANDON,2028,01:21:38,01:21:36,F40-44,1,F,6,view
38,JAMES FISHER,1051,01:21:49,01:21:45,M45-49,3,M,32,view
39,STEVE SWALLOW,2371,01:22:13,01:22:13,M50-54,3,M,33,view
