Position,Name,Bib,Time,Net Time,Category,Category Position,Gender,Gender Position,col10
1,YING REN MOK,0192,02:26:34,02:26:33,M20-39,1,M,1,view
2,PHIL COSTLEY,0050,02:29:30,02:29:29,VM40-49,1,M,2,view
3,BLAIR MCWHIRTER,0187,02:34:30,02:34:29,M20-39,2,M,3,view
4,JESSE GIBBS,0092,02:37:19,02:37:17,M12-19,1,M,4,view
5,CHRISTOPHER HARRINGTON,0111,02:39:42,02:39:27,M20-39,3,M,5,view
6,ANGUS WATSON,0304,02:41:15,02:41:13,M12-19,2,M,6,view
7,GAVIN STEVENS,0272,02:42:23,02:42:22,VM50-59,1,M,7,view
8,HUGH ABBISS,0001,02:42:48,02:42:46,M12-19,3,M,8,view
9,RICHARD SEIGNE,0257,02:45:05,02:45:01,VM40-49,2,M,9,view
10,LIZA HUNTER-GALVAN,0342,02:45:31,02:45:29,VW40-49,1,F,1,view
11,ANDREW REESE-JONES,0230,02:45:57,02:45:53,VM40-49,3,M,10,view
12,SUKHAJATA CRANFIELD,0051,02:50:58,02:50:55,M20-39,4,M,11,view
13,SIMON LEANING,0160,02:52:33,02:52:09,M20-39,5,M,12,view
14,DAVID SLATER,0262,02:53:26,02:53:23,M20-39,6,M,13,view
15,HENRY STEELE,0270,02:53:35,02:53:32,M20-39,7,M,14,view
16,SIMON VAN ROSSEN,0297,02:56:43,02:56:30,M20-39,8,M,15,view
17,ROBERT LOVERIDGE,0358,02:56:48,02:56:44,VM40-49,4,M,16,view
18,NAT ANGLEM,0362,02:57:07,02:57:04,M20-39,9,M,17,view
19,GLENN SUTTON,0279,02:57:32,02:57:21,M20-39,10,M,18,view
20,MIKE RISHWORTH,0240,02:57:39,02:57:33,M20-39,11,M,19,view
21,KARL AYREY,0013,02:59:01,02:58:55,M20-39,12,M,20,view
22,GUY DRYDEN,0070,02:59:17,02:59:09,VM40-49,5,M,21,view
23,TRACY CROSSLEY,0055,02:59:46,02:59:44,W20-39,1,F,2,view
24,ABHINANDAN WILLIS,0316,03:00:04,03:00:00,M20-39,13,M,22,view
25,DEVERN BURCHETT,0031,03:00:04,03:00:02,VM40-49,6,M,23,view
26,JON COLE,0045,03:00:36,03:00:33,M20-39,14,M,24,view
27,SHAUN COOPER,0048,03:00:39,03:00:34,VM40-49,7,M,25,view
28,SIMON KELLER,0147,03:01:58,03:01:55,M20-39,15,M,26,view
29,LUKE NUTTALL,0203,03:02:45,03:02:34,M20-39,16,M,27,view
30,BRYAN MCCORKINDALE,0173,03:02:57,03:02:53,VM50-59,2,M,28,view
31,MARK TOPLIS,0291,03:04:19,03:04:17,M20-39,17,M,29,view
32,CRAIG WHITAKER,0306,03:06:06,03:05:57,M20-39,18,M,30,view
33,GARETH FORD,0083,03:09:11,03:08:45,M20-39,19,M,31,view
34,BEN TWYMAN,0294,03:09:11,03:08:51,M20-39,20,M,32,view
35,MICHAEL TAYLOR,0284,03:09:20,03:09:10,VM40-49,8,M,33,view
36,DARREN WILLIAMSON,0315,03:09:37,03:09:24,M20-39,21,M,34,view
37,ETIENE JOHNSON,0136,03:09:45,03:09:34,VM40-49,9,M,35,view
38,KIM HEBERT-LOSIER,0121,03:10:15,03:10:12,W20-39,2,F,3,view
39,MARK WILLIAMS,0314,03:10:38,03:10:17,M20-39,22,M,36,view
40,CONAN YOUNG,0338,03:11:38,03:11:26,M20-39,23,M,37,view
41,ANDREW HALL,0107,03:13:04,03:12:59,M20-39,24,M,38,view
42,STEPHEN GEDDES,0345,03:13:10,03:13:05,M20-39,25,M,39,view
43,PETER CONLEY,0047,03:13:19,03:12:58,VM40-49,10,M,40,view
44,JEREMY GOODMAN,0352,03:13:41,03:13:33,VM40-49,11,M,41,view
45,PHIL PATERSON,0326,03:13:45,03:13:17,M20-39,26,M,42,view
46,KATHRYN LESTER,0347,03:15:38,03:15:24,W20-39,3,F,4,view
47,NEIL MCARA,0172,03:16:38,03:16:02,M20-39,27,M,43,view
48,ERAN LANDE,0157,03:17:16,03:16:55,M20-39,28,M,44,view
