Position,Name,Bib,Time,Net Time,Category,Category Position,Gender,Gender Position,col10
92,LUCY NEWBOLD,0255,03:32:15,03:31:39,VW40-49,4,F,13,view
93,GERARD STARK,0326,03:32:16,03:31:58,M20-39,40,M,80,view
94,CHARL SCHEEPERS,0306,03:32:18,03:32:06,M20-39,41,M,81,view
95,JAYDEN ANKER,0013,03:32:21,03:32:18,M20-39,42,M,82,view
96,LEIGH AUSTIN,0016,03:32:50,03:32:15,VW40-49,5,F,14,view
97,MEG CHRISTIE,0170,03:34:16,03:33:49,VW50-59,1,F,15,view
98,OWEN FOSTER,0112,03:34:24,03:33:12,M20-39,43,M,83,view
99,CARMEN CHATFIELD,0068,03:34:52,03:34:21,VW40-49,6,F,16,view
100,SHANE O'DEA,0261,03:35:01,03:34:54,M20-39,44,M,84,view
101,GLYNNIS CLARKE,0074,03:35:48,03:34:54,VW40-49,7,F,17,view
102,MICHAEL MARTIN,0208,03:36:04,03:35:19,VM50-59,8,M,85,view
103,JOHN MAC ANESPIE,0197,03:36:05,03:34:11,M20-39,45,M,86,view
104,CHARLIE MCNALLY,0229,03:36:27,03:36:06,VM40-49,33,M,87,view
105,MARK SHERRY,0313,03:36:35,03:35:56,VM40-49,34,M,88,view
106,LEROY DE BEER,0092,03:36:55,03:34:06,M20-39,46,M,89,view
107,SCOTT HOTHAM,0414,03:37:32,03:37:09,M20-39,47,M,90,view
108,PAUL GREENSLADE,0132,03:37:51,03:37:23,M20-39,48,M,91,view
109,ANNA LONGDILL,0191,03:38:30,03:38:03,W20-39,10,F,18,view
110,RACHEL PEDDIE,0272,03:38:48,03:37:54,W20-39,11,F,19,view
111,MARGARET HAZELWOOD,0139,03:39:41,03:38:39,VW60-69,1,F,20,view
112,MARK FLETCHER,0454,03:39:51,03:39:11,VM40-49,35,M,92,view
113,TONY CLOW,0076,03:40:35,03:39:43,M20-39,49,M,93,view
114,CRAIG PRICE,0279,03:40:52,03:40:17,M20-39,50,M,94,view
115,ALASTAIR HOOGENBOEZEM,0154,03:41:10,03:40:52,M20-39,51,M,95,view
116,DOMINIQUE HOPKINSON,0156,03:41:15,03:41:09,VW40-49,8,F,21,view
117,TONY HORSTMAN,0159,03:41:20,03:40:11,VM40-49,36,M,96,view
118,KEVIN JONES,0421,03:42:36,03:41:46,VM50-59,9,M,97,view
119,WILLIAM HUNTER,0161,03:42:48,03:41:38,VM40-49,37,M,98,view
120,PAUL CLAPP,0073,03:43:39,03:42:24,M20-39,52,M,99,view
121,MIKE FIELD,0109,03:44:03,03:42:48,VM40-49,38,M,100,view
122,CRAIG MONKMAN,0248,03:44:04,03:43:04,M20-39,53,M,101,view
123,ROBYN PERKINS,0398,03:44:06,03:43:08,VW40-49,9,F,22,view
124,PAUL RONALDSON,0298,03:44:52,03:43:24,VM40-49,39,M,102,view
125,WILLIAM MARSHALL,0207,03:45:24,03:44:03,VM50-59,10,M,103,view
126,ANDREW REDMOND,0283,03:45:53,03:44:37,VM40-49,40,M,104,view
127,JON ROBERTS,0293,03:46:17,03:45:45,VM40-49,41,M,105,view
128,JAMES ANSON-HOLLAND,0451,03:46:56,03:45:52,M20-39,54,M,106,view
129,DAVE EATON,0104,03:48:11,03:47:25,VM60-69,2,M,107,view
130,ANDREW WEBB,0368,03:48:12,03:46:40,M20-39,55,M,108,view
131,MASHI NOGUCHI,0444,03:49:05,03:46:56,M12-19,1,M,109,view
132,PAUL ENSOR,0106,03:49:07,03:47:45,M20-39,56,M,110,view
133,PENELOPE MEHRTENS,0235,03:49:13,03:47:44,W20-39,12,F,23,view
134,OLIVIER LACOUA,0184,03:49:20,03:47:50,VM40-49,42,M,111,view
135,WILLEM LAMPE,0185,03:49:34,03:48:41,M20-39,57,M,112,view
136,TRAVIS HAYMES,0138,03:49:35,03:48:41,M20-39,58,M,113,view
137,JOHN SCOTT,0308,03:49:45,03:47:32,M20-39,59,M,114,view
138,SALLY GOODALL,0129,03:50:28,03:50:13,W20-39,13,F,24,view
139,AARON HILL,0146,03:50:34,03:49:23,VM40-49,43,M,115,view
140,MICHAEL ROBERTS,0462,03:50:36,03:48:27,M20-39,60,M,116,view
141,DAVE CANDY,0056,03:50:59,03:49:16,VM40-49,44,M,117,view
142,DARRYN BOYLE,0036,03:51:16,03:50:34,M20-39,61,M,118,view
143,STEPHEN JARVIS,0164,03:51:22,03:49:25,VM50-59,11,M,119,view
144,EAMONN LOWE,0193,03:51:35,03:50:50,M20-39,62,M,120,view
145,GARY LINDBOM,0190,03:51:56,03:49:07,VM40-49,45,M,121,view
146,HAMISH MCINTOSH,0225,03:51:57,03:49:53,M20-39,63,M,122,view
147,CHAD GILLESPIE,0441,03:52:18,03:51:52,VM40-49,46,M,123,view
148,BEN CHIEWPHASA,0071,03:52:28,03:50:16,M20-39,64,M,124,view
149,BRENDAN MOLLOY,0247,03:52:32,03:51:10,VM40-49,47,M,125,view
150,KELLY SMITH,0322,03:52:44,03:50:20,VW40-49,10,F,25,view
151,ALAN AITCHISON,0009,03:52:49,03:51:17,M20-39,65,M,126,view
152,PETE HAWARD,0429,03:52:54,03:51:52,M20-39,66,M,127,view
153,WILL STYLES,0335,03:53:23,03:51:56,M20-39,67,M,128,view
154,KIM WADDELL,0361,03:53:27,03:53:02,W20-39,14,F,26,view
155,KATE HARRISON,0137,03:53:42,03:53:05,W20-39,15,F,27,view
156,MURRAY CHAMBERLAIN,0064,03:54:06,03:52:58,VM40-49,48,M,129,view
157,PATRICIA STICHBURY,0333,03:54:06,03:53:39,VW50-59,2,F,28,view
158,MADELEINE MCINTOSH,0465,03:54:17,03:52:13,VW50-59,3,F,29,view
159,PAT CRONIN,0445,03:54:22,03:54:16,VW40-49,11,F,30,view
160,ANDREW SAUNDERS,0302,03:54:34,03:53:12,M20-39,68,M,130,view
161,ELENA CAPSTICK,0058,03:54:42,03:54:12,W20-39,16,F,31,view
162,BRENT MILLIGAN,0241,03:54:47,03:54:26,VM40-49,49,M,131,view
163,ROBERT HOLMES,0153,03:54:55,03:54:06,M20-39,69,M,132,view
164,DANIEL DWYER,0409,03:55:02,03:53:00,M20-39,70,M,133,view
165,GORT STEPHAN,0328,03:55:03,03:53:56,VM40-49,50,M,134,view
166,NICOLE JOY MURPHY,0253,03:55:04,03:53:11,W20-39,17,F,32,view
167,HELEN WILLIAMSON,0379,03:55:08,03:53:11,VW40-49,12,F,33,view
168,JOSEPH BAIN,0394,03:55:10,03:52:19,M20-39,71,M,135,view
169,GLENN HORSFALL,0158,03:55:11,03:54:45,M20-39,72,M,136,view
170,LIAM BURGESS,0051,03:55:14,03:54:23,M20-39,73,M,137,view
171,TANIA MILLER,0240,03:55:59,03:54:25,VW40-49,13,F,34,view
172,PAUL WHYTE,0442,03:56:00,03:54:18,VM50-59,12,M,138,view
173,SHANE BROWN,0045,03:56:56,03:55:01,VM50-59,13,M,139,view
174,ADELLE BANKS,0019,03:56:57,03:54:46,W20-39,18,F,35,view
175,TONY CARTER,0062,03:56:58,03:55:31,VM50-59,14,M,140,view
176,LEON GERRARD,0120,03:56:59,03:55:48,M20-39,74,M,141,view
177,JEFF ROBERTS,0292,03:57:29,03:56:41,VM50-59,15,M,142,view
178,XANTHE JOHNSTON,0167,03:57:38,03:55:56,W20-39,19,F,36,view
179,JAMES STACK,0324,03:57:44,03:56:16,M20-39,75,M,143,view
180,RICK GODFREY,0127,03:58:10,03:56:40,VM50-59,16,M,144,view
181,ANNA LUHRS,0196,03:58:23,03:57:45,W20-39,20,F,37,view
182,STEPHEN JOHNSON,0166,03:58:55,03:57:27,VM40-49,51,M,145,view
183,STEVEN DRABBLE,0412,03:58:55,03:57:11,M20-39,76,M,146,view
184,MICHELLE HANSEN,0135,03:59:12,03:57:11,W20-39,21,F,38,view
185,DEB PEACH,0271,03:59:30,03:58:21,W20-39,22,F,39,view
186,PAUL MCDONALD,0220,03:59:51,03:57:53,M20-39,77,M,147,view
187,VAUGHAN LUCKMAN,0194,03:59:59,03:57:30,M20-39,78,M,148,view
188,LAURENCE BURLTON,0052,04:00:07,03:58:25,VM40-49,52,M,149,view
189,PETER DAVIDSON,0090,04:00:39,04:00:28,VM50-59,17,M,150,view
190,JOHN MOLLOY,0434,04:00:40,04:00:07,M20-39,79,M,151,view
191,YVONNE SHAW,0312,04:00:59,04:00:54,VW50-59,4,F,40,view
192,JEREMY SMITH,0321,04:01:31,03:59:38,VM40-49,53,M,152,view
193,DENISSA HORA,0157,04:01:41,03:59:59,VW40-49,14,F,41,view
194,DAMIAN SLATTERY,0318,04:01:42,03:59:30,M20-39,80,M,153,view
195,LYNETTE WEBBER,0448,04:01:47,03:59:35,W20-39,23,F,42,view
196,KEREN TINDLEY,0345,04:02:25,04:01:52,VW40-49,15,F,43,view
197,AMY HEGER,0141,04:02:31,04:00:24,W20-39,24,F,44,view
198,VICTORIA VOICE,0413,04:02:45,04:00:24,W20-39,25,F,45,view
199,KARL TYRRELL,0354,04:02:47,04:00:40,VM40-49,54,M,154,view
200,NIKKI PARTINGTON,0269,04:02:52,04:02:37,W20-39,26,F,46,view
201,JEFF MCCUE,0218,04:02:53,04:02:38,M20-39,81,M,155,view
202,AMY BLAIR,0029,04:03:06,04:00:45,W20-39,27,F,47,view
203,ANTHONY BEKS,0024,04:04:30,04:02:51,VM40-49,55,M,156,view
204,GREG BURGESS,0050,04:04:33,04:04:10,VM50-59,18,M,157,view
205,PHILLIP MILLER,0238,04:04:53,04:03:18,VM40-49,56,M,158,view
206,DANNY WHITE,0373,04:04:55,04:04:23,M20-39,82,M,159,view
207,GRAEME WALL,0365,04:05:14,04:03:20,VM40-49,57,M,160,view
208,HEATHER CARTER,0061,04:05:18,04:04:55,VW40-49,16,F,48,view
209,EMILY BELL,0025,04:06:45,04:04:50,W20-39,28,F,49,view
210,JOSHUA SHERWOOD,0435,04:06:45,04:04:35,M20-39,83,M,161,view
211,CHRIS MEACLEM,0233,04:07:13,04:04:22,M20-39,84,M,162,view
212,FIONA STOKES,0334,04:07:31,04:05:22,W20-39,29,F,50,view
213,ANDY O'DELL,0262,04:07:51,04:05:53,M20-39,85,M,163,view
214,ALOIS VERSTRAETEN,0360,04:07:56,04:06:22,VM50-59,19,M,164,view
215,JOHN SILK,0315,04:08:06,04:06:38,VM50-59,20,M,165,view
216,ANDY LESLIE,0436,04:08:53,04:05:40,M20-39,86,M,166,view
217,JOHN MILL,0237,04:08:57,04:06:43,VM50-59,21,M,167,view
218,XIAOQI CHEN,0070,04:09:44,04:07:59,VM40-49,58,M,168,view
219,SARA BOUCHER,0034,04:10:09,04:08:00,W20-39,30,F,51,view
220,CAMERON PRESTON,0276,04:10:24,04:08:55,M20-39,87,M,169,view
221,STEPHANIE BARKER,0020,04:10:32,04:08:49,W20-39,31,F,52,view
222,YASUKO EADY,0102,04:10:35,04:10:22,VW40-49,17,F,53,view
223,GRAEME TINDALL,0344,04:10:39,04:08:57,VM40-49,59,M,170,view
224,RICHARD MOIR,0244,04:10:48,04:08:42,M20-39,88,M,171,view
225,DAVID MOIR,0243,04:10:49,04:08:43,VM40-49,60,M,172,view
226,STEVE DAWSON,0433,04:10:52,04:08:26,M20-39,89,M,173,view
227,TARA NEWITT,0256,04:10:56,04:10:03,W20-39,32,F,54,view
228,JOHN BRYANT,0046,04:11:09,04:08:19,VM40-49,61,M,174,view
229,JOHN GILLEECE,0125,04:11:34,04:08:48,M20-39,90,M,175,view
230,ADAM WARD,0366,04:11:52,04:10:10,M20-39,91,M,176,view
231,GEOFF. KNIGHT,0181,04:11:54,04:09:54,VM40-49,62,M,177,view
232,THERESA DUNN,0099,04:12:18,04:09:59,VW50-59,5,F,55,view
233,REUBEN WHALLEY,0415,04:12:24,04:09:45,M20-39,92,M,178,view
234,PHILIP HIRST,0150,04:12:25,04:08:54,M20-39,93,M,179,view
235,JOHN GIBSON,0417,04:12:59,04:11:04,M20-39,94,M,180,view
236,STEPHEN GRAHAM,0130,04:13:12,04:10:53,VM40-49,63,M,181,view
237,JON COURSEY,0439,04:13:31,04:12:02,M20-39,95,M,182,view
238,DHIRAJA MCBRYDE,0214,04:13:44,04:11:05,VM40-49,64,M,183,view
239,MATTHEW VAN BOHEEMEN,0355,04:13:50,04:10:55,M20-39,96,M,184,view
240,JAMES PARR,0268,04:13:50,04:11:13,M20-39,97,M,185,view
241,SANDRA SMITH,0323,04:14:28,04:12:15,VW40-49,18,F,56,view
242,PHILIP ENGLAND,0392,04:14:58,04:13:07,VM40-49,65,M,186,view
243,DAVID MANN,0205,04:15:18,04:13:19,M20-39,98,M,187,view
244,KURT FRAUENSTEIN,0113,04:15:29,04:13:46,VM50-59,22,M,188,view
245,ANTONIO MARCOS LUCHETTA ANHAIA,0422,04:15:42,04:13:06,M20-39,99,M,189,view
246,JENNIE NICHOLSON,0258,04:15:42,04:13:11,W20-39,33,F,57,view
247,JAMIE BELL,0027,04:15:58,04:13:59,M12-19,2,M,190,view
248,AIMEE HIGGINS,0145,04:16:45,04:14:51,W20-39,34,F,58,view
249,EDWARD MARKS,0206,04:17:06,04:16:07,M20-39,100,M,191,view
250,RICHARD BELL,0399,04:17:12,04:15:16,M20-39,101,M,192,view
251,DONAL MAY,0212,04:17:31,04:15:33,VM50-59,23,M,193,view
252,STEPHEN YU,0391,04:17:45,04:15:50,M20-39,102,M,194,view
253,GRAEME BERGH,0028,04:17:55,04:15:30,VM50-59,24,M,195,view
254,JOHN CLEGHORN,0075,04:17:58,04:14:58,VM50-59,25,M,196,view
255,MICHAEL LAWRY,0460,04:18:16,04:17:07,M20-39,103,M,197,view
256,AARON COLGRAVE,0453,04:18:18,04:15:17,M20-39,104,M,198,view
257,MIKE BARNETT,0021,04:19:23,04:17:43,VM60-69,3,M,199,view
258,BRONWYN MCKEAGE,0227,04:19:26,04:19:03,VW40-49,19,F,59,view
259,ASHLEY MCCARTHY,0215,04:19:58,04:19:34,M20-39,105,M,200,view
260,KEVIN HOLLAND,0151,04:19:59,04:18:00,VM40-49,66,M,201,view
261,PETER HILL,0147,04:20:27,04:19:35,VM40-49,67,M,202,view
262,JULIAN ADAMSON,0008,04:20:53,04:18:39,M20-39,106,M,203,view
263,STEPHEN MCGRATH,0223,04:20:57,04:20:03,M20-39,107,M,204,view
264,SEONAID PALMER,0266,04:21:13,04:19:55,W20-39,35,F,60,view
265,JOANNE STEVENSON,0331,04:21:51,04:21:32,W20-39,36,F,61,view
266,SONIA WALKER,0364,04:22:36,04:19:25,W20-39,37,F,62,view
267,GIOVANNI D'AVOLA,0088,04:22:59,04:21:07,M20-39,108,M,205,view
268,SHEREE REED,0284,04:23:06,04:19:48,W20-39,38,F,63,view
269,CHRIS TAYLOR,0341,04:23:12,04:21:38,VM40-49,68,M,206,view
270,HAMISH MACPHERSON,0447,04:23:30,04:23:13,M20-39,109,M,207,view
271,JOHN GREGORY,0133,04:23:40,04:20:55,M20-39,110,M,208,view
272,SARAH MACNISH,0201,04:23:41,04:21:30,W20-39,39,F,64,view
273,RYAN QUICKENDEN,0282,04:23:47,04:22:03,M20-39,111,M,209,view
274,RUTH JEFFERY,0404,04:23:48,04:21:48,VW40-49,20,F,65,view
275,SIMON CORBETT,0081,04:24:06,04:21:56,M20-39,112,M,210,view
276,KATE NEWITT,0396,04:25:16,04:24:23,W20-39,40,F,66,view
277,RICHARD JACK,0162,04:25:34,04:23:40,VM40-49,69,M,211,view
278,JOHN BARHAM,0395,04:25:34,04:23:21,VM40-49,70,M,212,view
279,DARRIN HEAVEN,0140,04:25:59,04:23:46,VM40-49,71,M,213,view
280,GLENN BEEMAN,0438,04:26:25,04:24:10,VM50-59,26,M,214,view
281,PIP SPEEDY,0430,04:26:39,04:24:00,W20-39,41,F,67,view
282,JOEL PEASEY,0419,04:26:57,04:24:10,M20-39,113,M,215,view
283,ALISTAIR COLLOW,0077,04:27:34,04:25:38,M20-39,114,M,216,view
284,JESH SCHEIB,0307,04:27:56,04:25:28,M20-39,115,M,217,view
285,ROGER WILSON,0382,04:28:20,04:28:04,VM40-49,72,M,218,view
286,KARIN VAN KUPPEVELT,0356,04:28:48,04:27:21,VW40-49,21,F,68,view
287,ALBY MOKOMOKO,0246,04:28:49,04:27:21,VM40-49,73,M,219,view
288,REBECCA EDGECOMBE,0401,04:29:00,04:26:22,VW40-49,22,F,69,view
289,MARK PRESTON,0278,04:29:11,04:26:44,M20-39,116,M,220,view
290,LIEZA VANDEN BROEKE,0359,04:29:38,04:27:35,W20-39,42,F,70,view
291,SALLY KENT,0175,04:29:41,04:26:11,W20-39,43,F,71,view
292,THOMAS GILLMAN,0126,04:30:07,04:27:23,M20-39,117,M,221,view
293,BELINDA SIDNAM,0314,04:30:19,04:27:06,W20-39,44,F,72,view
294,NICOLA DUNCAN,0098,04:30:32,04:27:10,W20-39,45,F,73,view
295,JODIE PRESTON,0277,04:30:52,04:29:08,W20-39,46,F,74,view
296,LES CAVE,0063,04:31:07,04:28:09,VM60-69,4,M,222,view
297,JOHN KIRK-ANDERSON,0178,04:31:19,04:27:51,VM40-49,74,M,223,view
298,RYAN HANSEN,0136,04:31:24,04:29:31,M20-39,118,M,224,view
299,STEVEN ROBERTS,0296,04:31:42,04:29:03,VM40-49,75,M,225,view
300,MARTIN FRAUENSTEIN,0114,04:32:03,04:30:20,VM50-59,27,M,226,view
301,LEE STRAKER,0431,04:33:03,04:32:35,M20-39,119,M,227,view
302,RITA GARCIA,0117,04:33:17,04:30:29,W20-39,47,F,75,view
303,PETER TAYLOR,0343,04:35:02,04:31:57,M20-39,120,M,228,view
304,RICHARD BEAN,0023,04:35:05,04:33:14,M20-39,121,M,229,view
305,MAURICE TUA,0349,04:35:13,04:32:48,VM40-49,76,M,230,view
306,HEATHER MCGILL,0222,04:36:57,04:35:03,W20-39,48,F,76,view
307,COLIN CHIN,0072,04:37:26,04:35:23,VM40-49,77,M,231,view
308,STEPHEN BAKER,0018,04:37:31,04:34:36,VM50-59,28,M,232,view
309,ANGELA BUTLER,0053,04:37:51,04:34:44,W20-39,49,F,77,view
310,PER HENRIKSEN,0142,04:38:27,04:36:11,VM50-59,29,M,233,view
311,SCOTT PRITCHARD,0281,04:38:30,04:36:24,VM40-49,78,M,234,view
312,VICKI EARL,0103,04:39:01,04:36:53,VW50-59,6,F,78,view
313,JESSIE KING,0177,04:39:13,04:37:39,W20-39,50,F,79,view
314,GARRON STARR,0327,04:39:51,04:38:02,VM40-49,79,M,235,view
315,ELAINE BRUCE,0400,04:40:57,04:37:49,VW40-49,23,F,80,view
316,STEWART ALLEN,0012,04:41:01,04:40:25,VM40-49,80,M,236,view
317,LINDA SILLERY,0316,04:41:03,04:40:42,VW60-69,2,F,81,view
318,ALEX BOJILOV,0033,04:41:03,04:40:57,VM60-69,5,M,237,view
319,SAMANTHA PARKER,0267,04:41:11,04:39:13,W20-39,51,F,82,view
320,PETE SHANNON,0311,04:41:33,04:39:54,VM50-59,30,M,238,view
321,GRANT GILBERT,0123,04:41:43,04:38:58,M20-39,122,M,239,view
322,GARY REGTIEN,0286,04:42:38,04:39:54,VM70+,1,M,240,view
323,MEGAN BLAKELY,0030,04:43:47,04:40:55,W20-39,52,F,83,view
324,PAUL CHAPMAN,0067,04:43:47,04:40:53,M20-39,123,M,241,view
325,LOU YIN QUEN,0387,04:43:57,04:43:44,M20-39,124,M,242,view
326,BARRY O REGAN,0260,04:44:03,04:43:45,M20-39,125,M,243,view
327,DOT COX,0085,04:44:06,04:41:07,VW50-59,7,F,84,view
328,HAMISH DRUMMOND,0097,04:44:20,04:42:08,VM40-49,81,M,244,view
329,SERENA ROBERTS,0294,04:45:58,04:43:19,W20-39,53,F,85,view
330,JULIANE DIAMOND,0093,04:46:04,04:42:33,W20-39,54,F,86,view
331,JESSICA FABIAN,0107,04:46:16,04:45:15,W20-39,55,F,87,view
332,RYAN GEBBIE,0446,04:47:08,04:44:30,M20-39,126,M,245,view
333,MURRAY JOHNSTON,0418,04:47:32,04:44:40,VM40-49,82,M,246,view
334,DAMIEN FITZPATRICK,0110,04:49:27,04:47:38,VM70+,2,M,247,view
335,MIKE TAYLOR,0342,04:50:07,04:47:07,M20-39,127,M,248,view
