Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position
1,JAMES KUEGLER,274,05:39:19,Solo,1,Male,1
2,MIKE LE ROUX,257,05:39:19,Solo,2,Male,2
3,PAUL BIRD,249,05:57:30,Solo,3,Male,3
4,BRENDON KEENAN,29,06:18:06,Solo,4,Male,4
5,TIES COOMBER,254,06:29:36,Solo,5,Male,5
6,TIM DAY,404,06:56:49,Solo,6,Male,6
7,DIANNE BULLED,199,07:16:29,Solo,1,Female,1
8,QUINTEN KING,14,07:19:38,Solo,7,Male,7
9,ALASTAIR SHELTON,220,07:21:58,Solo,8,Male,8
10,JULIAN DAVIDSON,50,07:23:56,Solo,9,Male,9
11,ANDREW OPPERMAN,198,07:27:59,Solo,10,Male,10
12,JO BANNISTER,210,07:41:26,Solo,2,Female,2
13,DAVID RYAN,140,07:52:26,Solo,11,Male,11
14,DENISE MAGUIRE,228,07:53:58,Solo,3,Female,3
15,MATTHEW BURTON,266,07:55:37,Solo,12,Male,12
16,ELISABETH HENRY,246,07:55:52,Solo,4,Female,4
17,SIVA GOVENDER,260,07:59:50,Solo,13,Male,13
18,MAX DELACY,279,08:04:04,Solo,14,Male,14
19,KIM EADIE,226,08:06:51,Solo,5,Female,5
20,MIKE TENNENT,241,08:09:51,Solo,15,Male,15
21,VICKI QUINN,155,08:10:06,Solo,6,Female,6
22,MARTIN HUNT,267,08:11:56,Solo,16,Male,16
23,ERIN PORTEOUS,255,08:13:46,Solo,7,Female,7
24,KIRK BAKES,104,08:18:08,Solo,17,Male,17
25,DALE TRUMAN,247,08:20:03,Solo,18,Male,18
26,NATASHA LYDIARD,268,08:20:23,Solo,8,Female,8
27,ALISON FLEMING,259,08:24:35,Solo,9,Female,9
28,NELDA HAZELHURST,258,08:25:55,Solo,10,Female,10
29,DOUGLAS CHRISTENSN,244,08:26:13,Solo,19,Male,19
30,STACEY SMITH,248,08:27:28,Solo,11,Female,11
31,GLEN ALEXANDER,61,08:31:35,Solo,20,Male,20
32,AMANDA HEAPY,10,08:31:49,Solo,12,Female,12
33,MARY LISTER,201,08:36:28,Solo,13,Female,13
34,JAMES PATERSON,209,08:36:41,Solo,21,Male,21
35,SALLY LAW,213,08:39:38,Solo,14,Female,14
36,MICHAEL STEPHENS,252,08:40:49,Solo,22,Male,22
37,GARY ROLLO,78,08:44:55,Solo,23,Male,23
38,GREG MEIKLE,219,08:48:19,Solo,24,Male,24
39,CHRISTIAN LECHNER,231,08:55:48,Solo,25,Male,25
40,MONIQUE BAIGENT,242,08:56:39,Solo,15,Female,15
41,JOHN PROTHERO,265,08:58:50,Solo,26,Male,26
42,RICHARD THOMSETT,232,09:00:41,Solo,27,Male,27
43,JULIE DONALDSON,186,09:04:01,Solo,16,Female,16
44,NADINE MCKINNON,160,09:06:49,Solo,17,Female,17
45,NATALIE HARLEY,207,09:07:00,Solo,18,Female,18
46,STEVE TAFT,243,09:07:53,Solo,28,Male,28
47,TINA MATHIESON,245,09:10:24,Solo,19,Female,19
48,JESSE BAILEY,218,09:10:52,Solo,29,Male,29
49,CRAIG HALONEN,240,09:22:01,Solo,30,Male,30
