Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position
1,TEAM NEW BALANCE HAMILTON FLYERS,422,06:16:26,4 Person Relay,1,"Mixed 
																					(1)",
2,TEAM FOREST GUMP APPRECIATION SOCIETY,429,06:22:43,4 Person Relay,2,"Mixed 
																					(2)",
3,TEAM LAKE CITY HURRICANES SUPPORTERS ASSOCIATION,426,06:38:58,4 Person Relay,3,"Mixed 
																					(3)",
4,TEAM NEW BALANCE FABULOUS FOUR,428,07:25:03,4 Person Relay,4,"Mixed 
																					(4)",
5,TEAM VINTAGE CHEDDAR RATS,415,07:43:02,4 Person Relay,5,"Mixed 
																					(5)",
6,DANIEL SCARBERRY,173,07:47:08,Solo,1,Male,1
7,TEAM BAREFOOT INC,400,08:11:23,4 Person Relay,6,"Mixed 
																					(6)",
8,TEAM BREWSTERS,408,08:19:01,4 Person Relay,7,"Mixed 
																					(7)",
9,TEAM YOU'LL NEVER WALK ALONE,405,08:19:28,4 Person Relay,8,"Mixed 
																					(8)",
10,JEREMY MOODY,176,08:36:58,Solo,2,Male,2
11,TEAM O4AVERAGE,409,08:47:07,4 Person Relay,9,"Mixed 
																					(9)",
12,TEAM GOUDA RATS,417,08:50:21,4 Person Relay,10,"Mixed 
																					(10)",
13,TEAM OKERE FALLS STORE CHICKS,420,08:55:39,4 Person Relay,11,"Mixed 
																					(11)",
14,TEAM PHAT CLIFFORDS,402,09:00:28,4 Person Relay,12,"Mixed 
																					(12)",
15,TEAM JULIANS BERRY FARM,403,09:02:44,4 Person Relay,13,"Mixed 
																					(13)",
16,TEAM THE RATS 3 BLIND MICE,416,09:08:21,4 Person Relay,14,"Mixed 
																					(14)",
17,TEAM FOUR LEGS GOOD,411,09:14:36,4 Person Relay,15,"Mixed 
																					(15)",
18,TEAM CRATE,421,09:18:54,4 Person Relay,16,"Mixed 
																					(16)",
19,SARAH CARPENTER,238,09:20:09,Solo,1,Female,1
20,TEAM THE PHOTONS,401,09:20:39,4 Person Relay,17,"Mixed 
																					(17)",
21,TEAM JUST FOR FUN,410,09:24:52,4 Person Relay,18,"Mixed 
																					(18)",
22,TEAM BROKEBACK MOUNTAINEERS,418,09:30:12,2 Person Relay,1,"Mixed 
																					(19)",
23,TEAM LES QUATRE LAPINS,413,09:33:40,4 Person Relay,19,"Mixed 
																					(20)",
24,NIGEL PAYNE,269,09:36:01,Solo,3,Male,3
25,TEAM VIBRAM FIVEFINGERS OMA RAPITI,424,09:50:54,4 Person Relay,20,"Mixed 
																					(21)",
26,TEAM VIBRAM FIVEFINGERS WAHONEYS,423,09:50:54,4 Person Relay,21,"Mixed 
																					(22)",
27,TEAM FAMILY AFFAIR,419,09:51:31,2 Person Relay,2,"Mixed 
																					(23)",
28,TEAM GIVING IT A GO!,412,09:56:49,4 Person Relay,22,"Mixed 
																					(24)",
29,TEAM LAST MINNIT,425,10:01:44,4 Person Relay,23,"Mixed 
																					(25)",
30,TEAM R WE THERE YET,430,10:04:45,4 Person Relay,24,"Mixed 
																					(26)",
31,CHRIS TRUDGEON,156,10:05:11,Solo,4,Male,4
32,TEAM TASTY RATS,414,10:09:09,4 Person Relay,25,"Mixed 
																					(27)",
33,TINA GILLGREN-BOSCH,180,10:17:07,Solo,2,Female,2
34,DAWN TUFFERY,264,10:22:05,Solo,3,Female,3
35,TEAM THREE OLD FARTS,427,10:42:10,4 Person Relay,26,"Mixed 
																					(28)",
36,TEAM TUNNI,407,11:03:53,4 Person Relay,27,"Mixed 
																					(29)",
37,GRAHAM PENTER,39,11:07:07,Solo,5,Male,5
38,ALISTAIR CARPENTER,239,11:08:23,Solo,6,Male,6
39,GRAHAM TOTTEY,190,11:10:36,Solo,7,Male,7
40,BRIAN GROOT,250,11:20:17,Solo,8,Male,8
41,CHLOE VINCENT,204,11:20:18,Solo,4,Female,4
42,MARK EUSTACE,225,11:20:18,Solo,9,Male,9
43,CAMPBELL CAIRNS,159,11:24:24,Solo,10,Male,10
44,MARK COLTHART,233,11:31:51,Solo,11,Male,11
45,NIC ANTONIADIS,181,11:35:37,Solo,12,Male,12
46,SVETA BOIARKINA,175,11:35:54,Solo,5,Female,5
47,CHRIS INGHAM,161,11:37:22,Solo,13,Male,13
48,KATE TOWNSLEY,16,11:41:23,Solo,6,Female,6
49,CHRIS HOPE,165,11:41:33,Solo,14,Male,14
50,CARLYN PETERSON,166,11:58:23,Solo,7,Female,7
51,ANDRE BLUMBERG,84,11:59:22,Solo,15,Male,15
52,BRIAN PRESCOTT,154,12:00:14,Solo,16,Male,16
53,WENDY BENWELL,216,12:02:50,Solo,8,Female,8
54,MIKE JOHNSON,167,12:04:13,Solo,17,Male,17
55,SHANNON-LEIGH LITT,189,12:07:35,Solo,9,Female,9
56,MALCOLM STANDRILL,203,12:13:01,Solo,18,Male,18
