Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position
1,MICK DONGES,110,08:51:08,Solo,1,Male,1
2,VAJIN ARMSTRONG,127,09:01:43,Solo,2,Male,2
3,MARTIN LUKES,130,09:20:33,Solo,3,Male,3
4,DAVID EADIE,15,09:20:45,Solo,4,Male,4
5,HIROKI ISHIKAWA,102,09:28:43,Solo,5,Male,5
6,ANDREW HOWSE,135,09:37:04,Solo,6,Male,6
7,DARREN MCCLELLAN,89,10:23:36,Solo,7,Male,7
8,JOHN FITCH,100,10:25:42,Solo,8,Male,8
9,NICOLA GILDERSLEEVE,95,10:26:28,Solo,1,Female,1
10,KEIRON COULTER,108,10:33:12,Solo,9,Male,9
11,CALLUM WICKS,146,10:34:35,Solo,10,Male,10
12,DENNIS DE MONCHY,112,10:36:32,Solo,11,Male,11
13,REECE BILLINGTON,94,10:40:21,Solo,12,Male,12
14,WAYNE BOTHA,120,10:46:08,Solo,13,Male,13
15,STEVE HANMER,147,10:49:51,Solo,14,Male,14
16,KRISTIAN DAY,43,10:53:42,Solo,15,Male,15
17,MIKE HALE,24,10:54:59,Solo,16,Male,16
18,GREIG RIGHTFORD,115,11:01:57,Solo,17,Male,17
19,JO PETERSEN,150,11:04:20,Solo,18,Male,18
20,WILLIAM TOKONA,116,11:05:04,Solo,19,Male,19
21,BRYAN MCCORKINDALE,151,11:09:10,Solo,20,Male,20
22,HAYDEN KANA,69,11:13:40,Solo,21,Male,21
23,AMY CAMPBELL,68,11:18:33,Solo,2,Female,2
24,SHAUN COLLINS,45,11:22:03,Solo,22,Male,22
25,VICKY PLAISTOWE,103,11:24:36,Solo,3,Female,3
26,MATT MECKENSTOCK,138,11:25:22,Solo,23,Male,23
27,JAMES OPPERMAN,177,11:28:52,Solo,24,Male,24
28,MARK CROSS,117,11:41:08,Solo,25,Male,25
29,ANNA LONGDILL,6,11:44:58,Solo,4,Female,4
30,COLIN FRANCIS,51,11:47:35,Solo,26,Male,26
31,SHAUN COOPER,12,11:51:36,Solo,27,Male,27
32,OLI VINCENT,128,12:04:29,Solo,28,Male,28
33,BILLIE MARSHALL,139,12:04:56,Solo,5,Female,5
34,DOUG STRACHAN,124,12:05:00,Solo,29,Male,29
35,RON KING,21,12:08:55,Solo,30,Male,30
36,SCOTT HILLMAN,145,12:16:38,Solo,31,Male,31
37,NATHAN BYCROFT,184,12:16:38,Solo,32,Male,32
38,MICHAEL RODLIFFE,137,12:19:30,Solo,33,Male,33
39,DUGAN GREENWELL,131,12:20:16,Solo,34,Male,34
40,TREVOR COLLINS,59,12:23:44,Solo,35,Male,35
41,PAUL STABLES,55,12:24:29,Solo,36,Male,36
42,MARGO SOUTHGATE,122,12:26:30,Solo,6,Female,6
43,OLIVIER MOREL,40,12:27:16,Solo,37,Male,37
44,PHILIPPE LASCAR,37,12:27:16,Solo,38,Male,38
45,TONY ASHCROFT,101,12:28:49,Solo,39,Male,39
46,JENNIFER ATKINSON,56,12:28:57,Solo,7,Female,7
47,HAMISH TAYLOR,152,12:30:12,Solo,40,Male,40
48,BENJAMIN SUTHERLAND,132,12:35:53,Solo,41,Male,41
49,MICHAEL ZO,107,12:39:06,Solo,42,Male,42
50,DAVIDE LOVISON,86,12:46:45,Solo,43,Male,43
51,RUSSELL JOHNSON,62,12:48:30,Solo,44,Male,44
52,DOUGIE KYLE,44,12:51:33,Solo,45,Male,45
53,LEIGH WELLS,38,12:54:37,Solo,46,Male,46
54,JOHN FISHER,22,12:57:10,Solo,47,Male,47
55,CHRISTOPHER HEY,114,12:58:31,Solo,48,Male,48
56,DIONETTE WILSON,172,12:59:05,Solo,8,Female,8
57,GRANT WINWOOD,144,12:59:05,Solo,49,Male,49
58,KELVIN MARSHALL,149,13:04:04,Solo,50,Male,50
59,DANIEL GREIG,118,13:08:45,Solo,51,Male,51
60,CAMPBELL WILLIS,63,13:11:07,Solo,52,Male,52
61,RIC BARBER,105,13:13:33,Solo,53,Male,53
62,SEAN SMITH,52,13:15:04,Solo,54,Male,54
63,LYN CLARK,28,13:15:43,Solo,9,Female,9
64,RICHARD MORBEY,90,13:16:26,Solo,55,Male,55
65,CARL LAFFAN,106,13:17:12,Solo,56,Male,56
66,JOHN BENSON,26,13:21:27,Solo,57,Male,57
67,JAMES FRASER,73,13:39:18,Solo,58,Male,58
68,GRANT ALLERBY,187,13:43:13,Solo,59,Male,59
69,JAMIE MILNE,92,13:51:10,Solo,60,Male,60
70,JARED MCGREGOR,123,13:59:16,Solo,61,Male,61
71,LANCE HUNNIFORD,80,14:00:26,Solo,62,Male,62
72,JULIANNE YOUNG,93,14:01:07,Solo,10,Female,10
73,PHILL TETZLAFF,141,14:02:11,Solo,63,Male,63
74,SIMON ROBINSON,70,14:11:53,Solo,64,Male,64
75,MANABU KOYAUCHI,64,14:13:10,Solo,65,Male,65
76,RAEWYNNE BLOMMERDE,125,14:15:03,Solo,11,Female,11
77,MARTIN GRAHAM,58,14:36:28,Solo,66,Male,66
78,SPUTNIK SPUTNIK,148,14:37:04,Solo,67,Male,67
79,PIET VERBURG,72,14:38:24,Solo,68,Male,68
80,ALISDAIR EDDIE,32,14:40:09,Solo,69,Male,69
81,DENNIS KENNA,136,14:40:57,Solo,70,Male,70
82,MICK TARRY,25,14:43:36,Solo,71,Male,71
83,REBEKAH KILGOUR,143,14:46:26,Solo,12,Female,12
84,OWEN MARTIN,119,14:50:36,Solo,72,Male,72
85,COREY MILLIKIN,109,14:56:04,Solo,73,Male,73
86,RIK DE SMET,83,14:57:26,Solo,74,Male,74
87,EMMA HILL,183,14:57:33,Solo,13,Female,13
88,LANCE GARDINER,13,15:10:36,Solo,75,Male,75
89,ADAM CRADICK,153,15:10:36,Solo,76,Male,76
90,ANTHONY BUS,17,15:17:20,Solo,77,Male,77
91,MALCOLM SEWELL,60,15:17:29,Solo,78,Male,78
92,BRENDAN LEE,96,15:20:15,Solo,79,Male,79
93,PAULA GIBSON-MARSHMENT,88,15:22:50,Solo,14,Female,14
94,OWEN FRENTZ,163,15:30:24,Solo,80,Male,80
95,CHERYL SYMONS,65,15:34:14,Solo,15,Female,15
96,JUNE GREY,23,15:41:20,Solo,16,Female,16
97,PETER MCHANNIGAN,71,15:56:31,Solo,81,Male,81
98,RAELENE WILLIAMS,31,16:16:31,Solo,17,Female,17
99,KATRINA PRICE,202,16:16:31,Solo,18,Female,18
100,BERND MEYER,99,16:22:11,Solo,82,Male,82
101,AMBER GLADWIN,67,16:25:02,Solo,19,Female,19
102,PHILLIP LOGAN,79,16:25:20,Solo,83,Male,83
Pre-race withdrawal,STEVEN BLACKBURN,2,00:00:00,Solo,,Male,
Pre-race withdrawal,ALASTAIR MCDOWELL,11,00:00:00,Solo,,Male,
Pre-race withdrawal,GEOFF FRANCIS,19,00:00:00,Solo,,Male,
Pre-race withdrawal,ZACH KIDMAN,35,00:00:00,Solo,,Male,
Pre-race withdrawal,DARYL BLOOMFIELD,34,00:00:00,Solo,,Male,
Pre-race withdrawal,ANDY KENWORTHY,36,00:00:00,Solo,,Male,
Pre-race withdrawal,BORIS WILKITZKI,41,00:00:00,Solo,,Male,
Pre-race withdrawal,ELIZABETH WOODGATE,48,00:00:00,Solo,,Female,
Pre-race withdrawal,MICHAEL LEES,85,00:00:00,Solo,,Male,
Pre-race withdrawal,LUDOVIC GALLIEGUE,98,00:00:00,Solo,,Male,
Withdrawn during race,MALCOLM LAW,5,00:00:00,Solo,,Male,
Withdrawn during race,TECK HENG SUAN,7,00:00:00,Solo,,Male,
Withdrawn during race,VICKI WOOLLEY,9,00:00:00,Solo,,Female,
Withdrawn during race,PENNY KIRKWOOD,42,00:00:00,Solo,,Female,
Withdrawn during race,DAVE HEATLEY,49,00:00:00,Solo,,Male,
Withdrawn during race,CLAYTON SPARKE,74,00:00:00,Solo,,Male,
Withdrawn during race,MATT MCKEY,77,00:00:00,Solo,,Male,
Withdrawn during race,JASJOT KOHLI,81,00:00:00,Solo,,Male,
Withdrawn during race,RICHARD SKIPPER,87,00:00:00,Solo,,Male,
Withdrawn during race,TIM COOPER,111,00:00:00,Solo,,Male,
Withdrawn during race,MARTIN COX,121,00:00:00,Solo,,Male,
Withdrawn during race,MATT BIXLEY,126,00:00:00,Solo,,Male,
Withdrawn during race,TIMOTHY BURRELL,134,00:00:00,Solo,,Male,
Withdrawn during race,MICHAEL HOOGEVEEN,158,00:00:00,Solo,,Male,
