Position,Name,Bib,Time,Nationality,Category,Category Position,Gender,Gender Position,Run
23,NICK JOHNSTON,1037,21:33:47,NZL,35-39,8,Male,20,21:33:25
24,SHANNON-LEIGH LITT,1261,21:43:04,NZL,45-49,3,Female,4,21:42:54
25,BEVAN LITTLER,1262,21:43:51,NZL,45-49,4,Male,21,21:43:34
26,ALEX BAUCHAT,1096,21:44:01,FRA,20-34,6,Male,22,21:43:48
27,CHRIS RASHLEIGH,1465,21:47:51,AUS,45-49,5,Male,23,21:47:39
28,VINCENT PELISSON,1463,21:50:52,FRA,20-34,7,Male,24,21:50:39
29,FREDERIK VAN DER ELST,1394,21:53:17,BEL,20-34,8,Male,25,21:53:00
30,ANNA O'BYRNE,47,22:14:46,NZL,40-44,1,Female,5,22:14:36
31,ANDY CROSLAND,1137,22:25:17,NZL,45-49,6,Male,26,22:25:01
32,MARK HOLLINGSWORTH,26,22:25:49,AUS,40-44,4,Male,27,22:25:39
33,MALCOLM JACKSON,1034,22:31:35,NZL,45-49,7,Male,28,22:30:45
34,PAULINE BORCEUX,1102,22:34:37,BEL,35-39,3,Female,6,22:34:01
35,JAMES BRYANT BLAND,1435,22:36:35,NZL,20-34,9,Male,29,22:36:24
36,KOJI YAMAZAKI,1419,22:47:10,JPN,40-44,5,Male,30,22:46:38
37,DION GUEST,1205,22:47:48,NZL,20-34,10,Male,31,22:47:02
38,BALAZS KAZMER,1485,23:24:16,HUN,35-39,9,Male,32,23:23:54
39,JACKSON OLDS,1306,23:25:13,NZL,20-34,11,Male,33,23:24:44
40,KATE CUSH,1139,23:28:02,AUS,50-54,1,Female,7,23:27:43
41,JESSICA SCHLUTER,42,23:30:00,AUS,40-44,2,Female,8,23:29:41
42,JESSIE WHITTLE,1411,23:33:40,AUS,20-34,2,Female,9,23:32:25
43,KYLE BEACHY,1493,23:33:46,NZL,35-39,10,Male,34,23:33:12
44,ADAM SHEPPARD,1358,23:42:34,NZL,35-39,11,Male,35,23:42:17
45,OLIVIA HULBERT,1228,23:43:13,AUS,20-34,3,Female,10,23:42:45
46,NICHOLAS CRAIG,1135,23:43:17,NZL,20-34,12,Male,36,23:42:50
47,GLENN TOMLINSON,1386,23:50:22,NZL,40-44,6,Male,37,23:50:10
48,LIAM RICKARD,1337,23:55:09,AUS,20-34,13,Male,38,23:54:46
49,ROB JOINES,1233,23:58:36,GBR,40-44,7,Male,39,23:58:27
50,NAOMI BOYNTON,1104,24:14:12,GBR,35-39,4,Female,11,24:13:07
51,JOHAN KVASNICKA,1480,24:18:36,NZL,20-34,14,Male,40,24:18:21
52,YANNIS SEEWALD,1352,24:22:53,CHE,40-44,8,Male,41,24:22:44
53,JESSICA GARNER,1191,24:27:17,AUS,35-39,5,Female,12,24:26:29
54,JARROD DAVEY,1144,24:28:09,NZL,20-34,15,Male,42,24:27:46
55,HAYDEN SUMNER,1376,24:32:53,AUS,20-34,16,Male,43,24:32:09
56,DAMIAN WATSON,1407,24:44:11,NZL,35-39,12,Male,44,24:43:45
57,WILLIAM DIXON,1439,24:49:11,AUS,20-34,17,Male,45,24:48:47
58,ZAC BLAKELY,1101,24:56:45,NZL,20-34,18,Male,46,24:56:20
59,MIZUKI SANADA,1345,24:58:51,JPN,20-34,19,Male,47,24:58:36
60,GUILLAUME BROUILLON,1109,25:02:42,FRA,20-34,20,Male,48,25:01:55
61,SANDRA STURGESS,1374,25:02:42,NZL,20-34,4,Female,13,25:02:23
62,DAVID STEVENS,1368,25:03:16,AUS,35-39,13,Male,49,25:03:04
63,ANDREW MCDOWALL,1277,25:24:36,NZL,45-49,8,Male,50,25:24:28
64,KERRI DEWE,1152,25:26:10,NZL,45-49,9,Female,14,25:25:57
65,ROB FORREST,1186,25:29:34,AUS,35-39,14,Male,51,25:29:05
66,MATHIAS VALCKE,1393,25:39:29,BEL,20-34,21,Male,52,25:38:41
67,CLAUDIA MAY STEWART,1369,25:43:06,NZL,20-34,5,Female,15,25:42:13
68,MELISSA ROBERTSON,1483,25:44:22,AUS,40-44,3,Female,16,25:43:58
69,JAY DOYLE,1160,25:46:35,AUS,40-44,9,Male,53,25:46:10
70,DAN MARTIN,1272,25:47:15,NZL,40-44,10,Male,54,25:47:06
71,MARSHALL GURNEY,1206,25:49:06,NZL,20-34,22,Male,55,25:48:17
72,NEIL CHARMAN,1124,25:52:04,AUS,20-34,23,Male,56,25:51:31
73,MAXIME LEONET,1259,25:59:48,BEL,50-54,3,Male,57,25:59:32
74,LIAM MCLEOD,1281,26:08:33,AUS,20-34,24,Male,58,26:07:56
75,TAKAAKI MATSUSHIMA,1274,26:14:35,JPN,50-54,4,Male,59,26:14:25
76,CHRISTOPHER JORDAN,1236,26:21:56,AUS,50-54,5,Male,60,26:21:21
77,TONY ZHANG,1424,26:23:44,NZL,20-34,25,Male,61,26:23:29
78,JOHN CHUNG,1013,26:27:21,AUS,50-54,6,Male,62,26:26:56
79,SEAN CHAN,1120,26:27:30,AUS,45-49,10,Male,63,27:26:52
80,MARK LA ROCHE,1250,26:28:49,NZL,55-59,1,Male,64,26:28:26
81,MICHAEL MEREDITH,1283,26:29:01,AUS,45-49,11,Male,65,26:28:18
82,ARNAUD BETEMS,1099,26:40:53,NZL,20-34,26,Male,66,26:40:40
83,SAYAKA KOKUBU,1248,26:47:53,JPN,45-49,12,Female,17,26:47:20
84,SAM ASCHEBROCK,1085,26:50:48,NZL,20-34,27,Male,67,26:49:01
85,TIMOTHY VERVAET,1399,26:50:48,BEL,20-34,28,Male,68,26:50:01
86,HERMAN BOLK,1434,26:50:52,NZL,20-34,29,Male,69,26:50:22
87,JULIE GIBSON,1195,26:50:53,AUS,40-44,4,Female,18,26:50:27
88,PAUL SCHIMANSKI,1494,26:51:49,NZL,50-54,7,Male,70,26:51:04
89,SUNNEY MAHALAK,1266,26:58:19,USA,20-34,6,Female,19,26:58:03
90,TOM FARNELL,1178,26:59:43,AUS,20-34,30,Male,71,26:59:20
91,CONNOR FARNELL,1177,26:59:43,AUS,20-34,31,Male,72,26:59:20
92,HUNTER SCOTT,1060,27:01:18,AUS,20-34,32,Male,73,27:01:09
93,OLIVER ROSSI,1340,27:04:59,GBR,20-34,33,Male,74,27:04:30
94,CHRISTOPHER BARTHOLOMEW,1484,27:06:12,USA,45-49,13,Male,75,27:06:01
95,JOHN MOLLOY,1286,27:09:57,NZL,40-44,11,Male,76,27:08:58
96,SAMIRA SULTAN-ROUSE,1375,27:11:30,NZL,35-39,6,Female,20,27:10:55
97,THIERRY TRICONNET,1387,27:16:30,FRA,60-64,1,Male,77,27:16:07
98,JACKSON SMITH,1364,27:16:42,AUS,20-34,34,Male,78,27:16:25
99,TAYLOR RHIND,1500,27:17:36,NZL,20-34,35,Male,79,27:16:47
100,MATT DU PLESSIS,1163,27:21:07,NZL,40-44,12,Male,80,27:20:51
101,DANIELLE FLATMAN,1183,27:22:20,NZL,20-34,7,Female,21,27:21:30
102,JAMES GRAHAM,1025,27:25:31,AUS,40-44,13,Male,81,27:24:52
103,LAYTON APLIN,1084,27:28:40,NZL,50-54,8,Male,82,27:28:12
104,KEVIN DUROSE,1167,27:30:51,AUS,45-49,14,Male,83,27:30:41
105,STACEY HUSTON,1032,27:37:37,NZL,35-39,7,Female,22,27:37:05
106,RICHARD HEATH,1216,27:38:13,GBR,50-54,9,Male,84,27:38:02
107,JAMIE BELL,1098,27:42:07,NZL,20-34,36,Male,85,27:41:31
108,JEREMY SABIN,1342,27:42:07,USA,45-49,15,Male,86,27:41:49
109,RIK DE SMET,1438,27:43:51,NZL,55-59,2,Male,87,27:43:06
110,JAMES DE VILLIERS,1151,27:48:05,NZL,40-44,14,Male,88,27:47:23
111,ELI EWENS,1174,27:51:23,NZL,35-39,15,Male,89,27:50:57
112,JOHN MINKEMA,1051,27:51:37,USA,45-49,16,Male,90,27:51:23
113,BRENDON HOGAN,1223,27:52:45,NZL,40-44,15,Male,91,27:52:08
114,PORTER AARON,1429,27:52:53,IRL,40-44,16,Male,92,27:52:39
115,SCOTT MARSH,1271,27:54:22,NZL,20-34,37,Male,93,27:53:52
116,MICHAEL EARLEY,1169,28:03:16,AUS,55-59,3,Male,94,28:02:28
117,MATTISON PERI,1323,28:05:27,NZL,20-34,38,Male,95,28:04:24
118,ASHLEY WILLIAMS,1072,28:05:52,AUS,40-44,17,Male,96,28:05:37
119,GREG SANDREY,1428,28:06:15,NZL,55-59,4,Male,97,28:05:56
120,MARNIE SHAW,1356,28:12:12,AUS,50-54,2,Female,23,28:11:15
121,STEFFAN MCKINLEY,1002,28:18:32,NZL,45-49,17,Male,98,28:18:01
122,ANDREW KOTLAR,1249,28:22:51,AUS,45-49,18,Male,99,28:22:25
123,DARREN MOYLE,1486,28:23:10,AUS,50-54,10,Male,100,28:22:15
124,ALEX MEACLEM,1282,28:23:23,NZL,20-34,39,Male,101,28:22:30
125,SHINICHI NISHIYAMA,1302,28:23:25,JPN,40-44,18,Male,102,28:23:14
126,ROANNA VINING,1400,28:27:21,NZL,45-49,19,Female,24,28:26:59
127,POLLY TAYLOR,1380,28:28:33,NZL,60-64,1,Female,25,28:28:20
128,PADDY TRIHEY,1388,28:33:06,AUS,20-34,40,Male,103,28:32:44
129,JONAS KREPELKA,1479,28:34:00,CHE,20-34,41,Male,104,28:33:03
130,JAMES INWOOD,1033,28:35:01,NZL,45-49,20,Male,105,28:34:27
131,DANIEL WILLISCROFT,1414,28:47:35,AUS,45-49,21,Male,106,28:47:07
132,ASHLEY LANE,1041,28:49:14,AUS,50-54,11,Male,107,28:48:17
133,DAVE PEARSON,1321,28:51:59,NZL,35-39,16,Male,108,28:51:11
134,NEIL BURROW,1113,28:54:21,NZL,60-64,2,Male,109,28:53:35
135,PHIL GERARD,1443,28:54:27,NZL,55-59,5,Male,110,28:53:20
136,VICENTE POLIMENI,1464,28:57:38,ARG,35-39,17,Male,111,28:57:29
137,KIRSTIN FOLEY,1021,29:03:52,NZL,45-49,22,Female,26,29:03:26
138,WILLIAM HENSTOCK,1449,29:04:12,NZL,20-34,42,Male,112,29:03:43
139,JESSE BAILEY,1006,29:04:46,NZL,35-39,18,Male,113,29:04:13
140,MURRAY TAYLOR,1381,29:05:55,NZL,50-54,12,Male,114,29:05:19
141,BELINDA STRID,1373,29:10:27,VUT,50-54,3,Female,27,29:09:18
142,BEN JURY,1237,29:13:47,NZL,20-34,43,Male,115,29:13:26
143,THOMAS TURFREY,1392,29:15:29,NZL,20-34,44,Male,116,29:15:17
144,THOMAS O'CONNOR,1303,29:16:26,NZL,20-34,45,Male,117,29:15:50
145,PAUL MEYER,1284,29:16:59,NLD,55-59,6,Male,118,29:16:39
146,MARK BROWN,1111,29:19:02,AUS,55-59,7,Male,119,29:18:16
147,ROBERT COUP,1134,29:19:12,NZL,55-59,8,Male,120,29:18:56
148,SUNNY MANON,1270,29:20:43,AUS,20-34,8,Female,28,29:20:20
149,RICHARD THOMAS,1473,29:21:51,NZL,50-54,13,Male,121,29:20:54
150,CHARLOTTE VASARHELYI,1398,29:21:56,CAN,45-49,23,Female,29,29:21:38
151,DANNY GARRETT,1192,29:22:15,NZL,20-34,46,Male,122,29:21:41
152,AKIHIRO SUZUKI,1377,29:22:52,JPN,55-59,9,Male,123,29:22:31
153,KATHY MENARY,1458,29:24:23,NZL,60-64,2,Female,30,29:23:44
154,IAN LE QUESNE,1257,29:24:36,NZL,60-64,3,Male,124,29:24:24
155,MICHAEL PALMER,1462,29:28:48,AUS,20-34,47,Male,125,29:28:01
156,ISABELLA BASAGLIA,1432,29:28:49,AUS,20-34,9,Female,31,29:28:02
157,LAURA MATTHEWS,1047,29:29:55,NZL,20-34,10,Female,32,29:29:06
158,DARRYN WISE,1418,29:31:05,NZL,45-49,24,Male,126,29:30:32
159,CHRISTOPHER COUNSELL,1133,29:33:34,AUS,20-34,48,Male,127,29:33:04
160,JEREMY STRANGE,1371,29:36:38,NZL,50-54,14,Male,128,29:36:12
161,KIERRAN TUHI,1475,29:38:07,NZL,20-34,49,Male,129,29:37:35
162,TRAVERS AMOORE,1083,29:38:29,NZL,20-34,50,Male,130,29:38:14
163,REBECCA DALTON,1141,29:40:11,AUS,40-44,5,Female,33,29:39:24
164,KERRIE WILLIAMSON,1413,29:40:11,AUS,50-54,4,Female,34,29:39:24
165,PENNY RENC,1056,29:45:24,AUS,40-44,6,Female,35,29:44:51
166,BENJAMIN GOLDSMITH,1197,29:45:29,NZL,40-44,19,Male,131,29:45:18
167,BRAD HARTLEY,1211,29:46:11,AUS,35-39,19,Male,132,29:45:38
168,AARON WILKS,1412,29:48:17,NZL,50-54,15,Male,133,29:47:54
169,MATT NIEDERER,1300,29:48:27,NZL,40-44,20,Male,134,29:47:47
170,RACHELLE GREEN,1202,29:50:12,NZL,45-49,25,Female,36,29:49:37
171,VANESSA PRATT,1327,29:50:12,NZL,50-54,5,Female,37,29:49:37
172,AKIRA ARAI,1425,29:50:31,JPN,35-39,20,Male,135,29:50:23
173,ANTHONY BUS,1114,29:51:46,NZL,60-64,4,Male,136,29:50:28
174,CULLUM MANGIN,1269,30:04:09,NZL,40-44,21,Male,137,30:03:23
175,BEN SCHURR,1350,30:08:33,NZL,40-44,22,Male,138,30:07:54
176,MARIE WANSARD,1406,30:09:00,BEL,40-44,7,Female,38,30:08:44
177,TAKAO FUJITA,1189,30:10:33,JPN,55-59,10,Male,139,30:09:47
178,LARRY CHAN,1121,30:11:47,HKG,55-59,11,Male,140,30:11:30
179,ANGELA HOLLAND,1224,30:23:06,NZL,55-59,1,Female,39,30:22:28
180,BRYCE STEEL,1367,30:24:05,NZL,20-34,51,Male,141,30:23:38
181,TÉO LINDECKER,1260,30:27:26,FRA,20-34,52,Male,142,30:27:02
182,AI INOMATA,1230,30:27:52,JPN,20-34,11,Female,40,30:27:43
183,JACKSON GRIGG,1477,30:28:03,AUS,20-34,53,Male,143,30:27:24
184,SUSAN CLARE,1126,30:34:03,GBR,50-54,6,Female,41,30:33:12
185,ALISON HANEGRAAF,1448,30:34:29,NZL,50-54,7,Female,42,30:34:14
186,RACHEL VAN MIDDELDYK,1067,30:35:15,AUS,40-44,8,Female,43,30:34:16
187,JEREMY LANE,1253,30:36:48,NZL,35-39,21,Male,144,30:36:35
188,BENJAMIN VEREB,1489,30:40:21,AUS,35-39,22,Male,145,30:39:31
189,YOUSSEF BELAKBIR,1097,30:40:22,USA,20-34,54,Male,146,30:40:06
190,AMIRIA MACBETH,1046,30:40:43,FRA,40-44,9,Female,44,30:40:32
191,YANNICK GUITARD,1027,30:40:44,NZL,45-49,26,Male,147,30:40:33
192,NICHOLAS CHAPMAN,1123,30:41:17,AUS,45-49,27,Male,148,30:40:17
193,WILL JOINES,1451,30:41:17,NZL,40-44,23,Male,149,30:41:02
194,MEHDI GERBEAUX,1193,30:41:35,NZL,20-34,55,Male,150,30:40:59
195,PATRICK MOSS,1501,30:42:17,NZL,45-49,28,Male,151,30:41:56
196,JASON WHITE,1410,30:42:43,NZL,40-44,24,Male,152,30:41:43
197,CATHY DONNET,1157,30:48:30,AUS,55-59,2,Female,45,30:47:51
198,ADAM GOLEBIOWSKI,1198,30:52:36,AUS,40-44,25,Male,153,30:52:11
199,CLIVE TOASE,1065,30:53:47,NZL,45-49,29,Male,154,30:52:44
200,GE JIN,1232,30:54:00,CHN,40-44,26,Male,155,30:53:48
201,JOHN YEOMANS,1420,30:55:53,AUS,45-49,30,Male,156,30:55:27
202,ROBERT PEARCE,1320,30:56:18,NZL,40-44,27,Male,157,30:55:18
203,REBECCA SMITH,1363,30:58:14,AUS,50-54,8,Female,46,30:57:08
204,RIANA HENNING,1218,30:59:54,ZAF,55-59,3,Female,47,30:59:32
205,LIONEL PAGE,1313,31:02:47,NZL,50-54,16,Male,158,31:02:16
206,MGCINI MASUKU,1456,31:07:59,ZWE,50-54,17,Male,159,31:07:38
207,AGGIE LEE,1258,31:15:13,CHN,40-44,10,Female,48,31:14:40
208,MIWA AMAGATA,1082,31:16:27,JPN,50-54,9,Female,49,31:16:00
209,PAUL WILSON,1415,31:19:29,AUS,35-39,23,Male,160,31:19:15
210,NADIA CURRIE,1138,31:20:36,NZL,35-39,8,Female,50,31:19:44
211,RYAN BATEUP,1095,31:21:50,NZL,20-34,56,Male,161,31:20:47
212,MATT NIELSEN,1301,31:21:50,NZL,20-34,57,Male,162,31:20:46
213,DOUG BARTLETT,1009,31:22:02,AUS,50-54,18,Male,163,31:21:19
214,JESS PEIL,1322,31:27:43,AUS,45-49,31,Female,51,31:27:07
215,MEGAN ALLEN-CREED,1081,31:28:54,AUS,35-39,9,Female,52,31:27:52
216,LEAH MUDIE,1291,31:30:53,AUS,20-34,12,Female,53,31:29:57
217,LEANNE EVANS,1173,31:31:08,AUS,50-54,10,Female,54,31:30:06
218,JANE O'DWYER,1304,31:34:16,AUS,50-54,11,Female,55,31:33:27
219,MITCHELL MCDONOUGH,1276,31:35:58,AUS,35-39,24,Male,164,31:35:05
220,BRUCE EVERNDEN,1020,31:37:31,AUS,55-59,12,Male,165,31:36:49
221,SALVATORE FEBBO,1181,31:38:00,AUS,60-64,5,Male,166,31:37:42
222,JOANNE MCLAUGHLAN,1280,31:39:19,AUS,55-59,4,Female,56,31:38:52
223,TAM DUONG,1166,31:43:59,AUS,40-44,28,Male,167,31:42:57
224,PAVEL KAZINETS,1241,31:47:17,NZL,20-34,58,Male,168,31:46:16
225,FRASER TOULMIN,1474,31:49:55,NZL,35-39,25,Male,169,31:49:36
226,JASON PASSLOW,1317,31:52:13,AUS,50-54,19,Male,170,32:35:52
227,ED LARKIN,1255,31:52:49,AUS,60-64,6,Male,171,31:51:52
228,SAKI TOHKAIRIN,1385,31:53:08,JPN,20-34,13,Female,57,31:52:52
229,KIRK BAKES,1007,31:54:32,NZL,40-44,29,Male,172,31:53:40
230,MITSUYO MATSUOKA,1273,31:55:55,JPN,40-44,11,Female,58,31:55:21
231,MARK O' NEILL,1461,31:58:00,NZL,40-44,30,Male,173,31:57:42
232,ROGER SPENCELEY,1366,31:58:49,AUS,45-49,32,Male,174,31:58:40
233,POPPY MCGEOWN,1278,32:02:05,FRA,20-34,14,Female,59,32:01:52
234,GWYN ASHCROFT,1086,32:05:52,CAN,45-49,33,Male,175,32:05:00
235,LANE SHIMONISHI,1359,32:08:01,USA,50-54,20,Male,176,32:06:56
236,TAMSEN WALKER,1405,32:09:22,NZL,20-34,15,Female,60,32:08:17
237,PETER COUNSELL,1437,32:09:43,AUS,65-69,1,Male,177,32:08:25
238,CHRIS GIBSON,1196,32:11:46,AUS,40-44,31,Male,178,32:11:24
239,ANDREW ZADOW,1423,32:11:46,AUS,40-44,32,Male,179,32:11:26
240,LIAM SHALDERS,1354,32:11:46,AUS,40-44,33,Male,180,32:11:25
241,CRAIG ENDRES,1172,32:12:03,NZL,55-59,13,Male,181,32:11:18
242,NICOLA FOX,1187,32:13:05,NZL,50-54,12,Female,61,32:11:59
243,LEE FLOWERS,1185,32:19:44,NZL,55-59,14,Male,182,32:19:26
244,DONNA JIANG,1036,32:20:32,AUS,60-64,3,Female,62,32:19:51
245,THOMAS VANDE WEGHE,1396,32:25:09,BEL,20-34,59,Male,183,32:24:20
246,HUEI CHEN WILSON,1416,32:29:03,NZL,40-44,12,Female,63,32:28:48
247,SIMONNE CLARK,1127,32:31:14,AUS,55-59,5,Female,64,32:30:22
248,GRAEME JARVIS,1035,32:31:36,NZL,55-59,15,Male,184,32:30:50
249,FLEUR DOUGLAS,1159,32:36:05,NZL,40-44,13,Female,65,32:35:44
250,JAMES PIPE,1326,32:37:34,NZL,35-39,26,Male,185,32:37:12
251,THOMAS TANG,1378,32:40:07,NZL,60-64,7,Male,186,32:39:29
252,GRANT SCURRY,1351,32:46:23,AUS,60-64,8,Male,187,32:45:29
253,MIKE CLAYTON,1129,32:48:30,NZL,45-49,34,Male,188,32:47:55
254,JIMMI BARR,1092,32:49:55,AUS,50-54,21,Male,189,32:49:31
255,KRIS VERMEIR,1068,32:50:06,NZL,55-59,16,Male,190,32:49:27
256,HAYDEN TUHI,1390,32:50:22,NZL,35-39,27,Male,191,32:49:52
257,JASON STRICKLAND,1471,32:51:18,NZL,45-49,35,Male,192,32:50:29
258,STUART KARTSOUNIS,1240,32:53:21,AUS,20-34,60,Male,193,32:52:40
259,EISUKE OOKA,1308,32:55:05,JPN,55-59,17,Male,194,32:54:37
260,RICKY SILVESTER,1361,33:01:54,NZL,45-49,36,Male,195,33:01:02
261,DAN RIBU,1058,33:04:38,AUS,35-39,28,Male,196,33:04:12
262,LUKE RAFFLES,1331,33:04:38,AUS,40-44,34,Male,197,33:03:25
263,JAC CRESP,1136,33:06:21,AUS,45-49,37,Female,66,33:05:19
264,RONNETTE DAVIES,1014,33:06:26,NZL,50-54,13,Female,67,33:05:24
265,JOE HUJS,1227,33:10:20,AUS,45-49,38,Male,198,33:09:43
266,KERRIE HANLEY,1209,33:11:32,NZL,50-54,14,Female,68,33:10:34
267,TASH SEKULIC,1353,33:11:53,AUS,40-44,14,Female,69,33:11:02
268,RON BESTER,1433,33:12:15,AUS,50-54,22,Male,199,33:11:56
269,TODD GRACE,1201,33:19:35,NZL,50-54,23,Male,200,33:19:06
270,ALEX LEE,1042,33:21:40,AUS,35-39,29,Male,201,33:20:42
271,EMMA NEWTON,1297,33:23:13,NZL,35-39,10,Female,70,33:22:27
272,PAUL VOOREND,1069,33:26:51,NZL,45-49,39,Male,202,33:26:21
273,NGOC DANH DOAN,1154,33:28:29,VNM,45-49,40,Male,203,34:27:55
274,SANG SANG TRAN,1346,33:29:00,VNM,40-44,35,Male,204,34:28:24
275,STEVE RALSTON,1332,33:30:42,AUS,45-49,41,Male,205,33:29:56
276,DAVID BALLANCE,1431,33:30:42,GBR,45-49,42,Male,206,33:29:58
277,SIMON SIEBERT,1360,33:30:42,AUS,55-59,18,Male,207,33:29:58
278,MELANIE MACFARLANE,1265,33:31:15,AUS,40-44,15,Female,71,33:30:13
279,JACOB WHITAKER,1409,33:35:36,NZL,20-34,61,Male,208,33:34:52
280,TOM HIRST,1221,33:36:25,NZL,55-59,19,Male,209,33:35:36
281,EMMA HARTWELL,1212,33:42:48,AUS,50-54,15,Female,72,33:41:51
282,CRYSTAL VAN RYSBERGEN,1395,33:44:32,AUS,40-44,16,Female,73,33:43:51
283,TERRI SAMUELS,1344,33:44:32,NZL,20-34,16,Female,74,33:43:52
284,ELLA CLARK,1128,33:45:01,GBR,20-34,17,Female,75,33:44:48
285,MARK BAKER,1089,33:52:03,NZL,40-44,36,Male,210,33:51:23
286,CHRIS WILSON,1074,33:52:04,NZL,40-44,37,Male,211,33:51:15
287,CLARENCE CARABALLO,1119,33:59:27,AUS,55-59,20,Male,212,33:58:31
288,TRACEY MCKAY,1049,34:06:02,NZL,50-54,16,Female,76,34:05:46
289,JANA BENNETT,1010,34:12:35,NZL,45-49,43,Female,77,34:11:45
290,ROY HAINES,1207,34:17:11,NZL,50-54,24,Male,213,34:16:03
291,TEHORAKWANEKEN GOODLEAF,1446,34:18:15,CAN,20-34,62,Male,214,34:17:22
292,ANNIE DE VERE-BERTLES,1150,34:18:53,AUS,45-49,44,Female,78,34:17:44
293,DAVE HAYMAN,1215,34:21:06,NZL,50-54,25,Male,215,34:20:23
294,MAURIE ABRAHAM,1076,34:21:09,NZL,65-69,2,Male,216,34:19:56
295,SHELLEE DUNCAN,1441,34:23:30,AUS,55-59,6,Female,79,34:22:08
296,NEERAJ SHARMA,1355,34:24:36,IND,45-49,45,Male,217,34:24:27
297,DAVID PASS,1316,34:25:21,AUS,60-64,9,Male,218,34:24:14
298,SIYONG YOU,1422,34:25:41,KOR,50-54,26,Male,219,34:25:10
299,DAVE KELLER,1243,34:27:45,NZL,50-54,27,Male,220,34:26:55
300,VANESSA LASSES,1256,34:28:09,AUS,45-49,46,Female,80,34:27:32
301,FABIANO PETRONI,1325,34:31:21,NZL,45-49,47,Male,221,34:30:58
302,SHANE PETERSEN,1324,34:38:31,NZL,50-54,28,Male,222,34:37:25
303,LORNA BADE,1088,34:39:34,AUS,40-44,17,Female,81,34:39:02
304,GEORGE LELLO,1043,34:40:04,NZL,20-34,63,Male,223,34:39:08
305,CAT HUGHES,1226,34:42:16,AUS,35-39,11,Female,82,34:41:52
306,TRACY SOUTHERN,1365,34:44:40,NZL,50-54,17,Female,83,34:43:58
307,ANNA WECH,1408,34:45:06,AUS,50-54,18,Female,84,34:44:41
308,HARRIS GOODMAN,1023,34:47:47,USA,55-59,21,Male,224,34:47:25
309,TODD FALKER,1176,34:52:21,USA,40-44,38,Male,225,34:51:54
310,MARK O'SULLIVAN,1,34:54:22,NZL,50-54,29,Male,226,34:53:10
311,DAVID TILLER,1384,34:55:57,AUS,55-59,22,Male,227,34:54:51
312,STEPHANIE MCLEAN,1457,34:58:06,AUS,45-49,48,Female,85,34:57:26
313,CAMILLE BULOT,1112,35:03:51,FRA,35-39,12,Female,86,35:03:20
314,DARRIN HAYES,1214,35:05:20,AUS,55-59,23,Male,228,35:04:27
315,TIMOTHY NEVINS,1296,35:06:33,NZL,45-49,49,Male,229,35:05:31
316,LUKE COSGROVE,1132,35:07:15,NZL,35-39,30,Male,230,35:06:14
317,STEVE MACDONALD,1264,35:09:17,NZL,45-49,50,Male,231,35:08:05
318,HEATHER MCDONALD,1048,35:12:06,NZL,40-44,18,Female,87,35:11:03
319,KYLIE LANGFORD,1254,35:13:52,AUS,45-49,51,Female,88,35:12:42
320,SEAN DOYLE,1161,35:18:52,AUS,35-39,31,Male,232,35:18:02
321,JOAN CLEARY,1130,35:30:01,IRL,50-54,19,Female,89,35:29:21
322,GIOVANNA GIBSON,1444,35:34:01,USA,60-64,4,Female,90,35:33:49
323,CODI MERITO,1050,35:34:56,NZL,20-34,64,Male,233,35:33:43
