Position,Name,Bib,Time,Gender,Gender Position,Age Group,Age Group Position
67,Bevan Seddon,172,1:37:17,M,56,40-49,15
68,Greg Olsen,211,1:37:22,M,57,30-39,19
69,Tony Tsoi,1097,1:37:35,M,58,16-19,4
70,Kiterangi Cameron,1122,1:37:40,F,12,30-39,6
71,Jo McConnell,1297,1:37:43,F,13,30-39,7
72,Harley Dibble,655,1:37:50,M,59,40-49,16
73,Mike Baird,1061,1:37:51,M,60,20-29,15
74,Wayne Nicholson,1321,1:38:12,M,61,40-49,17
75,Mark Cockburn,730,1:38:57,M,62,30-39,20
76,Neil Shore,471,1:39:00,M,63,40-49,18
77,Shane Dorman,460,1:39:05,M,64,40-49,19
78,Pj Murdoch,1059,1:39:18,M,65,40-49,20
79,Nick Marshall,963,1:39:19,M,66,30-39,21
80,Mathew Boss,1274,1:39:28,M,67,30-39,22
81,James Clarke,1037,1:39:37,M,68,20-29,16
82,Cameron Stuckey,1269,1:39:39,M,69,20-29,17
83,Michael Neuman,194,1:39:44,M,70,16-19,5
84,Mark Carryer,1242,1:39:58,M,71,30-39,23
85,Paul Regan,403,1:40:16,M,72,30-39,24
86,Vinny Holloway,574,1:40:20,M,73,20-29,18
87,Simon Triezenberg,1248,1:40:29,M,74,20-29,19
88,Denny Windleborn,805,1:40:37,M,75,20-29,20
89,Alice Kay,258,1:40:38,F,14,20-29,6
90,Blair Strahan,780,1:40:43,M,76,40-49,21
91,Jane Muir,941,1:40:49,F,15,40-49,2
92,Christine Christie,448,1:40:56,F,16,20-29,7
93,Harriet Lambert,1027,1:40:56,F,17,20-29,8
94,Carolyn Arthur,1338,1:41:10,F,18,30-39,8
95,Maree Holgate,993,1:41:18,F,19,30-39,9
96,Cass Young,266,1:41:29,F,20,30-39,10
97,Mark O'Connor,1060,1:41:36,M,77,30-39,25
98,Michelle Paulin,276,1:41:45,F,21,40-49,3
99,Leon Klijmeij,998,1:41:47,M,78,40-49,22
100,David Caulfield,1308,1:42:02,M,79,20-29,21
101,Alastair Hall,1313,1:42:04,M,80,40-49,23
102,David Lyall,177,1:42:07,M,81,30-39,26
103,Tony Morrell,1317,1:42:08,M,82,40-49,24
104,Rosie O'Sullivan,606,1:42:11,F,22,30-39,11
105,Katrina Whaanga,1244,1:42:16,F,23,40-49,4
106,Josh Page,768,1:42:16,M,83,30-39,27
107,Sam Burgess,699,1:42:27,M,84,20-29,22
108,Andrew Brown,755,1:42:38,M,85,40-49,25
109,Sam Kennedy,303,1:42:39,M,87,30-39,28
110,Jared Preston,1266,1:42:39,M,86,40-49,26
111,Chris Sclater,435,1:42:41,M,88,20-29,23
112,Paul Adler,138,1:42:42,M,89,30-39,29
113,Reuben Tomlinson,1142,1:42:47,M,90,30-39,30
114,Xanthe Johnston,1241,1:42:51,F,24,20-29,9
115,Tony Lucas,340,1:43:02,M,91,40-49,27
116,Caitriona Conlan,143,1:43:20,F,25,30-39,12
117,Nathan Olsen,1337,1:43:24,M,92,30-39,31
118,Merv Dallas,238,1:43:25,M,93,50-59,7
119,Greg Durnford,1307,1:43:26,M,94,40-49,28
120,Natalie Radley,127,1:43:41,F,26,40-49,5
121,Helayna Ruifrok,1104,1:43:44,F,27,30-39,13
122,Wyatt McKay,911,1:43:45,M,95,20-29,24
123,Nicole Youman,1002,1:43:54,F,28,20-29,10
124,James McGhie,1324,1:43:56,M,96,40-49,29
125,Mallory Hunter,951,1:44:00,F,29,30-39,14
126,Drew Matthes,168,1:44:05,M,98,40-49,30
127,Brendan Gray,272,1:44:05,M,97,40-49,31
128,David Kawan,704,1:44:09,M,99,40-49,32
129,Brent Norris,657,1:44:11,M,100,30-39,32
130,Nigel McAuley,734,1:44:19,M,101,30-39,33
131,Steve Hendry,454,1:44:21,M,102,40-49,33
132,Anthony Axtens,968,1:44:32,M,103,20-29,25
133,Wesley Berryman,226,1:44:36,M,104,30-39,34
134,Paul Benny,549,1:44:37,M,105,40-49,34
135,Rodney Stephens,1284,1:44:42,M,106,30-39,35
136,Karen Syddall,1010,1:44:46,F,30,30-39,15
137,Kylie Van Heerden,1091,1:44:48,F,31,30-39,16
138,Sarah O’Grady,1330,1:44:50,F,32,20-29,11
139,Guy St Clair,1263,1:44:55,M,107,30-39,36
140,Chris Gibson,1335,1:44:57,M,108,30-39,37
141,Milly Emery,1211,1:44:58,F,33,20-29,12
142,Ian Buchanan,493,1:45:03,M,109,40-49,35
143,Liam O'Donnel.,765,1:45:04,M,110,30-39,38
144,Diane Gillard,609,1:45:08,F,34,40-49,6
145,Kyle Barglind,1040,1:45:11,M,111,20-29,26
146,Alistair Harsant,1333,1:45:18,M,112,40-49,36
147,Darren Merrick,255,1:45:20,M,114,20-29,27
148,Hayden Lloyd,804,1:45:20,M,113,30-39,39
149,Riana King,802,1:45:21,F,35,20-29,13
150,Rachel Dive,645,1:45:33,F,36,30-39,17
151,Leanne Bellamy,246,1:45:35,F,37,30-39,18
152,Clare Arnt,538,1:45:40,F,38,30-39,19
153,Anthony Barton,906,1:45:47,M,115,30-39,40
154,Tim Neill,1147,1:45:52,M,116,30-39,41
155,Josh Farry,542,1:45:56,M,117,30-39,42
156,Jodi Milne,938,1:46:00,F,39,40-49,7
157,Michael Beaumont,396,1:46:03,M,118,30-39,43
158,Jane Grace,824,1:46:04,F,40,30-39,20
159,Will Tran,350,1:46:04,M,119,30-39,44
160,Steven Nadollek,936,1:46:05,M,120,40-49,37
161,Dave Baldry,31,1:46:06,M,121,50-59,8
162,Matthew Blackbourn,20,1:46:11,M,122,20-29,28
163,Brigitte Hicks,1079,1:46:15,F,42,20-29,14
164,Jonelle Baxter,508,1:46:15,F,41,30-39,21
165,Mark Bartram,710,1:46:27,M,123,40-49,38
166,Jennifer Slater,354,1:46:28,F,44,20-29,15
167,Nicole Eichstaedt,357,1:46:28,F,43,20-29,16
168,Kate Brader,738,1:46:35,F,45,30-39,22
169,Caleb White,836,1:46:36,M,126,20-29,29
170,James Blackmore,1071,1:46:36,M,125,20-29,30
171,Alton Johnston,183,1:46:36,M,124,40-49,39
172,Mark Brosius,131,1:46:42,M,127,40-49,40
173,Lisa Martin,729,1:46:52,F,46,30-39,23
174,Lucinda Le Heron,628,1:46:53,F,47,30-39,24
175,Nicky Mapp,1032,1:46:56,F,48,30-39,25
176,Glenn Tervit,118,1:47:03,M,128,40-49,41
177,Rebecca Churton,476,1:47:09,F,49,20-29,17
178,Melissa Seddon,171,1:47:13,F,50,40-49,8
179,Alister Durham,234,1:47:14,M,129,30-39,45
180,Greg Watkins,943,1:47:20,M,131,30-39,46
181,James MacIntosh,944,1:47:20,M,130,40-49,42
182,Lucy Giesen,414,1:47:22,F,51,30-39,26
183,Joshua Silverman,1312,1:47:22,M,132,20-29,31
184,Grace Wilson,327,1:47:28,F,52,20-29,18
185,Justine Maddern,1235,1:47:29,F,53,20-29,19
186,Lynn Muscat,1271,1:47:34,F,54,30-39,27
187,Warwick Evenson,813,1:47:45,M,133,30-39,47
188,Shane Schicker,491,1:47:56,M,134,30-39,48
189,Amy McMullan,1019,1:48:01,F,55,30-39,28
190,Elizabeth Gay,1007,1:48:02,F,56,20-29,20
191,Toni Hawkey,1136,1:48:06,F,57,40-49,9
192,David Keller,128,1:48:15,M,135,40-49,43
193,Christine Deng,1281,1:48:17,F,58,20-29,21
194,Corey Barron,942,1:48:23,M,136,40-49,44
195,Dominic Pearson,1287,1:48:34,M,137,40-49,45
196,Dean Wooller,1250,1:48:39,M,138,40-49,46
197,Campbell Roberts,89,1:48:46,M,139,40-49,47
198,Raymund Malig,215,1:48:56,M,140,30-39,49
199,Carla Ijssennagger,195,1:49:02,F,59,40-49,10
200,Vivian Trang,452,1:49:09,F,60,20-29,22
201,Ingrid Frisk,782,1:49:13,F,61,30-39,29
202,Charlotte Gordon,497,1:49:14,F,62,30-39,30
203,Nicola Gibbons,958,1:49:18,F,63,40-49,11
204,Holly Cassidy,983,1:49:22,F,64,20-29,23
205,Craig Goudie,1098,1:49:24,M,141,20-29,32
206,John Halliday,774,1:49:25,M,142,40-49,48
207,Helena Halliday,773,1:49:26,F,65,30-39,31
208,Matt Dyck,795,1:49:28,M,143,30-39,50
209,Carlin Hayward,351,1:49:29,F,66,30-39,32
210,David Pipes,643,1:49:34,M,144,50-59,9
211,Ben Gallagher,406,1:49:39,M,145,30-39,51
212,Josh Coleman,715,1:49:46,M,146,30-39,52
213,Gav Foster,509,1:49:50,M,147,30-39,53
214,Terry Robinson,100,1:50:01,M,148,50-59,10
215,Rene Rakete,793,1:50:16,M,149,30-39,54
216,Jacquie Menzies,835,1:50:18,F,68,30-39,33
217,Kirsty Mourits,1294,1:50:18,F,67,30-39,34
218,Belinda Riley,451,1:50:27,F,69,30-39,35
219,Hannah Jenkins,1256,1:50:35,F,70,20-29,24
220,James Kara,1257,1:50:36,M,150,20-29,33
221,Jamie Williamson,467,1:50:38,M,151,30-39,55
222,John Strowger,53,1:50:56,M,152,50-59,11
223,Laurie Rands,912,1:51:07,F,71,40-49,12
224,Nicola Hobbs,904,1:51:09,F,72,20-29,25
225,Lauren Russell,275,1:51:14,F,73,20-29,26
226,Jodie Clayton,7,1:51:20,F,74,30-39,36
227,Sarah Knighton,1052,1:51:27,F,75,16-19,1
228,Alistair MacQueen,637,1:51:27,M,153,30-39,56
229,Sarah Pearce,1123,1:51:30,F,76,30-39,37
230,Mike Johnson,923,1:51:32,M,154,30-39,57
231,Brett Wallace,971,1:51:34,M,155,30-39,58
232,Callum Harper,1336,1:51:45,M,156,30-39,59
233,Michael Paton,760,1:51:45,M,157,40-49,49
234,Caitlin Woods,1070,1:51:50,F,77,16-19,2
235,Thomas Kendall,1066,1:51:50,M,158,16-19,6
236,Graham Malaquin,250,1:51:58,M,159,60-69,1
237,Laura Bonney,667,1:52:03,F,78,20-29,27
238,Karen Haitana,953,1:52:21,F,79,40-49,13
239,Dyani Ellwood,1130,1:52:23,F,80,30-39,38
240,Murray Poole,956,1:52:27,M,160,50-59,12
241,Lisa Ross,950,1:52:29,F,81,30-39,39
242,Andrew Ferguson,152,1:52:32,M,161,50-59,13
243,Aalok Paudel,697,1:52:35,M,162,20-29,34
244,Jane Wilson,1048,1:52:36,F,82,30-39,40
245,Trevor Brown,1017,1:52:49,M,163,50-59,14
246,Jessica Logan,1009,1:52:51,F,83,70+,1
247,Courtenay Robinson,608,1:53:03,F,84,30-39,41
248,Jayne Jacobsen,828,1:53:12,F,85,30-39,42
249,Jennie Lavis,1306,1:53:16,F,86,30-39,43
250,Tom Williamson,530,1:53:24,M,164,30-39,60
251,Matthew Eggers,706,1:53:28,M,165,30-39,61
252,Colin Davis,199,1:53:30,M,166,40-49,50
253,Caroline Kennedy,982,1:53:35,F,87,30-39,44
254,Michael Watkins,1023,1:53:36,M,167,20-29,35
255,Stacey Boles,714,1:53:37,F,89,30-39,45
256,Justina Cammish,233,1:53:37,F,88,40-49,14
257,Georgie Webber,52,1:53:38,F,90,40-49,15
258,Simon Hodgson,653,1:53:40,M,168,40-49,51
259,Tupuria King,256,1:53:44,M,169,20-29,36
260,James Lilley,1088,1:53:51,M,171,16-19,7
261,Wayne Gibbons,957,1:53:51,M,170,50-59,15
262,Michelle Knight,453,1:53:54,F,91,20-29,28
263,Louise Lilley,1087,1:54:00,F,92,40-49,16
264,William Fish,837,1:54:03,M,172,20-29,37
265,Simon Le Heron,629,1:54:04,M,173,30-39,62
266,Lucy Cotterill,1006,1:54:07,F,93,20-29,29
267,Rachael Downs,514,1:54:14,F,94,30-39,46
268,Aden Herbert,1118,1:54:19,M,174,30-39,63
269,Chris Biddulph,991,1:54:24,M,175,40-49,52
270,Kim Trenwith,1259,1:54:28,F,95,40-49,17
271,Natalie Tawhai,639,1:54:37,F,96,30-39,47
272,Josh Stuart,1051,1:54:38,M,176,30-39,64
273,Irene Ferguson,1102,1:54:39,F,97,30-39,48
274,Chris Wood,341,1:54:40,M,177,30-39,65
275,Mia Carrie,178,1:54:46,F,98,30-39,49
276,Rob Cameron,179,1:54:46,M,178,30-39,66
277,Robyn Scurrah,676,1:54:54,F,99,50-59,1
278,Michele Simpson,1255,1:54:55,F,100,40-49,18
279,Wayne Carlson,115,1:54:59,M,179,40-49,53
280,Deborah Gamman,1030,1:55:00,F,101,30-39,50
281,Matt Rusden,771,1:55:01,M,180,20-29,38
282,Shona Larsson,1138,1:55:04,F,102,50-59,2
283,Jeannie Smith,842,1:55:08,F,103,60-69,1
284,Isaac Campbell,475,1:55:13,M,181,20-29,39
285,Gerard Mapu,1031,1:55:18,M,182,30-39,67
286,Matthew Kinney,162,1:55:24,M,183,30-39,68
287,Heather Wickes,94,1:55:27,F,104,60-69,2
288,Aaron Price,1254,1:55:28,M,184,30-39,69
289,Phoebe Ellis,844,1:55:29,F,105,20-29,30
290,Simon Carter,700,1:55:36,M,185,40-49,54
291,Catherine Cur,826,1:55:44,F,106,20-29,31
292,Emma Stoneman,1239,1:55:45,F,107,20-29,32
293,Roy Parlane,123,1:55:45,M,186,60-69,2
294,Nick Sollitt,205,1:55:50,M,187,30-39,70
295,David Fraser,355,1:55:54,M,188,50-59,16
296,Jessica Doleman,534,1:55:55,F,108,20-29,33
297,Jennifer Barker,301,1:56:08,F,109,30-39,51
298,Briarlee Vanstone,1230,1:56:09,F,110,20-29,34
299,Tom Vanstone,1229,1:56:10,M,189,50-59,17
300,Kerri-Anne Torkler-Page,990,1:56:19,F,111,20-29,35
301,Jon Krebs,918,1:56:23,M,190,20-29,40
302,Ciaran Lowney,186,1:56:25,M,191,30-39,71
303,Courtney Ingram,696,1:56:26,F,113,20-29,36
304,Amy McAuley,735,1:56:26,F,112,40-49,19
305,Angela Bimler,846,1:56:33,F,114,40-49,20
306,Mark Saunders,1283,1:56:37,M,192,40-49,55
307,Benjamin Chubb,545,1:56:46,M,193,20-29,41
308,Nick Milne,1114,1:56:47,M,194,20-29,42
309,Daniel Laidlaw,924,1:56:49,M,195,30-39,72
310,Katrin Webb,1342,1:56:53,F,115,40-49,21
311,Justine McLeary,325,1:56:54,F,116,40-49,22
312,Sarah McIntyre,6,1:56:55,F,117,30-39,52
313,Tracey Dumbleton,1291,1:57:13,F,118,40-49,23
314,David White,908,1:57:15,M,196,30-39,73
315,James Williams,693,1:57:19,M,197,40-49,56
316,Lloyd Lin,358,1:57:20,M,198,40-49,57
317,Leon Malopito,72,1:57:21,M,199,30-39,74
318,Helen Collins,280,1:57:23,F,119,40-49,24
319,Kurt Rossiter,1261,1:57:24,M,200,30-39,75
320,Scott Trinder,731,1:57:25,M,201,30-39,76
321,Mark Moriai,156,1:57:33,M,202,50-59,18
322,Hilton Gibbons,389,1:57:35,M,203,20-29,43
323,Matthew Culver,484,1:57:36,M,204,40-49,58
324,Jarred Wilson,1318,1:57:37,M,205,20-29,44
325,Kimberly Van Dorsten,1084,1:57:38,F,120,20-29,37
326,Hannah Brady,443,1:57:39,F,121,20-29,38
327,Hannah Polglase,436,1:57:40,F,122,20-29,39
328,Kate Coveny,244,1:57:41,F,123,30-39,53
329,Nichola Truman,26,1:57:41,F,124,30-39,54
330,Ella Herd,279,1:57:46,F,125,20-29,40
331,Graham Roberts,278,1:57:56,M,206,40-49,59
332,Abby Swager,449,1:58:01,F,126,20-29,41
333,Jen Liddle,310,1:58:10,F,127,30-39,55
334,Leif Klaassen,959,1:58:18,M,207,40-49,60
335,Mark Lawrence,1275,1:58:40,M,208,40-49,61
336,Jon Redfern,613,1:58:46,M,209,40-49,62
337,Kenneth Mascarenhas,698,1:58:48,M,210,20-29,45
338,Tash Law,176,1:58:50,F,128,30-39,56
339,Rodney Prescott,117,1:58:52,M,211,30-39,77
340,Naomi Courtney-Tennent,620,1:59:10,F,129,20-29,42
341,Louise Bolton,770,1:59:11,F,130,40-49,25
342,Zinta Waugh,196,1:59:12,F,131,20-29,43
343,Liz Ireland,1267,1:59:22,F,132,50-59,3
344,Cade Hughes,624,1:59:24,M,212,30-39,78
345,Tony Young,317,1:59:25,M,213,40-49,63
346,Chris Smith,1086,1:59:27,M,214,50-59,19
347,Kerri Loughhead,173,1:59:32,F,133,20-29,44
348,Nicole Hodgson,985,1:59:33,F,134,20-29,45
349,Rhiannon Evans,1234,1:59:42,F,135,20-29,46
350,Leanne Cran,843,1:59:52,F,136,40-49,26
351,Logan Benjamin,1028,2:00:01,M,215,30-39,79
352,Amelia Drinkrow,1295,2:00:06,F,137,30-39,57
353,Lisa Good,1069,2:00:10,F,138,40-49,27
354,Kelly Ann Adams,761,2:00:18,F,139,40-49,28
355,Nel Hunter,1008,2:00:20,F,140,20-29,47
356,Nikhil Parpudi,430,2:00:21,M,216,20-29,46
357,Stephanie Bode,1089,2:00:24,F,141,20-29,48
358,Kim Madden,992,2:00:30,F,142,40-49,29
359,Mirjana Brownhill,750,2:00:30,F,143,40-49,30
360,Mel Haley,1021,2:00:32,F,144,40-49,31
361,Jordan Gibson,1232,2:00:32,M,217,20-29,47
362,Zoe Wood,683,2:00:49,F,145,20-29,49
363,Simon Kozak,788,2:00:53,M,218,50-59,20
364,Michelle Kozak,787,2:00:54,F,146,40-49,32
365,Laurinda Lewis,84,2:01:01,F,147,60-69,3
366,Katie Main,148,2:01:04,F,148,30-39,58
367,Gracie Keown,743,2:01:14,F,149,20-29,50
368,Luke Massey,831,2:01:15,M,219,20-29,48
369,Jihan El-Labany,188,2:01:16,F,150,30-39,59
370,Barry Smith,264,2:01:22,M,220,50-59,21
371,Andrea Ward,359,2:01:23,F,151,30-39,60
372,Karen Sharp,1092,2:01:26,F,152,60-69,4
373,Charnea Moorhead,426,2:01:27,F,153,20-29,51
374,Hannah Grace Mellsop,781,2:01:29,F,154,20-29,52
375,Molly Anning,387,2:01:30,F,155,20-29,53
376,Rachelle Douglas,41,2:01:33,F,156,40-49,33
377,Tania Collins,119,2:01:34,F,157,40-49,34
378,Erin Brunton,635,2:01:43,F,158,30-39,61
379,Kate Merson,388,2:01:48,F,159,20-29,54
380,Nick Grant,680,2:01:51,M,221,30-39,80
381,Shannon Plant,502,2:01:59,F,160,20-29,55
382,Grant Innes,180,2:01:59,M,222,30-39,81
383,Marie Fox,228,2:02:01,F,161,30-39,62
384,Mary Briant,219,2:02:09,F,162,50-59,4
385,Deirdre Conroy,1033,2:02:13,F,163,20-29,56
386,Natalie Burns,973,2:02:27,F,164,40-49,35
387,Katie Vroegop,1096,2:02:30,F,165,30-39,63
388,Stacey Lepper,1216,2:02:34,F,166,20-29,57
389,Lisa Rodgers,607,2:02:39,F,167,40-49,36
390,Ben Ward,260,2:02:41,M,223,20-29,49
391,Emily Snelleksz,404,2:02:47,F,168,20-29,58
392,Lisa Rogers,420,2:02:51,F,169,40-49,37
393,Mike Sangster,1014,2:02:51,M,225,20-29,50
394,Lance Schwabauer,1285,2:02:51,M,224,40-49,64
395,Rose Simon,348,2:02:53,F,170,40-49,38
396,Garth Clow,1055,2:02:55,M,226,20-29,51
397,Nicola Lee,78,2:03:07,F,171,40-49,39
398,Trisha Crompton,928,2:03:13,F,172,40-49,40
399,Ben Metcalfe,652,2:03:27,M,227,30-39,82
400,Monique Laurenson,261,2:03:35,F,173,50-59,5
401,Denise Blackley,8,2:03:45,F,174,50-59,6
402,Gareth Lepper,1215,2:03:47,M,228,20-29,52
403,Elizabeth McLellan,1154,2:03:53,F,175,20-29,59
404,Lauren Morley,50,2:03:55,F,176,30-39,64
405,Tracey Sinkinson,399,2:04:03,F,177,40-49,41
406,Joanna Lewsley,1305,2:04:16,F,178,40-49,42
407,Mercedes O'Connor,126,2:04:18,F,179,30-39,65
408,Rodrigo Vergara,1276,2:04:22,M,229,30-39,83
409,Katie Barratt,402,2:04:32,F,180,30-39,66
410,Baljit Singh,249,2:04:32,M,230,20-29,53
411,Diane O'Sullivan,961,2:04:41,F,181,50-59,7
412,Sasha Weck,75,2:04:43,F,182,40-49,43
413,Donna Davies,49,2:04:44,F,183,40-49,44
414,Jason Ross,170,2:04:49,M,231,40-49,65
415,Megan Diprose,187,2:04:58,F,185,30-39,67
416,Maria Dyason,1134,2:04:58,F,184,40-49,45
417,Grant Edwards,109,2:05:03,M,232,40-49,66
418,Scott Simpkin,965,2:05:05,M,233,30-39,84
419,Sandra Cross,931,2:05:07,F,186,50-59,8
420,Les Cross,932,2:05:07,M,234,50-59,22
421,Leo Brady,1053,2:05:11,M,235,40-49,67
422,Erin Sclater,434,2:05:13,F,187,20-29,60
423,James MacDonald,1302,2:05:17,M,236,60-69,3
424,Tracey Carroll,263,2:05:23,F,188,40-49,46
425,Mandy O'Reilly,798,2:05:27,F,189,30-39,68
426,Karen Shephard,281,2:05:37,F,190,40-49,47
427,David Larkin,1202,2:05:39,M,237,16-19,8
428,Nicola Waller,57,2:05:55,F,191,40-49,48
429,Karyn Schischka,455,2:05:59,F,192,20-29,61
430,Sean Tupp,36,2:05:59,M,238,50-59,23
431,Simone Lewis,1240,2:06:03,F,193,20-29,62
432,Yvonne Harper,189,2:06:14,F,194,40-49,49
433,Devon Croll,1013,2:06:15,M,239,30-39,85
434,Jaki Dwight,120,2:06:17,F,195,40-49,50
435,Ashley Curd,1227,2:06:42,F,196,20-29,63
436,Deja Rivera,783,2:06:46,F,197,30-39,69
437,Jacqueline Mills,933,2:06:47,F,198,20-29,64
438,Sasha Dobie,1157,2:06:48,F,199,30-39,70
439,Michele Littlewood,915,2:07:15,F,200,60-69,5
440,Lauren Old,1273,2:07:16,F,201,20-29,65
441,Nicole Turner,1272,2:07:17,F,202,20-29,66
442,Lee Jakich,229,2:07:18,F,203,60-69,6
443,Emma McAllister,320,2:07:19,F,204,20-29,67
444,Bex Atkinson,1299,2:07:25,F,206,20-29,68
445,Brooke Thompson,383,2:07:25,F,205,20-29,69
446,Laura Hilhorst,464,2:07:35,F,207,16-19,3
447,Kendyl Redd,221,2:07:36,F,208,20-29,70
448,Salina Poko,1145,2:07:41,F,209,40-49,51
449,Andrea Fulton,1112,2:07:46,F,210,30-39,71
450,Macey Rawson,978,2:07:49,F,211,20-29,71
451,Mike McGrath,209,2:07:49,M,240,50-59,24
452,Oliver Wright,977,2:07:50,M,241,20-29,54
453,Amy Orwin,277,2:07:51,F,212,30-39,72
454,Roslyn Mann,1004,2:07:56,F,213,50-59,9
455,Derek Payne,1309,2:08:09,M,242,50-59,25
456,Daina Hawken,1015,2:08:17,F,214,20-29,72
457,Gary Pickering,1246,2:08:18,M,243,40-49,68
458,Joanne Merson,940,2:08:19,F,215,40-49,52
459,Kirsty Ferguson,1103,2:08:22,F,216,50-59,10
460,Lorraine Gold,457,2:08:23,F,217,30-39,73
461,Yvonne Rogers,517,2:08:25,F,218,40-49,53
462,Claudia Conaglen,1252,2:08:32,F,219,20-29,73
463,Leah Flynn,506,2:08:36,F,220,20-29,74
464,Madisen Sorensen-Litt,489,2:08:39,F,221,16-19,4
465,Tracey Rodger-Burtwell,252,2:08:44,F,222,40-49,54
466,Paul Cross,251,2:08:44,M,244,30-39,86
467,Shayne Doyle,744,2:08:46,M,245,50-59,26
468,Chris Goodison,515,2:08:54,M,246,40-49,69
469,Mikey Palmer,690,2:08:56,M,247,40-49,70
470,Amy Harvey,157,2:09:05,F,223,30-39,74
471,Jessica Hughson,1328,2:09:08,F,224,20-29,75
472,Kathrine Doherty,527,2:09:10,F,225,30-39,75
473,Rachel Heslop,1224,2:09:15,F,226,20-29,76
474,Miriam Byrne,919,2:09:18,F,227,40-49,55
475,Kim Olesen,1222,2:09:20,F,228,30-39,76
476,Alicia Bartz,201,2:09:22,F,229,30-39,77
477,Zoe Mahon,712,2:09:27,F,230,20-29,77
478,Andrew Bougen,235,2:09:27,M,248,20-29,55
479,Phil Brown,105,2:09:32,M,249,50-59,27
480,Kathryn Dampney,10,2:09:33,F,231,20-29,78
481,Donna Dyck,794,2:09:41,F,232,30-39,78
482,Steve Fawthrop,421,2:09:41,M,250,40-49,71
483,Mere Murray,776,2:09:48,F,233,50-59,11
