Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position
1,Fabe Downs,2312,01:10:59,M3039,1,Male,1
2,Andrius Ramonas,2341,01:16:45,M3039,2,Male,2
3,Matt Kerr,2348,01:19:01,M2029,1,Male,3
4,Brent Godfrey,9135,01:20:17,M3039,3,Male,4
5,Sam Fox,2088,01:21:17,M3039,4,Male,5
6,Ryan Smith,9142,01:23:24,M3039,5,Male,6
7,Elliot Munford,1262,01:24:21,M2029,2,Male,7
8,Tim Mitchell,1147,01:24:55,M5059,1,Male,8
9,James Dickinson,2281,01:25:16,M3039,6,Male,9
10,Nick Luksich,1100,01:26:06,M4049,1,Male,10
11,Grant Fisher,2209,01:26:10,M3039,7,Male,11
12,Arrom Tata,1293,01:26:30,M4049,2,Male,12
13,James Ford,9119,01:26:42,M0019,1,Male,13
14,Nick Davies,9120,01:26:42,M0019,2,Male,14
15,Haoting Ma,1502,01:27:19,M2029,3,Male,15
16,Tomas Solar,2117,01:27:53,M3039,8,Male,16
17,Richard anderson,2084,01:27:57,M4049,3,Male,17
18,Gordon Tait,1005,01:27:59,M3039,9,Male,18
19,Piers Kay,9116,01:27:59,M3039,10,Male,19
20,Dylan Logan,2289,01:28:07,M2029,4,Male,20
21,Chris Bothma,1321,01:28:17,M5059,2,Male,21
22,Simon Mclean,2326,01:28:25,M2029,5,Male,22
23,Guillaume Babut,2183,01:28:29,M2029,6,Male,23
24,Mingda Zhu,1245,01:28:32,M4049,4,Male,24
25,Tim Gray,1135,01:30:35,M3039,11,Male,25
26,Andrew Waller,2297,01:30:39,M3039,12,Male,26
27,Avi Sharma,1200,01:30:47,M2029,7,Male,27
28,Mark Freear,2331,01:30:59,M4049,5,Male,28
29,James Greenway,2320,01:31:00,M4049,6,Male,29
30,Tim Gibbs,1027,01:31:06,M2029,8,Male,30
31,Rory Vere,1229,01:31:24,M3039,13,Male,31
32,Robbie Ford,9118,01:31:41,M4049,7,Male,32
33,Dan McKay,2195,01:31:43,M2029,9,Male,33
34,sietse bouma,2235,01:32:07,M4049,8,Male,34
35,Chris Dwyer,1396,01:32:25,M3039,14,Male,35
36,Jake Hurley,2199,01:32:42,M2029,10,Male,36
37,Kevin Sun,1275,01:33:05,M5059,3,Male,37
38,Cory McMillan,1023,01:33:14,M3039,15,Male,38
39,Stuart Bent,2334,01:33:33,M5059,4,Male,39
40,Glenn McCord,1442,01:33:55,M3039,16,Male,40
41,Scotty Yang,2264,01:34:00,M4049,9,Male,41
42,James Wrighton,2318,01:34:02,M4049,10,Male,42
43,Henry Reyes,2332,01:34:03,M3039,17,Male,43
44,Jonathan Gulliver,1063,01:34:14,M3039,18,Male,44
45,Anthony Light,2317,01:34:45,M4049,11,Male,45
46,Andrew Holland,1302,01:34:54,M5059,5,Male,46
47,Shaun Ellis,1371,01:35:23,M2029,11,Male,47
48,Sam XianCheng Yin,1327,01:35:26,M5059,6,Male,48
49,Adam Baker,1559,01:35:32,M2029,12,Male,49
50,Joseph Baron,1528,01:35:37,M3039,19,Male,50
51,Gareth Balfour,1143,01:35:39,M4049,12,Male,51
52,Andrei Plechen,2342,01:36:09,M4049,13,Male,52
53,Blake Douglas,1504,01:36:12,M3039,20,Male,53
54,Kiran Perhar,2110,01:36:15,M2029,13,Male,54
55,Francis Del Prado,2104,01:36:35,M2029,14,Male,55
56,Ross Hay,1482,01:36:46,M4049,14,Male,56
57,Calum Anderson,1153,01:36:50,M3039,21,Male,57
58,Jess Gerry,1480,01:36:52,F2029,1,Female,1
59,Andy Yin,1281,01:36:57,M4049,15,Male,58
60,Alex Bees,1138,01:36:57,M2029,15,Male,59
61,Marshall Whitehouse,1028,01:37:08,M3039,22,Male,60
62,Karl Davies,1356,01:37:09,M3039,23,Male,61
63,Mathew McQueen,1045,01:37:11,M3039,24,Male,62
64,Greg Dell,2234,01:37:20,M5059,7,Male,63
65,Blair Grant,2241,01:37:23,M2029,16,Male,64
66,Ricky Liu,1283,01:37:36,M4049,16,Male,65
67,Jared Faulkner,1021,01:37:41,M4049,17,Male,66
68,Pip Tuckey,1431,01:37:45,F3039,1,Female,2
69,Marie Mcnaughton,2298,01:37:56,F4049,1,Female,3
70,Russell McFarlane,1427,01:38:03,M3039,25,Male,67
71,Ben Crisp,2207,01:38:07,M2029,17,Male,68
72,Marc Butler,2217,01:38:13,M3039,26,Male,69
73,Hugh Bristow,1201,01:38:35,M2029,18,Male,70
74,Jack Hagen,9125,01:38:40,M2029,19,Male,71
75,Jonathan Ash,2089,01:38:44,M5059,8,Male,72
76,Charlotte Cheyne,1182,01:38:47,F2029,2,Female,4
77,John Dreyer,1108,01:38:48,M3039,27,Male,73
78,Han Pow,1342,01:38:57,M3039,28,Male,74
79,YING WANG,1292,01:39:06,F3039,2,Female,5
80,Daniel Sharp,2198,01:39:20,M3039,29,Male,75
81,Mathias Ortmann,1237,01:39:35,M4049,18,Male,76
82,Glen Campbell,2305,01:39:38,M4049,19,Male,77
83,angelo dal bello,1203,01:39:40,M4049,20,Male,78
84,Jørgen Schmidt,1065,01:40:17,M3039,30,Male,79
85,Donovan Broad,2338,01:40:21,M5059,9,Male,80
86,SAM SMITH,2329,01:40:32,F3039,3,Female,6
87,Maria Smith,2309,01:40:36,F3039,4,Female,7
88,Derek Lamb,2081,01:41:06,M4049,21,Male,81
89,James Dunleavy,2165,01:41:11,M2029,20,Male,82
90,Amore Strauss,1188,01:41:19,F3039,5,Female,8
91,Nick Dow,1122,01:41:19,M2029,21,Male,83
92,Matt Harkness,1268,01:41:24,M4049,22,Male,84
93,Ashley Schroder,2350,01:41:32,M3039,31,Male,85
94,Jason Gerritz,1432,01:41:42,M4049,23,Male,86
95,Stephen Tan,1166,01:41:44,M3039,32,Male,87
96,Ryan Whittle,1148,01:41:49,M2029,22,Male,88
97,Phillip Sprules,1116,01:42:00,M5059,10,Male,89
98,Melanie James,2310,01:42:03,F4049,2,Female,9
99,Gabriela Diver,1314,01:42:07,F2029,3,Female,10
100,William Dawson,2257,01:42:10,M3039,33,Male,90
101,Frankie Busfield,1261,01:42:10,M2029,23,Male,91
102,Kynan farr,2130,01:42:10,M4049,24,Male,92
103,Sam Ereckson,1107,01:42:15,M4049,25,Male,93
104,Danny Inglis,9117,01:42:17,M4049,26,Male,94
105,Andrew Good,1517,01:42:18,M3039,34,Male,95
106,Peter Kipfer,2083,01:42:21,M5059,11,Male,96
107,Craig Buckle,1286,01:42:37,M5059,12,Male,97
108,dany dentith,1370,01:42:55,M3039,35,Male,98
109,Andrew Hay,2343,01:43:00,M4049,27,Male,99
110,Luke Diffenthal,1129,01:43:00,M2029,24,Male,100
111,Sam Wilkinson,9123,01:43:02,M2029,25,Male,101
112,Andrew Capel,1001,01:43:05,M4049,28,Male,102
113,Anand Segar,1470,01:43:05,M3039,36,Male,103
114,Shannon Gwilliam,1044,01:43:10,F3039,6,Female,11
115,Thomas Milliken,1473,01:43:19,M2029,26,Male,104
116,Kerry Ash,2090,01:43:23,F5059,1,Female,12
117,Chris Williams,2042,01:43:35,M6069,1,Male,105
118,Nick Laurie,2296,01:43:39,M5059,13,Male,106
119,Scottie Cullen,1006,01:43:41,M5059,14,Male,107
120,Alex Grant,1130,01:43:42,M4049,29,Male,108
121,Callum McGarvie,1322,01:43:44,M2029,27,Male,109
122,Alastair Stott,1133,01:43:54,M3039,37,Male,110
123,LiCheng Wang,1350,01:44:03,M4049,30,Male,111
124,Sebastian Yang,1553,01:44:11,M3039,38,Male,112
125,Paul Ellis,1379,01:44:16,M3039,39,Male,113
126,James Mawson,1017,01:44:33,M4049,31,Male,114
127,Bram van der Kolk,1252,01:44:36,M3039,40,Male,115
128,Ian Welsh,1025,01:44:53,M4049,32,Male,116
129,Nathan Reynolds,1418,01:44:57,M3039,41,Male,117
130,Dan Reynolds,1216,01:45:01,M3039,42,Male,118
131,Ewen Ford,2336,01:45:09,M3039,43,Male,119
132,Drew Murray,2049,01:45:10,M2029,28,Male,120
133,Masashi Tamura,2221,01:45:46,M3039,44,Male,121
134,Gareth Facer,1474,01:45:54,M4049,33,Male,122
135,Thomas Moeke,2333,01:46:00,M3039,45,Male,123
136,Kate Macdonald,1317,01:46:01,F3039,7,Female,13
137,James Elliott,1019,01:46:16,M0019,3,Male,124
138,James McNeilly,9127,01:46:32,M2029,29,Male,125
139,Carl Byrne,2295,01:46:34,M2029,30,Male,126
140,Josh Murdoch,2293,01:46:36,M2029,31,Male,127
141,Chris Maffey,2228,01:46:37,M4049,34,Male,128
142,Logan Barnes,2238,01:46:37,M2029,32,Male,129
143,Luke Purcell,2175,01:46:39,M2029,33,Male,130
144,Rohit Prasad,1454,01:46:42,M4049,35,Male,131
145,Neil Cheyne,1177,01:46:42,M6069,2,Male,132
146,Tracy Duffield,2220,01:46:50,F4049,3,Female,14
147,Matty Marks,1271,01:47:17,M4049,36,Male,133
148,Kelly Cattermole,1003,01:47:24,M3039,46,Male,134
149,Paul Turnbull,1168,01:47:42,M5059,15,Male,135
150,Fiona Ellison,2322,01:47:43,F5059,2,Female,15
151,Chris Wallace,1040,01:47:44,M5059,16,Male,136
152,QUENTIN HOLMES,9124,01:47:56,M5059,17,Male,137
153,Darren Chang,1349,01:48:22,M3039,47,Male,138
154,Ketina Chivasa,9136,01:48:24,F3039,8,Female,16
155,Satnam Singh,2291,01:48:27,M4049,37,Male,139
156,Peter Stoner,1165,01:48:30,M5059,18,Male,140
157,Darrell Henderson,1210,01:48:34,M5059,19,Male,141
158,Blake Walton,2056,01:49:01,M2029,34,Male,142
159,Alex Carson,1534,01:49:24,M2029,35,Male,143
160,Geoff Burrows,1105,01:49:29,M6069,3,Male,144
161,Alan Mcnaughton,1081,01:49:39,M2029,36,Male,145
162,Drew Pennell,1469,01:49:40,M2029,37,Male,146
163,Tony Coombe,1013,01:49:45,M5059,20,Male,147
164,Darron Lindsay,1300,01:49:46,M5059,21,Male,148
