Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position
1,David Catherwood,2366,00:35:00,M3039,1,Male,1
2,Benjamin Eurich,2421,00:35:26,M2029,1,Male,2
3,Eddie Rawles,2469,00:37:38,M2029,2,Male,3
4,Andrew McQueen,2328,00:38:27,M2029,3,Male,4
5,Lana Van Hout,2449,00:41:34,F2029,1,Female,1
6,Ben Scott,2347,00:42:23,M2029,4,Male,5
7,Craig Render,2365,00:42:31,M3039,2,Male,6
8,Jesse James Cassrels,2337,00:42:55,M2029,5,Male,7
9,Kameron Sadler,2130,00:43:07,M3039,3,Male,8
10,Michael Robinson,2470,00:43:43,M2029,6,Male,9
11,Danielle McKenzie,1330,00:44:08,F2029,2,Female,2
12,Cody Richards,1333,00:44:08,M2029,7,Male,10
13,Joanna Cumberland,2445,00:44:09,F3039,1,Female,3
14,Neil Cheetham,2474,00:44:25,M3039,4,Male,11
15,Tom Hanrahan,2166,00:44:29,M4049,1,Male,12
16,Nick Webby,2408,00:44:30,M4049,2,Male,13
17,Tim Salmond,2353,00:45:08,M3039,5,Male,14
18,Ben Oldfield,2380,00:45:25,M3039,6,Male,15
19,Jean Luc Iata,9348,00:45:30,M2029,8,Male,16
20,Josh Farry,2427,00:45:36,M3039,7,Male,17
21,Stewart Masson,2240,00:46:11,M2029,9,Male,18
22,Nicholas Falconer,2119,00:46:22,M3039,8,Male,19
23,Matt Mules,2238,00:46:25,M3039,9,Male,20
24,Tony Cheetham,2330,00:46:30,M4049,3,Male,21
25,Chris Dewit,9391,00:46:30,M4049,4,Male,22
26,Fleur Walter,2252,00:47:14,F3039,2,Female,4
27,Vijay Nanu,2078,00:47:34,M3039,10,Male,23
28,Nick Gilbert,2242,00:47:34,M2029,10,Male,24
29,Faye Welsh,2293,00:47:36,F3039,3,Female,5
30,Chanelle Owen,9352,00:47:39,F3039,4,Female,6
31,Andrew Tubb,2395,00:47:49,M4049,5,Male,25
32,Maureen Sutherland,9389,00:47:49,F4049,1,Female,7
33,Josephine Coltman,2277,00:48:00,F3039,5,Female,8
34,Caitlin Woods,2404,00:48:16,F0019,1,Female,9
35,Jarrod Sagar,2448,00:48:21,M4049,6,Male,26
36,Charlie Glass,2433,00:48:44,M0019,1,Male,27
37,Paul Glass,2434,00:48:44,M4049,7,Male,28
38,Roger Ward,2401,00:48:48,M4049,8,Male,29
