Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position
1,DYLAN BOWMAN,565,8:27:41,30-39,1,Male,1
2,CODY REED,507,8:36:34,20-29,1,Male,2
3,SAM MCCUTCHEON,546,8:45:16,20-29,2,Male,3
4,VAIDAS ÄLABYS,566,9:03:46,30-39,2,Male,4
5,KYLE GREIG,568,9:20:28,30-39,3,Male,5
6,VLAD SHATROV,521,9:22:20,30-39,4,Male,6
7,MARTIN KERN,545,9:35:35,30-39,5,Male,7
8,ANDY GOOD,520,9:42:48,30-39,6,Male,8
9,KUNAAL RAJPAL,363,10:01:00,30-39,7,Male,9
10,TIM HITCHCOCK,209,10:01:22,30-39,8,Male,10
11,KELLY WOLF,544,10:08:45,20-29,1,Female,1
12,JOURDAN HARVEY,295,10:12:44,20-29,3,Male,11
13,ONDREJ PAVLU,479,10:17:01,20-29,4,Male,12
14,AMANDA BASHAM,519,10:17:38,20-29,2,Female,2
15,HIROAKI MATSUNAGA,530,10:33:32,30-39,9,Male,13
16,NIC WARREN,233,10:43:34,30-39,10,Male,14
17,ERIKA LORI,529,10:53:20,20-29,3,Female,3
18,ANDREW BAINBRIDGE,52,11:08:04,40-49,1,Male,15
19,JOE SCHMAL,151,11:08:52,30-39,11,Male,16
20,CHRISTOPHER RILEY,528,11:11:20,30-39,12,Male,17
21,COURTNEY PRATT,223,11:11:29,30-39,1,Female,4
22,LOU CLIFTON,513,11:19:59,40-49,1,Female,5
23,GREG DUNNING,514,11:28:36,20-29,5,Male,18
24,ANDREW MCCONNELL,412,11:30:06,30-39,13,Male,19
25,EMILIE TAN,55,11:32:40,30-39,2,Female,6
26,TODD MUMBERSON,413,11:34:22,30-39,14,Male,20
27,PABLO DIAGO GONZALEZ,74,11:42:53,30-39,15,Male,21
28,ANDERSON MOQUIUTI,541,11:42:53,30-39,16,Male,22
29,BEVAN LITTLER,89,11:52:29,30-39,17,Male,23
30,JOE GALLAHER,114,11:53:08,20-29,6,Male,24
31,ANTHONY BOYLE,126,11:54:27,30-39,18,Male,25
32,MICHAEL BEAUMONT,319,11:54:56,40-49,2,Male,26
33,LEIF EVENSEN,280,11:55:20,20-29,7,Male,27
34,MATT NAUTHE,298,11:55:50,30-39,19,Male,28
35,BART VONHOFF,569,12:00:19,30-39,20,Male,29
36,JORMA GATES,364,12:02:09,40-49,3,Male,30
37,YANNICK DOURNEL,495,12:04:58,30-39,21,Male,31
38,MARCUS GILES,217,12:09:11,40-49,4,Male,32
39,JACK PAGE,365,12:14:47,30-39,22,Male,33
40,ALEX LARK,542,12:15:50,30-39,23,Male,34
41,LUKE BARRETT,90,12:16:08,20-29,8,Male,35
42,KUNIHIRO HOSOI,589,12:16:09,40-49,5,Male,36
43,JAMES PARK,87,12:19:59,30-39,24,Male,37
44,STUART HUGHES,169,12:22:43,40-49,6,Male,38
45,JARROD TEDDY,397,12:25:16,30-39,25,Male,39
46,RICHARD STONE,477,12:28:31,50-59,1,Male,40
47,GARETH MORRIS,543,12:31:07,40-49,7,Male,41
48,EDOUARD REYNAUD,448,12:32:17,30-39,26,Male,42
49,JEFFREY WHALAN,32,12:32:27,30-39,27,Male,43
50,SUE CROWLEY,215,12:32:38,40-49,2,Female,7
51,AMBER PHILP,525,12:36:30,20-29,4,Female,8
52,TIM  THATCHER,1,12:40:23,30-39,28,Male,44
53,SETH CAMPBELL,128,12:41:00,40-49,8,Male,45
54,ALASTAIR FRANKLIN,44,12:42:49,40-49,9,Male,46
55,MALCOLM JACKSON,443,12:44:08,40-49,10,Male,47
56,DOUG MOORE,573,12:44:09,30-39,29,Male,48
57,PIA O'CONNOR,45,12:44:52,40-49,3,Female,9
58,KAREN MCMORROW,42,12:45:01,40-49,4,Female,10
59,JOHN YOON,269,12:45:06,40-49,11,Male,49
