Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position
1,VAJIN ARMSTRONG,1289,5:36:18,30-39,1,Male,1
2,CHRIS DUNELL,1268,5:36:26,30-39,2,Male,2
3,LUCY BARTHOLOMEW,1308,5:37:34,20-29,1,Female,1
4,GENE BEVERIDGE,1143,5:45:32,20-29,1,Male,3
5,EWAN SINCLAIR,1329,5:47:26,30-39,3,Male,4
6,CHRIS MORRISSEY,1359,6:06:47,40-49,1,Male,5
7,DOMINIC PERRY,1269,6:11:03,20-29,2,Male,6
8,NANCY JIANG,1327,6:17:01,20-29,2,Female,2
9,BRAD DIXON,1118,6:28:27,40-49,2,Male,7
10,SOPHIE BROWN,1116,6:34:02,30-39,1,Female,3
11,SAM BURRIDGE,1291,6:39:23,30-39,4,Male,8
12,JAY MARLOWE,1040,6:40:00,40-49,3,Male,9
13,DYLAN STEEPLES,1041,6:41:44,20-29,3,Male,10
14,MATTY ABEL,1267,6:49:33,30-39,5,Male,11
15,DEREK MCGOLDRICK,1344,6:50:25,30-39,6,Male,12
16,BETHANY LEWIS,1107,7:00:01,30-39,2,Female,4
17,DANNY WHITE,1227,7:01:08,30-39,7,Male,13
18,JASON MATULICK,1266,7:12:58,20-29,4,Male,14
19,CRAIG RANDALL,1288,7:20:05,30-39,8,Male,15
20,BARRY HARRISON,1197,7:24:50,40-49,4,Male,16
21,MARK STEEL,1215,7:27:43,40-49,5,Male,17
22,ANDREW BRIANT,1357,7:34:52,30-39,9,Male,18
23,KIRSTEN VAN DORP,1331,7:36:08,20-29,3,Female,5
24,MATT BLASHKI,1072,7:38:19,40-49,6,Male,19
25,MARTIN EDWARDS,1241,7:39:42,50-59,1,Male,20
26,GENEVIEVE COFFEY,1163,7:40:17,20-29,4,Female,6
27,TEAM CORRER? PER BIRRA,6004,7:41:19,2 Person Relay - 62km,1,"Mixed 
																					(1)",
28,NICK HOUGH,1081,7:41:50,30-39,10,Male,21
29,ERIC GOMEZ,1013,7:47:50,20-29,5,Male,22
30,ADAM RYDER,1285,7:49:34,20-29,6,Male,23
31,LORRAINE CRUICKSHANK,1348,7:51:49,30-39,3,Female,7
32,SAM HOGG,1284,7:52:06,20-29,7,Male,24
33,CHRIS BROWN,1095,7:56:34,40-49,7,Male,25
34,PENNY MARLOWE,1018,7:56:39,40-49,1,Female,8
