Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position
1,MICHAEL HALE,445,05:56:27,Solo,1,Male,1
2,STEPHANIE GASKELL,352,05:57:55,Solo,1,Female,1
3,DEB NICHOLL,21,06:01:15,Solo,2,Female,2
4,NIGEL PAYNE,530,06:04:29,Solo,2,Male,2
5,STEVE BORKIN,442,06:10:41,Solo,3,Male,3
6,NIKKI WYND,485,06:20:13,Solo,3,Female,3
7,JO BANNISTER,421,06:23:36,Solo,4,Female,4
8,DIANNE BULLED,453,06:34:33,Solo,5,Female,5
9,KATRIN GOTTSCHALK,503,06:38:14,Solo,6,Female,6
10,ANDREW KLEVEN,502,06:51:42,Solo,4,Male,4
11,JOHAN VAN RAS,443,06:57:48,Solo,5,Male,5
12,NIHAD HETO,492,06:58:30,Solo,6,Male,6
13,RICHARD FRY,455,06:59:14,Solo,7,Male,7
14,RICHARD WHITEMAN,356,07:00:45,Solo,8,Male,8
15,DAN BLEAKMAN,100,07:02:06,Solo,9,Male,9
16,SEAN HEPBURN,414,07:06:23,Solo,10,Male,10
17,GARY PHILPOTT,506,07:07:17,Solo,11,Male,11
18,ROWAN BETTS,426,07:19:19,Solo,12,Male,12
19,BLAIR TURNBULL,460,07:19:28,Solo,13,Male,13
20,PAUL HEWITSON,355,07:23:02,Solo,14,Male,14
21,NIC MOLONEY,38,07:25:48,Solo,15,Male,15
22,MALLANI MOLONEY,401,07:25:48,Solo,7,Female,7
23,BEN SMIT,465,07:26:26,Solo,16,Male,16
24,KAREN MCCARTHY,434,07:26:26,Solo,8,Female,8
25,ERAINA ATTWOOD,475,07:28:17,Solo,9,Female,9
26,EDWARD BEDZINSKI,458,07:33:31,Solo,17,Male,17
27,MIKKI WILLIDEN,354,07:33:57,Solo,10,Female,10
28,LEAH ANSTIS,404,07:34:50,Solo,11,Female,11
29,CRAIG FAIRHALL,5,07:36:02,Solo,18,Male,18
30,MAREE YONG,400,07:36:24,Solo,12,Female,12
31,PIET VERBURG,182,07:37:47,Solo,19,Male,19
32,RACHEL FOX,403,07:40:11,Solo,13,Female,13
33,DENIS COOPER,482,07:40:12,Solo,20,Male,20
34,GAYLE SNYDERS,459,07:45:45,Solo,14,Female,14
35,MATTHEW NYE-HINGSTON,406,07:46:15,Solo,21,Male,21
36,JAMES SHEEHAN,402,07:46:20,Solo,22,Male,22
