Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position
1,TEAM NB HAMILTON FLYERS,4047,06:07:14,4 Person Relay,1,"Mixed 
																					(1)",
2,TEAM WELLINGTON SCOTTISH,4009,06:07:46,2 Person Relay,1,"Mixed 
																					(2)",
3,TEAM HAMILTON CITY HAWKS GBM,4049,06:53:42,4 Person Relay,2,"Mixed 
																					(3)",
4,TEAM HAMILTON HAWKS LIKELY LADS,4051,06:54:43,4 Person Relay,3,"Mixed 
																					(4)",
5,TEAM HAMILTON HAWKS MASTERS,4050,07:02:47,4 Person Relay,4,"Mixed 
																					(5)",
6,TEAM WARRATERRAS,4013,07:45:13,4 Person Relay,5,"Mixed 
																					(6)",
7,TEAM REBNDA,4010,07:46:00,2 Person Relay,2,"Mixed 
																					(7)",
8,TEAM HAWKS WINGING IT,4048,07:45:50,4 Person Relay,6,"Mixed 
																					(8)",
9,TEAM BEANO'S BANDITS,4053,07:47:56,4 Person Relay,7,"Mixed 
																					(9)",
10,TEAM CRAZY MARMOTS,4015,07:47:16,4 Person Relay,8,"Mixed 
																					(10)",
11,TEAM WAEWAE EXPRESS,4044,07:55:22,4 Person Relay,9,"Mixed 
																					(11)",
12,TEAM MACMILL,4008,07:59:37,4 Person Relay,10,"Mixed 
																					(12)",
13,TEAM THE SWIM SQUAD,4054,08:00:48,4 Person Relay,11,"Mixed 
																					(13)",
14,TEAM OLYMPIC CHICKS,4020,08:11:33,4 Person Relay,12,"Mixed 
																					(14)",
15,RUDI SMITH,861,08:13:37,29-29,1,Male,1
16,TEAM EZY 20,4024,08:26:54,4 Person Relay,13,"Mixed 
																					(15)",
17,TEAM HAMILTON HOBBLERS,4035,08:29:03,4 Person Relay,14,"Mixed 
																					(16)",
18,TEAM BOYS AND BITCHES,4040,08:50:09,4 Person Relay,15,"Mixed 
																					(17)",
19,TEAM TEAM SUPER STARS,4021,09:02:06,4 Person Relay,16,"Mixed 
																					(18)",
20,BEN PERSKE,835,09:04:25,29-29,2,Male,2
21,TEAM MANY MORTONS,4045,09:06:49,4 Person Relay,17,"Mixed 
																					(19)",
22,TEAM MONKEY PUNCH DONKEY,4023,09:21:36,4 Person Relay,18,"Mixed 
																					(20)",
23,TEAM PUKEKO CHICKS,4028,09:27:23,4 Person Relay,19,"Mixed 
																					(21)",
24,TEAM KIWI TRAIL RUNNER,4046,09:49:13,4 Person Relay,20,"Mixed 
																					(22)",
25,TEAM TEAM NUNNS,4032,09:49:34,4 Person Relay,21,"Mixed 
																					(23)",
26,ORLAITH HERON,852,09:51:04,30-39,1,Female,1
27,TEAM CHINESE FISH MERCHANTS,4036,09:51:53,4 Person Relay,22,"Mixed 
																					(24)",
28,PENNY COMINS,866,09:57:51,30-39,2,Female,2
29,SALLY NASH,1258,10:02:57,29-29,1,Female,3
30,TEAM BROWNS BAY CRITICAL MASS,4022,10:04:39,4 Person Relay,23,"Mixed 
																					(25)",
31,TEAM WAIHEKE EXPATS,4018,10:10:05,4 Person Relay,24,"Mixed 
																					(26)",
32,TEAM SILKY SMOOTH,4002,10:15:48,2 Person Relay,3,"Mixed 
																					(27)",
33,TEAM NEVER TOO SLOW,4042,10:19:04,4 Person Relay,25,"Mixed 
																					(28)",
34,TEAM JUST BECAUSE,4026,10:26:03,4 Person Relay,26,"Mixed 
																					(29)",
35,TEAM THREE OLD FAIRIES,4034,10:27:21,4 Person Relay,27,"Mixed 
																					(30)",
36,TEAM PAUL'S KNEE,4055,10:30:26,4 Person Relay,28,"Mixed 
																					(31)",
37,TEAM TAWA CHICKS,4025,10:34:06,4 Person Relay,29,"Mixed 
																					(32)",
38,KELLIE WHITFIELD,826,10:47:05,29-29,2,Female,4
39,MILA SIEBERT,1286,10:47:16,40-49,1,Female,5
40,TEAM THE TRON,4019,10:52:57,4 Person Relay,30,"Mixed 
																					(33)",
41,TEAM ULTRA MADNESS,4043,10:53:38,4 Person Relay,31,"Mixed 
																					(34)",
42,SAMANTHA YOUNG,856,10:54:21,29-29,3,Female,6
43,CARL SOUTHGATE,855,10:58:18,30-39,1,Male,3
44,JAY ANDERSON,1016,10:57:59,40-49,1,Male,4
45,SHELLEY MCKAY,1018,11:08:51,40-49,2,Female,7
46,TEAM OLYMPIC GIRLS,4017,11:13:07,4 Person Relay,32,"Mixed 
																					(35)",
47,RODNEY DEACON,839,11:12:45,30-39,2,Male,5
48,SOPHIA WALKER,862,11:12:03,30-39,3,Female,8
49,LEE WENZLICK,1122,11:18:59,40-49,2,Male,6
50,WILLIAM WAITE,413,11:19:24,40-49,3,Male,7
51,DAVID WALTERS,823,11:19:11,40-49,4,Male,8
52,TEAM RACEY MUMS,4030,11:20:10,4 Person Relay,33,"Mixed 
																					(36)",
53,SHAY GORDON,1171,11:22:08,30-39,3,Male,9
54,RACHAEL TUCKER,813,11:22:40,30-39,4,Female,9
55,TEAM THE GIRLS,4031,11:27:17,4 Person Relay,34,"Mixed 
																					(37)",
56,RAEWYNNE BLOMMERDE,804,11:34:36,50-59,1,Female,10
57,TATSURU ITO,819,11:38:24,50-59,1,Male,10
58,TEAM BEEP BEEP 2,4003,11:39:50,2 Person Relay,4,"Mixed 
																					(38)",
59,TEAM BEEP BEEP,4012,11:48:07,4 Person Relay,35,"Mixed 
																					(39)",
60,JUSTINE KINCH,849,11:49:02,40-49,3,Female,11
61,TEAM ON TRACK,4038,11:52:59,4 Person Relay,36,"Mixed 
																					(40)",
62,ROGER COLQUHOUN,837,11:56:03,40-49,5,Male,11
63,TEAM #CRAZYEXCITED,4011,11:57:01,4 Person Relay,37,"Mixed 
																					(41)",
64,TEAM TRYING HARD,4039,11:59:39,4 Person Relay,38,"Mixed 
																					(42)",
65,RICHARD GOULD,836,12:07:04,40-49,6,Male,12
66,TEAM YEAH NAHS,4033,12:10:11,4 Person Relay,39,"Mixed 
																					(43)",
67,TEAM DONE AND DUSTED,4041,12:10:44,4 Person Relay,40,"Mixed 
																					(44)",
68,KARL MURTON,822,12:11:55,40-49,7,Male,13
69,EMMA BASSETT,1194,12:17:42,30-39,5,Female,12
70,TEAM THOSE TWO,4001,12:21:22,2 Person Relay,5,"Mixed 
																					(45)",
71,TEAM MENTAL AS ANYTHING CHASING 50,4004,12:25:50,2 Person Relay,6,"Mixed 
																					(46)",
72,MICHAEL ADDIDLE,844,12:24:27,40-49,8,Male,14
73,TEAM ATTITUDE MATTERS,4014,12:26:41,4 Person Relay,41,"Mixed 
																					(47)",
74,JEAN DORRELL,1095,12:33:18,40-49,4,Female,13
75,PHILIP HORNE,851,12:35:40,40-49,9,Male,15
76,SANDRA GREY,800,12:40:25,40-49,5,Female,14
77,MASON LUKEY,1150,12:42:01,30-39,4,Male,16
78,TEAM ANZAC SISTERS,4016,12:43:15,4 Person Relay,42,"Mixed 
																					(48)",
79,JACQUI HAGGLAND,818,12:55:19,30-39,6,Female,15
80,GRAEME WALL,377,12:56:49,40-49,10,Male,17
81,MERV GILBERT,1213,12:56:48,60-69,1,Male,18
82,DEE RICHARDS,853,13:04:06,30-39,7,Female,16
83,GEOFF HIGGINS,29,13:05:55,40-49,11,Male,19
84,TEAM THUNDER CHICKS AND LIGHTNING,4029,13:07:36,4 Person Relay,43,"Mixed 
																					(49)",
85,TEAM TUTUS AGAINST THE TABOO,4000,13:09:14,2 Person Relay,7,"Mixed 
																					(50)",
86,TEAM JUMBO,1308,13:09:13,40-49,1,"Mixed 
																					(51)",
87,JARED MCGREGOR,467,13:22:17,30-39,5,Male,20
88,CHERYL SYMONS,211,13:23:57,40-49,6,Female,17
89,MIKE JOHNSON,142,13:24:39,30-39,6,Male,21
90,SHELBY HYSLOP,349,13:25:50,29-29,4,Female,18
91,JOANNE AITKEN,1272,13:26:37,40-49,7,Female,19
92,SIMON HUNTLEY,451,13:30:28,40-49,12,Male,22
93,LINDSAY HYSLOP,1121,13:37:30,60-69,2,Male,23
94,DEBBIE SKILTON,803,13:38:14,40-49,8,Female,20
95,IVY ONG,854,13:38:27,30-39,8,Female,21
96,HOLLY MCLEAN,815,13:41:13,30-39,9,Female,22
97,CHEE BOON TAN,820,13:43:45,40-49,13,Male,24
98,HAYDEN GOODWIN,805,13:46:04,40-49,14,Male,25
99,KATHERINE SAMPLONIUS,821,14:01:35,40-49,9,Female,23
100,STEPHEN LUKEY,405,14:15:36,40-49,15,Male,26
101,DENNIS HUNT,339,14:17:34,60-69,3,Male,27
102,OWEN MEANS,801,14:31:22,50-59,2,Male,28
103,MISHA ROSOFF,199,14:38:03,40-49,16,Male,29
104,NAT THOMPSON,195,14:39:26,40-49,17,Male,30
105,SIAN KELLY,834,14:40:54,30-39,10,Female,24
106,ROBIN SNOOK,843,15:09:30,30-39,7,Male,31
107,MELISSA GREIG,1248,15:27:41,30-39,11,Female,25
108,ANDREW LAUFSO,386,15:27:58,50-59,3,Male,32
109,SIMON CLENDON,4,15:35:16,40-49,18,Male,33
110,FRANS MONINTJA,194,15:44:45,40-49,19,Male,34
111,SONOKO MATSUBARA,814,15:50:21,30-39,12,Female,26
112,MARTYN CHERRY,806,15:54:33,40-49,20,Male,35
113,PAUL RANDLES,858,15:54:23,40-49,21,Male,36
Withdrawn during race,TEAM WAEWAE TANIWHA,4007,00:00:00,2 Person Relay,,Mixed,
Withdrawn during race,TEAM TAIRUA TUGBOATS,4005,00:00:00,2 Person Relay,,Mixed,
Withdrawn during race,TEAM BACK,4027,00:00:00,4 Person Relay,,Mixed,
