Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position,col9
42,LEANNE BIRCH,00019,00:58:12,FVET,8,F,19,view
43,OXANA SAVCHENKOVA,05038,00:58:16,FOPEN,12,F,20,view
44,GRACE MCMAHON,00189,00:58:39,FOPEN,13,F,21,view
45,EUGENE LIM,00446,00:59:02,MOPEN,15,M,24,view
46,LIZ BEJA WILSON,00311,00:59:19,FVET,9,F,22,view
47,DOUGLAS MURRAY,00200,00:59:50,MOPEN,16,M,25,view
48,CHIP BABBOTT,02004,01:00:10,MVET,10,M,26,view
49,JACQUELINE GRIFFITHS,03060,01:00:24,FVET,10,F,23,view
50,KATH BASON,03010,01:01:01,FVET,11,F,24,view
51,DAVE BEUTH,03014,01:01:12,MVET,11,M,27,view
52,FE MCKINLAY,00184,01:01:16,FVET,12,F,25,view
53,JOEL LIMUIL,03101,01:01:21,MOPEN,17,M,28,view
54,BROOKE SWANEY,03159,01:02:15,FOPEN,14,F,26,view
55,DEAN HAYTHORNTHWAITE,03066,01:02:18,MVET,12,M,29,view
56,ANGELA KILLERBY,03090,01:02:27,FOPEN,15,F,27,view
57,ZAYDEN HO,00128,01:02:49,MOPEN,18,M,30,view
58,LAUREN KETH,02051,01:02:52,FOPEN,16,F,28,view
59,GARY PHILLIPS,05033,01:03:07,MVET,13,M,31,view
60,EVELYN CASEY,00038,01:05:16,FOPEN,17,F,29,view
61,KARLO VALDEZ,00291,01:05:19,MOPEN,19,M,32,view
62,JO THORNE,03162,01:05:32,FVET,13,F,30,view
63,ALICE QI,00238,01:05:44,FOPEN,18,F,31,view
64,CATRIONA T,05042,01:05:58,FVET,14,F,32,view
65,DENNY HO,00126,01:06:02,MOPEN,20,M,33,view
66,DENISE SU,05041,01:06:05,FOPEN,19,F,33,view
67,RAE YU,00405,01:06:09,FOPEN,20,F,34,view
68,JULIE MITCHELL,03117,01:06:09,FVET,15,F,35,view
69,KERI-ANNE KHAU,03089,01:06:10,FOPEN,21,F,36,view
70,MARITZA BAKER,00011,01:06:14,FVET,16,F,37,view
70,BIANCA DEYZEL,00067,01:06:14,FOPEN,22,F,37,view
72,TIM BROWN,03021,01:06:44,MVET,14,M,34,view
73,CHRISTIE WHITEHEAD,03176,01:06:54,FOPEN,23,F,39,view
74,FLEUR ARMSTRONG,02002,01:07:17,FOPEN,24,F,40,view
75,HANNAH COYLE,00058,01:08:18,FOPEN,25,F,41,view
76,SCOTT KNOWLES,00148,01:08:18,MOPEN,21,M,35,view
77,LEE ENG WHITE,00305,01:08:31,FVET,17,F,42,view
78,KEN OWENS,00217,01:08:45,MVET,15,M,36,view
79,SARAH DARK,00064,01:09:05,FVET,18,F,43,view
80,ROCKY KILMARTRIN,00140,01:09:12,FVET,19,F,44,view
81,JESS MILNE,05027,01:09:12,FVET,20,F,45,view
82,JAMIE HILL,00123,01:09:45,FOPEN,26,F,46,view
83,CATHERINE TEVAGA,00283,01:09:56,FOPEN,27,F,47,view
84,REBECCA  HAYES,00813,01:10:01,FVET,21,F,48,view
85,MELANIE  HAYES,00812,01:10:02,FVET,22,F,49,view
86,DANIELLE POHL,02074,01:10:08,FOPEN,28,F,50,view
87,FEREITA TIMOTEO,05046,01:10:45,FOPEN,29,F,51,view
88,BEVERLY OLSEN,00212,01:12:23,FVET,23,F,52,view
89,CHANTELLE SKELTON,00261,01:12:59,FOPEN,30,F,53,view
90,SPRINTING TURTLE,03164,01:13:00,MVET,16,M,37,view
91,PING LI,03197,01:13:39,FOPEN,31,F,54,view
92,PAULINE MILLS,00194,01:13:40,FVET,24,F,55,view
93,KATIE SCOTT,03150,01:14:20,FOPEN,32,F,56,view
94,ISABELLA MCGRATH,02060,01:14:32,FOPEN,33,F,57,view
95,KAREN DEWAR,02027,01:14:33,FVET,25,F,58,view
96,RAEWYN TAYLOR,02092,01:15:11,FVET,26,F,59,view
97,NICOLE CLARK,00051,01:15:39,FOPEN,34,F,60,view
98,MARC DAY,02025,01:16:24,MVET,17,M,38,view
99,MIKE GAFFANEY,03193,01:17:04,MVET,18,M,39,view
100,TAM PEACE,00225,01:17:07,FVET,27,F,61,view
101,NISH PAI,00221,01:18:12,FVET,28,F,62,view
102,DEBORAH MARINER,02055,01:19:08,FVET,29,F,63,view
103,SAMANTHA HALL,00105,01:19:12,FOPEN,35,F,64,view
104,KERRY KEENAN,00421,01:19:55,FOPEN,36,F,65,view
105,WENDY MCKINSTRY,03111,01:19:56,FVET,30,F,66,view
106,LINDA STRICKSON-PUA,00409,01:20:24,FVET,31,F,67,view
107,RONALD CHEN,00447,01:21:29,MVET,19,M,40,view
108,KAT PLOEG,00233,01:22:55,FVET,32,F,68,view
109,KARYN HEPERI,00120,01:26:58,FVET,33,F,69,view
110,KOBJIT APPEL,02001,01:28:07,FVET,34,F,70,view
111,JACKY DAY,02026,01:29:11,FVET,35,F,71,view
112,MIRRIE MARITZ,00170,01:30:24,FVET,36,F,72,view
113,PEI-TZU LIN,03102,01:33:31,FVET,37,F,73,view
114,NIEN-CHEN LEE,03097,01:33:31,MOPEN,22,M,41,view
115,SARAH KENNEDY,00137,01:35:02,FOPEN,37,F,74,view
116,CHRISTINE HALL,00106,01:36:04,FVET,38,F,75,view
117,AMBER WALDEN,02096,01:38:32,FVET,39,F,76,view
118,SIMONE SCHLOOZ,02081,01:38:32,FVET,40,F,77,view
119,LOIS WILSON,00312,01:38:37,FVET,41,F,78,view
120,HEATHER HALL,02396,01:38:37,FVET,42,F,79,view
121,BARBARA KAPA,03086,01:38:46,FVET,43,F,80,view
122,ELIZABETH MEANATA,00192,01:39:30,FVET,44,F,81,view
123,PENE EDMONDSON,03047,01:39:47,FVET,45,F,82,view
124,WENDY OLSEN,00213,01:39:49,FVET,46,F,83,view
125,PENE EDMONDSON,00077,01:39:51,FVET,47,F,84,view
126,CHLOE BOZAS,00450,01:41:05,FOPEN,38,F,85,view
127,LAUREN WALSH,03168,01:41:06,FOPEN,39,F,86,view
128,STACI MCLEAN,03112,01:42:12,FVET,48,F,87,view
129,JO FORREST,00088,01:43:51,FVET,49,F,88,view
130,PHILLIP ULUGIA,05047,01:45:46,MVET,20,M,42,view
131,ANISHKA KRISHNA,00449,01:45:56,FOPEN,40,F,89,view
132,ROBYN HENDERSON,00117,01:45:56,FOPEN,41,F,90,view
133,JO BURGOYNE,02389,01:49:12,FVET,50,F,91,view
134,LAURA BRITTON,00027,01:49:14,FOPEN,42,F,92,view
135,JANINE SEFONT,03151,01:51:44,FVET,51,F,93,view
136,MAXINE  CORBETT,00407,01:51:45,FVET,52,F,94,view
137,ROBYN SCURRAH,00256,01:56:03,FVET,53,F,95,view
138,KETINA CHIVASA,00434,02:06:05,FVET,54,F,96,view
,SHELLY ANDERSON,00005,,FOPEN,,F,,view
,KATIE BABBOTT,00008,,FOPEN,,F,,view
,JUDITH BAKER,00010,,FVET,,F,,view
,DAVE BEUTH,00018,,MVET,,M,,view
,MICHELLE BLAND,00021,,FVET,,F,,view
,TANIA BOAKES,00023,,FVET,,F,,view
,KELLY CARRINGTON,00037,,FVET,,F,,view
,ROBYN EWEN,00082,,FVET,,F,,view
,ANN FENNER,00084,,FVET,,F,,view
,KRISTY GRAVESON,00097,,FOPEN,,F,,view
,MARTIN HANNON,00110,,MVET,,M,,view
,REBECCA HAYES,00115,,FVET,,F,,view
,MELANIE HAYES,00116,,FVET,,F,,view
,NITA HICKEY,00121,,FOPEN,,F,,view
,MEGAN HORNE,00131,,FVET,,F,,view
,SHARLEEN HUCKER,00132,,FVET,,F,,view
,RON KESSELS,00138,,MVET,,M,,view
,SARA KINGHAN,00142,,FOPEN,,F,,view
,SOPHIE LINTON,00161,,FOPEN,,F,,view
,HELEN LOADER,00162,,FVET,,F,,view
,PADRAIG MCGRATH,00181,,MOPEN,,M,,view
,JEFF MCKAY,00183,,MOPEN,,M,,view
,RACHEL OWENS,00218,,FVET,,F,,view
,PIYA PAHIN,00220,,FOPEN,,F,,view
,SUZ PEARSON,00226,,FVET,,F,,view
,ANNE-MARIE ROWNEY,00251,,FVET,,F,,view
,KATIE SCOTT,00255,,FOPEN,,F,,view
,LESLEY STANDEVEN,00270,,FVET,,F,,view
,MOGANRAJ SUBRAMANIAM,00277,,MOPEN,,M,,view
,MARIANA TROYANO,00287,,FOPEN,,F,,view
,WENDY MCKINSTRY,00780,,FVET,,F,,view
,BRIAN SALTON,00787,,MVET,,M,,view
,JO TRACY-INGLIS,00791,,FVET,,F,,view
,SHANE MCMAHON,00848,,MVET,,M,,view
,JACQUELINE DAVIS,02024,,FVET,,F,,view
,DAMIAN DUFFY,02029,,MVET,,M,,view
,NATASHA MAKAEA,02054,,FOPEN,,F,,view
,RACHEL O'BRIEN,02070,,FVET,,F,,view
,YINUO QIN,02077,,FOPEN,,F,,view
,HARVINDERJIT SINGH,02084,,MOPEN,,M,,view
,BARBARA KAPA,02399,,FVET,,F,,view
,LISA ARUNDELL,03005,,FVET,,F,,view
,SOPHIE CARRINGTON,03027,,FOPEN,,F,,view
,GEOFF COTTON,03036,,MVET,,M,,view
,MAEGHAN COTTON,03037,,FOPEN,,F,,view
,SIMON COXHEAD,03038,,MVET,,M,,view
,MATT HEAPS,03067,,MOPEN,,M,,view
,TOM HUSTON,03079,,MOPEN,,M,,view
,KERRY LEENAN,03099,,FOPEN,,F,,view
,PADRAIG MCGRATH,03110,,MOPEN,,M,,view
,BECKY RUSSELL,03148,,FOPEN,,F,,view
,AMBER WALDEN,03167,,FVET,,F,,view
,ROLPH WATSON,03170,,MVET,,M,,view
,AMANDA WILSON,03178,,FOPEN,,F,,view
,FOU ALAPATI,05002,,MOPEN,,M,,view
,MARITZA BAKER,05003,,FVET,,F,,view
,ISAIAH CHANNING,05009,,MOPEN,,M,,view
,PEN FINAU,05012,,MVET,,M,,view
,BRAD THOM,05044,,MVET,,M,,view
,CAM URGERT,05048,,MOPEN,,M,,view
,NAOMI VAETORU,05049,,FOPEN,,F,,view
,DUKE WARREN,05051,,MVET,,M,,view
