Position,Name,Bib,Time,Nationality,Category,Category Position,Gender,Gender Position,Run
97,BEN ALTON,1003,32:39:09,NZL,40-49,38,Male,69,32:30:06
98,PETER HILLING,1074,32:42:10,NZL,60-69,2,Male,70,32:31:21
99,CHRISTOPHER KARL,1088,32:44:53,NZL,18-29,6,Male,71,32:34:17
100,GRAHAM WILLIAMS,1198,32:54:00,NZL,60-69,3,Male,72,32:43:38
101,KAREN AULELIO,1209,32:55:46,NZL,40-49,12,Female,29,32:45:29
102,ALLYSIA KRAAKMAN,1100,33:01:21,NZL,30-39,11,Female,30,32:51:15
103,CAMERON ROSIE,1214,33:02:08,NZL,50-59,11,Male,73,32:52:50
104,MILAN JASAREVIC,1085,33:03:00,NZL,30-39,16,Male,74,32:54:10
105,RYAN TUREI,1184,33:23:23,NZL,30-39,17,Male,75,33:13:19
106,RICHARD HOLTZ,1078,33:26:23,NZL,40-49,39,Male,76,33:16:49
107,CHRIS MITCHELL,1124,33:35:14,NZL,50-59,12,Male,77,33:25:34
108,SARAH GAWITH,1055,33:39:05,NZL,40-49,13,Female,31,33:29:41
109,RAEWYN BARKER,1009,33:43:23,NZL,40-49,14,Female,32,33:32:49
110,STEPHEN CURRIE,1035,33:44:41,NZL,30-39,18,Male,78,33:35:10
111,STEPHEN SILK,1161,33:45:08,NZL,50-59,13,Male,79,33:35:50
112,LES HOLLAND,1076,33:45:28,NZL,40-49,40,Male,80,33:37:28
113,NICHOLAS MOSS,1128,33:50:16,NZL,30-39,19,Male,81,33:40:43
114,MARIA VOIGT,1188,33:58:56,NZL,50-59,7,Female,33,33:48:56
115,JUANITA HOLMWOOD,1077,33:58:56,NZL,40-49,15,Female,34,33:48:56
116,PENNY KOROI,1097,34:05:43,NZL,30-39,12,Female,35,33:56:22
117,JO THROP,1180,34:10:15,NZL,40-49,16,Female,36,34:00:12
118,SEAWON YOON,1208,34:11:25,NZL,40-49,41,Male,82,34:00:59
119,SIMON FORSEY,1052,34:11:25,NZL,50-59,14,Male,83,34:00:59
120,GENE ANDREWS,1004,34:11:25,NZL,30-39,20,Male,84,34:00:58
121,NICK OWEN,1140,34:13:14,GBR,50-59,15,Male,85,34:04:31
122,GRAEME SCOTT,1155,34:15:05,NZL,50-59,16,Male,86,34:05:41
123,RONALD CHEN,1030,34:17:34,TWN,70+,1,Male,87,34:06:38
124,LAWRENCE AHERN,1001,34:37:52,NZL,30-39,21,Male,88,34:27:59
125,NADIA CURRIE,1036,34:38:07,NZL,30-39,13,Female,37,34:28:17
126,MARK O'SULLIVAN,1139,34:38:48,NZL,40-49,42,Male,89,34:29:06
127,PETE CAMERON,1026,34:43:01,NZL,18-29,7,Male,90,34:32:28
128,JONATHAN WOOD,1205,34:43:01,NZL,18-29,8,Male,91,34:32:28
129,MATTHEW PAGE,1141,34:43:02,NZL,18-29,9,Male,92,34:32:28
130,MELISSA TAYLOR,1173,34:58:33,NZL,30-39,14,Female,38,34:47:56
131,CATHIE BLADE,1017,35:01:13,NZL,60-69,1,Female,39,34:50:12
132,JOSH TE AOMARERE,1212,35:02:05,NZL,30-39,22,Male,93,34:52:42
133,KELLEY ROBINSON,1147,35:07:48,NZL,50-59,8,Female,40,34:57:38
134,ADRIAN WEBB,1192,35:08:32,NZL,50-59,17,Male,94,34:57:39
135,RICHELLE WEBB,1191,35:08:33,NZL,50-59,9,Female,41,34:57:40
136,DAVE BYRNE,1021,35:12:35,NZL,30-39,23,Male,95,35:01:52
137,MICHAEL MCKINLEY,1114,35:13:32,NZL,50-59,18,Male,96,35:02:48
138,SUZANNE ROBERTS,1146,35:15:12,NZL,50-59,10,Female,42,35:05:57
139,LOTTE WILLIAMS,1199,35:16:21,NZL,30-39,15,Female,43,35:05:50
140,MATTHEW BIRT,1016,35:16:42,NZL,18-29,10,Male,97,35:08:02
141,ERNEST CABALLERO,1022,35:16:42,NZL,30-39,24,Male,98,35:08:02
142,WILLIAM HARRIS,1217,35:18:00,NZL,18-29,11,Male,99,35:09:10
143,HAYDEN MEACLEM,1118,35:23:14,NZL,30-39,25,Male,100,35:13:16
144,MURRAY TAYLOR,1174,35:32:13,NZL,50-59,19,Male,101,35:22:08
145,PAUL CADOGAN,1023,35:37:38,NZL,50-59,20,Male,102,35:26:55
146,DEBORAH NESTI,1215,35:37:43,NZL,50-59,11,Female,44,35:27:22
147,PAORA RAHARAHA,1144,35:39:39,NZL,18-29,12,Male,103,35:29:42
148,TONI GRACE,1059,35:40:35,NZL,50-59,12,Female,45,35:30:56
149,MICHELLE JOHNSON,1086,35:42:52,NZL,50-59,13,Female,46,35:32:59
150,ADRIAN HENRY,1160,35:52:23,NZL,60-69,4,Male,104,35:41:29
151,ALISON SLACK,1163,35:53:43,NZL,50-59,14,Female,47,35:43:24
152,CLIVE START,1169,36:05:48,NZL,50-59,21,Male,105,35:56:43
DNS,ANGELA CAMPBELL,1028,,NZL,40-49,,Female,,
DNS,LUKE CROSSLING,1034,,AUS,30-39,,Male,,
DNS,EVAN DECLAUZEL,1038,,NZL,40-49,,Male,,
DNS,MATT DREW,1042,,AUS,40-49,,Male,,
DNS,CATHERINE EDLIN,1044,,NZL,40-49,,Female,,
DNS,XIAOYAN GU,1065,,CHN,40-49,,Female,,
DNS,CLAIRE HESLOP,1073,,CAN,30-39,,Female,,
DNS,HAMISH JOHNSTONE,1087,,NZL,40-49,,Male,,
DNS,JUSTINE KINCH,1094,,NZL,40-49,,Female,,
DNS,ANDREW KOTLAR,1098,,AUS,40-49,,Male,,
DNS,GRAHAM LAWS,1103,,NZL,50-59,,Male,,
DNS,MATT MALAKOU,1107,,NZL,40-49,,Male,,
DNS,JAMIE MCARTHUR,1111,,AUS,40-49,,Male,,
DNS,JOHN MCATEER,1112,,IRL,30-39,,Male,,
DNS,GRANT MCFADDEN,1113,,NZL,40-49,,Male,,
DNS,JON MCQUADE,1117,,AUS,50-59,,Male,,
DNS,JON MINKEN,1123,,AUS,70+,,Male,,
DNS,CARLA MURPHY,1131,,NZL,40-49,,Female,,
DNS,HELEN ROLFE,1149,,NZL,40-49,,Female,,
DNS,ADAM ROWE,1151,,AUS,40-49,,Male,,
DNS,JAMES SHEEHAN,1159,,NZL,30-39,,Male,,
DNS,CHRISTIAN SPANGENBERGER,1166,,DEU,30-39,,Male,,
DNS,JULIE STEELE,1170,,AUS,60-69,,Female,,
DNS,DUNCAN THOMSON,1178,,GBR,60-69,,Male,,
DNS,CRAIG TOOMEY,1182,,AUS,40-49,,Male,,
DNS,DAN TURNER,1185,,NZL,18-29,,Male,,
DNS,SIMONE WARD,1190,,AUS,40-49,,Female,,
DNS,ADRIAN WHATMORE,1193,,AUS,50-59,,Male,,
DNS,BEN WOOD,1204,,AUS,30-39,,Male,,
DNF,CARL READ,3,,NZL,40-49,,Male,,
DNF,KIRK BAKES,1008,,NZL,30-39,,Male,,
DNF,OLIVIA BARNES,1010,,NZL,30-39,,Female,,
DNF,SAM BEALE,1014,,NZL,30-39,,Male,,
DNF,DAVE BEECHE,1015,,NZL,50-59,,Male,,
DNF,CHRIS BYCROFT,1020,,NZL,40-49,,Male,,
DNF,JAMIE CALDER,1025,,NZL,40-49,,Male,,
DNF,FRASER CAMPBELL,1027,,NZL,18-29,,Male,,
DNF,KERI DEVINE,1040,,NZL,40-49,,Female,,
DNF,FLEUR DOUGLAS,1041,,NZL,30-39,,Female,,
DNF,ROB EDKINS,1043,,NZL,50-59,,Male,,
DNF,ANDREW (JANDALMAN) FIFITA-LAMB,1049,,NZL,50-59,,Male,,
DNF,ELLA GRAMA,1060,,NZL,30-39,,Female,,
DNF,PHILIP HAMMOND,1067,,NZL,30-39,,Male,,
DNF,SOL HENARE,1071,,NZL,40-49,,Male,,
DNF,MICHAELA HOUSIAUX-ANDREWS,1080,,NZL,18-29,,Female,,
DNF,SAM HULBERT,1082,,NZL,18-29,,Male,,
DNF,GRAEME JARVIS,1084,,NZL,50-59,,Male,,
DNF,MALCOLM KERR,1091,,NZL,30-39,,Male,,
DNF,HARRY KIDBY,1092,,NZL,30-39,,Male,,
DNF,NEIL KRAAKMAN,1099,,NZL,50-59,,Male,,33:15:58
DNF,RUSSELL LAKE,1101,,NZL,50-59,,Male,,
DNF,MIRANDA LINTOTT,1105,,NZL,50-59,,Female,,
DNF,ANDREW MARSHALL,1108,,NZL,40-49,,Male,,
DNF,ALLEN MILLS,1121,,NZL,40-49,,Male,,25:53:08
DNF,GRANT MUNRO,1130,,NZL,50-59,,Male,,
DNF,LUCY OLPHERT,1138,,NZL,30-39,,Female,,
DNF,BRADLEY PATRICK,1143,,NZL,40-49,,Male,,
DNF,MATTHEW SCRAFTON,1156,,NZL,40-49,,Male,,
DNF,JONATHAN SIMPSON,1162,,NZL,50-59,,Male,,
DNF,JEFF SMITH,1165,,NZL,50-59,,Male,,
DNF,ANDRE STOLK,1171,,NZL,30-39,,Male,,
DNF,EDWARD THOMAS,1176,,NZL,40-49,,Male,,
DNF,KEITH WALMSLEY,1189,,NZL,50-59,,Male,,
DNF,MATTHEW WHITTAKER,1195,,NZL,50-59,,Male,,
DNF,SHANE WILKINSON,1197,,NZL,50-59,,Male,,
DNF,CHRIS WILSON,1201,,NZL,40-49,,Male,,
DNF,GLENN WINGATE,1202,,NZL,40-49,,Male,,
DNF,TODD WOODS,1206,,NZL,30-39,,Male,,
DNF,SEAN MCDERMOTT,1218,,NZL,18-29,,Male,,
DNF,ANDREW ROBINS,1220,,NZL,18-29,,Male,,
DNF,DANIEL CHRISTEV,1221,,NZL,18-29,,Male,,
